profile_id,first_name,last_name,gender,ethnicity,name_ID,tokens,agentic_count,communal_count,certainty_count,tentative_count
571,Henrik,Kohl,male,german,20,386,7,10,4,6
6,Henrik,Kohl,male,german,20,298,7,10,6,7
762,Henrik,Kohl,male,german,20,369,10,12,14,5
778,Henrik,Kohl,male,german,20,364,7,9,6,7
930,Henrik,Kohl,male,german,20,544,8,13,10,6
1416,Hilal,Akay,female,turkish,37,389,5,16,7,3
1485,Hilal,Akay,female,turkish,37,412,7,14,14,9
1665,Hilal,Akay,female,turkish,37,494,13,12,9,2
1737,Hilal,Akay,female,turkish,37,434,8,17,9,4
176,Hilal,Akay,female,turkish,37,485,4,8,9,6
1871,Hilal,Akay,female,turkish,37,479,6,19,10,5
1885,Hilal,Akay,female,turkish,37,334,11,16,10,4
201,Hilal,Akay,female,turkish,37,386,7,8,14,11
2100,Hilal,Akay,female,turkish,37,421,8,14,19,9
2147,Hilal,Akay,female,turkish,37,390,5,14,9,4
2168,Hilal,Akay,female,turkish,37,351,4,12,8,10
2173,Hilal,Akay,female,turkish,37,388,10,12,9,3
221,Hilal,Akay,female,turkish,37,369,13,7,11,5
2566,Hilal,Akay,female,turkish,37,393,7,6,10,5
2589,Hilal,Akay,female,turkish,37,332,2,12,9,9
2660,Hilal,Akay,female,turkish,37,331,3,21,13,7
2793,Hilal,Akay,female,turkish,37,395,9,9,9,7
2795,Hilal,Akay,female,turkish,37,369,5,15,7,6
2860,Hilal,Akay,female,turkish,37,318,3,17,7,4
2927,Hilal,Akay,female,turkish,37,431,9,15,12,5
307,Hilal,Akay,female,turkish,37,381,13,9,15,11
3131,Hilal,Akay,female,turkish,37,334,3,11,5,6
377,Hilal,Akay,female,turkish,37,465,12,18,10,5
465,Hilal,Akay,female,turkish,37,403,8,8,10,11
528,Hilal,Akay,female,turkish,37,421,8,8,11,6
571,Hilal,Akay,female,turkish,37,405,8,8,11,6
6,Hilal,Akay,female,turkish,37,291,11,11,8,5
762,Hilal,Akay,female,turkish,37,446,8,15,16,9
778,Hilal,Akay,female,turkish,37,391,8,9,9,10
930,Hilal,Akay,female,turkish,37,542,7,15,9,7
1416,Jennifer,Neubauer,female,german,9,297,3,13,8,5
1485,Jennifer,Neubauer,female,german,9,373,10,5,9,3
1665,Jennifer,Neubauer,female,german,9,477,16,12,10,6
1737,Jennifer,Neubauer,female,german,9,281,8,8,6,5
176,Jennifer,Neubauer,female,german,9,467,4,13,16,6
1871,Jennifer,Neubauer,female,german,9,304,4,13,8,4
1885,Jennifer,Neubauer,female,german,9,406,9,15,10,11
201,Jennifer,Neubauer,female,german,9,368,5,8,9,4
2100,Jennifer,Neubauer,female,german,9,423,6,11,17,7
2147,Jennifer,Neubauer,female,german,9,366,4,11,12,3
2168,Jennifer,Neubauer,female,german,9,317,5,9,8,6
2173,Jennifer,Neubauer,female,german,9,413,7,15,10,6
221,Jennifer,Neubauer,female,german,9,313,8,5,3,3
2566,Jennifer,Neubauer,female,german,9,370,4,1,4,6
2589,Jennifer,Neubauer,female,german,9,397,6,12,9,7
2660,Jennifer,Neubauer,female,german,9,341,6,20,11,11
2793,Jennifer,Neubauer,female,german,9,387,4,15,8,6
2795,Jennifer,Neubauer,female,german,9,365,7,16,10,6
2860,Jennifer,Neubauer,female,german,9,331,4,23,11,3
2927,Jennifer,Neubauer,female,german,9,397,6,10,11,5
307,Jennifer,Neubauer,female,german,9,387,12,13,9,7
3131,Jennifer,Neubauer,female,german,9,464,2,12,11,5
377,Jennifer,Neubauer,female,german,9,440,14,13,5,3
465,Jennifer,Neubauer,female,german,9,388,8,16,12,7
528,Jennifer,Neubauer,female,german,9,455,9,6,7,5
571,Jennifer,Neubauer,female,german,9,340,8,10,4,3
6,Jennifer,Neubauer,female,german,9,317,12,11,14,7
762,Jennifer,Neubauer,female,german,9,335,4,12,15,7
778,Jennifer,Neubauer,female,german,9,370,9,11,12,9
930,Jennifer,Neubauer,female,german,9,536,7,15,8,6
1416,Jörg,Engel,male,german,18,334,3,11,7,7
1485,Jörg,Engel,male,german,18,410,14,13,7,4
1665,Jörg,Engel,male,german,18,444,10,8,8,2
1737,Jörg,Engel,male,german,18,398,10,11,10,3
176,Jörg,Engel,male,german,18,422,7,14,14,6
1871,Jörg,Engel,male,german,18,401,8,14,7,2
1885,Jörg,Engel,male,german,18,416,10,17,19,9
201,Jörg,Engel,male,german,18,444,10,18,12,6
2100,Jörg,Engel,male,german,18,377,8,14,13,7
2147,Jörg,Engel,male,german,18,374,8,12,15,2
2168,Jörg,Engel,male,german,18,285,5,13,9,4
2173,Jörg,Engel,male,german,18,428,5,15,10,8
221,Jörg,Engel,male,german,18,385,8,12,9,7
2566,Jörg,Engel,male,german,18,381,4,11,11,4
2589,Jörg,Engel,male,german,18,377,5,14,13,6
2660,Jörg,Engel,male,german,18,376,6,26,13,9
2793,Jörg,Engel,male,german,18,367,9,8,6,7
2795,Jörg,Engel,male,german,18,316,5,13,6,4
2860,Jörg,Engel,male,german,18,419,8,25,8,5
2927,Jörg,Engel,male,german,18,386,7,10,9,10
307,Jörg,Engel,male,german,18,369,11,10,11,7
3131,Jörg,Engel,male,german,18,377,5,13,9,4
377,Jörg,Engel,male,german,18,380,13,7,6,4
465,Jörg,Engel,male,german,18,374,3,13,9,8
528,Jörg,Engel,male,german,18,428,7,10,7,6
571,Jörg,Engel,male,german,18,375,8,6,9,3
6,Jörg,Engel,male,german,18,321,10,13,16,3
762,Jörg,Engel,male,german,18,368,6,13,12,5
778,Jörg,Engel,male,german,18,400,9,9,10,13
930,Jörg,Engel,male,german,18,427,4,11,6,5
1416,Kai,Lindner,male,german,6,375,4,16,8,6
1485,Kai,Lindner,male,german,6,301,8,9,7,6
1665,Kai,Lindner,male,german,6,414,10,12,6,2
1737,Kai,Lindner,male,german,6,340,10,13,9,5
176,Kai,Lindner,male,german,6,371,5,11,14,4
1871,Kai,Lindner,male,german,6,298,6,7,8,2
1885,Kai,Lindner,male,german,6,472,9,18,11,6
201,Kai,Lindner,male,german,6,377,5,15,7,5
2100,Kai,Lindner,male,german,6,363,7,10,9,7
2147,Kai,Lindner,male,german,6,407,6,8,10,2
2168,Kai,Lindner,male,german,6,298,6,9,8,7
2173,Kai,Lindner,male,german,6,412,10,11,14,4
221,Kai,Lindner,male,german,6,362,11,5,10,8
2566,Kai,Lindner,male,german,6,375,6,10,14,6
2589,Kai,Lindner,male,german,6,338,5,8,8,8
2660,Kai,Lindner,male,german,6,346,6,20,10,7
2793,Kai,Lindner,male,german,6,350,5,12,9,4
2795,Kai,Lindner,male,german,6,322,6,7,6,4
2860,Kai,Lindner,male,german,6,340,2,17,10,7
2927,Kai,Lindner,male,german,6,427,7,12,9,8
307,Kai,Lindner,male,german,6,410,14,8,12,9
3131,Kai,Lindner,male,german,6,349,7,11,6,5
377,Kai,Lindner,male,german,6,487,12,13,11,8
465,Kai,Lindner,male,german,6,439,8,6,18,5
528,Kai,Lindner,male,german,6,458,12,10,11,4
571,Kai,Lindner,male,german,6,392,6,10,16,6
6,Kai,Lindner,male,german,6,240,10,8,9,5
762,Kai,Lindner,male,german,6,315,7,13,10,5
778,Kai,Lindner,male,german,6,345,5,11,8,12
930,Kai,Lindner,male,german,6,509,6,14,11,4
1416,Kübra,Ayyildiz,female,turkish,23,350,3,11,8,10
1485,Kübra,Ayyildiz,female,turkish,23,400,9,10,10,10
1665,Kübra,Ayyildiz,female,turkish,23,480,9,16,13,5
1737,Kübra,Ayyildiz,female,turkish,23,339,7,16,11,6
176,Kübra,Ayyildiz,female,turkish,23,482,5,12,15,9
1871,Kübra,Ayyildiz,female,turkish,23,356,5,15,8,6
1885,Kübra,Ayyildiz,female,turkish,23,398,9,14,14,7
201,Kübra,Ayyildiz,female,turkish,23,320,6,9,8,2
2100,Kübra,Ayyildiz,female,turkish,23,372,7,9,13,9
2147,Kübra,Ayyildiz,female,turkish,23,375,4,14,7,4
2168,Kübra,Ayyildiz,female,turkish,23,347,3,14,12,8
2173,Kübra,Ayyildiz,female,turkish,23,451,6,11,8,10
221,Kübra,Ayyildiz,female,turkish,23,356,13,6,6,7
2566,Kübra,Ayyildiz,female,turkish,23,422,1,10,11,7
2589,Kübra,Ayyildiz,female,turkish,23,350,5,13,8,3
2660,Kübra,Ayyildiz,female,turkish,23,266,5,16,6,4
2793,Kübra,Ayyildiz,female,turkish,23,422,7,10,10,5
2795,Kübra,Ayyildiz,female,turkish,23,365,10,18,15,6
2860,Kübra,Ayyildiz,female,turkish,23,306,4,19,7,8
2927,Kübra,Ayyildiz,female,turkish,23,395,6,14,12,7
307,Kübra,Ayyildiz,female,turkish,23,374,9,9,12,6
3131,Kübra,Ayyildiz,female,turkish,23,394,5,15,3,3
377,Kübra,Ayyildiz,female,turkish,23,508,8,19,8,2
465,Kübra,Ayyildiz,female,turkish,23,417,4,13,12,9
528,Kübra,Ayyildiz,female,turkish,23,412,8,11,11,7
571,Kübra,Ayyildiz,female,turkish,23,384,6,11,9,6
6,Kübra,Ayyildiz,female,turkish,23,268,9,10,11,4
762,Kübra,Ayyildiz,female,turkish,23,316,4,7,13,10
778,Kübra,Ayyildiz,female,turkish,23,412,8,12,9,7
930,Kübra,Ayyildiz,female,turkish,23,558,6,14,7,6
1416,Levent,Karakaya,male,turkish,34,357,6,10,13,8
1485,Levent,Karakaya,male,turkish,34,367,7,11,8,7
1665,Levent,Karakaya,male,turkish,34,456,8,8,14,2
1737,Levent,Karakaya,male,turkish,34,302,5,7,9,3
176,Levent,Karakaya,male,turkish,34,399,7,12,14,4
1871,Levent,Karakaya,male,turkish,34,309,6,12,7,5
1885,Levent,Karakaya,male,turkish,34,359,12,13,12,6
201,Levent,Karakaya,male,turkish,34,408,9,9,11,7
2100,Levent,Karakaya,male,turkish,34,403,11,10,19,9
2147,Levent,Karakaya,male,turkish,34,315,7,10,7,5
2168,Levent,Karakaya,male,turkish,34,339,4,9,12,8
2173,Levent,Karakaya,male,turkish,34,388,13,11,8,6
221,Levent,Karakaya,male,turkish,34,357,10,9,10,4
2566,Levent,Karakaya,male,turkish,34,354,4,7,7,3
2589,Levent,Karakaya,male,turkish,34,341,6,12,11,9
2660,Levent,Karakaya,male,turkish,34,363,5,21,10,5
2793,Levent,Karakaya,male,turkish,34,435,9,7,10,4
2795,Levent,Karakaya,male,turkish,34,376,6,17,7,4
2860,Levent,Karakaya,male,turkish,34,359,2,21,8,8
2927,Levent,Karakaya,male,turkish,34,416,6,9,10,10
307,Levent,Karakaya,male,turkish,34,422,13,7,14,3
3131,Levent,Karakaya,male,turkish,34,359,6,11,3,5
377,Levent,Karakaya,male,turkish,34,377,9,7,7,3
465,Levent,Karakaya,male,turkish,34,349,7,13,10,7
528,Levent,Karakaya,male,turkish,34,470,11,12,12,8
571,Levent,Karakaya,male,turkish,34,365,10,3,8,4
6,Levent,Karakaya,male,turkish,34,259,9,8,8,8
762,Levent,Karakaya,male,turkish,34,443,4,16,12,6
778,Levent,Karakaya,male,turkish,34,460,13,17,12,6
930,Levent,Karakaya,male,turkish,34,442,4,7,8,5
1416,Marcel,Popp,male,german,2,290,4,10,9,5
1485,Marcel,Popp,male,german,2,398,7,14,11,8
1665,Marcel,Popp,male,german,2,465,13,15,12,0
1737,Marcel,Popp,male,german,2,411,12,12,10,7
176,Marcel,Popp,male,german,2,420,5,6,6,3
1871,Marcel,Popp,male,german,2,353,2,21,9,5
1885,Marcel,Popp,male,german,2,423,13,21,15,5
201,Marcel,Popp,male,german,2,406,5,14,8,3
2100,Marcel,Popp,male,german,2,336,6,11,14,6
2147,Marcel,Popp,male,german,2,430,8,18,13,6
2168,Marcel,Popp,male,german,2,331,5,8,9,6
2173,Marcel,Popp,male,german,2,393,7,9,10,6
221,Marcel,Popp,male,german,2,498,13,8,13,8
2566,Marcel,Popp,male,german,2,290,4,7,15,7
2589,Marcel,Popp,male,german,2,349,5,8,7,4
2660,Marcel,Popp,male,german,2,242,2,16,6,4
2793,Marcel,Popp,male,german,2,385,6,10,9,4
2795,Marcel,Popp,male,german,2,303,5,11,6,3
2860,Marcel,Popp,male,german,2,351,5,19,6,7
2927,Marcel,Popp,male,german,2,454,6,13,14,6
307,Marcel,Popp,male,german,2,364,9,4,8,6
3131,Marcel,Popp,male,german,2,305,3,8,7,1
377,Marcel,Popp,male,german,2,538,13,20,11,6
465,Marcel,Popp,male,german,2,361,7,13,11,10
528,Marcel,Popp,male,german,2,496,11,10,6,8
571,Marcel,Popp,male,german,2,361,5,3,6,4
6,Marcel,Popp,male,german,2,303,13,6,8,6
762,Marcel,Popp,male,german,2,352,8,15,10,7
778,Marcel,Popp,male,german,2,369,8,10,7,8
930,Marcel,Popp,male,german,2,454,4,11,8,5
1416,Marco,Neubauer,male,german,10,312,5,8,4,5
1485,Marco,Neubauer,male,german,10,305,8,4,7,4
1665,Marco,Neubauer,male,german,10,494,9,12,11,2
1737,Marco,Neubauer,male,german,10,357,12,11,10,5
176,Marco,Neubauer,male,german,10,400,6,11,8,7
1871,Marco,Neubauer,male,german,10,350,7,13,9,6
1885,Marco,Neubauer,male,german,10,392,14,17,12,7
201,Marco,Neubauer,male,german,10,333,8,23,10,10
2100,Marco,Neubauer,male,german,10,419,9,17,17,6
2147,Marco,Neubauer,male,german,10,356,6,6,10,5
2168,Marco,Neubauer,male,german,10,339,6,12,10,6
2173,Marco,Neubauer,male,german,10,400,7,14,7,5
221,Marco,Neubauer,male,german,10,295,10,8,13,4
2566,Marco,Neubauer,male,german,10,460,7,16,14,4
2589,Marco,Neubauer,male,german,10,408,7,11,18,9
2660,Marco,Neubauer,male,german,10,400,6,21,14,4
2793,Marco,Neubauer,male,german,10,486,11,14,10,7
2795,Marco,Neubauer,male,german,10,263,7,11,11,3
2860,Marco,Neubauer,male,german,10,337,2,19,7,8
2927,Marco,Neubauer,male,german,10,473,6,13,11,7
307,Marco,Neubauer,male,german,10,349,9,7,8,4
3131,Marco,Neubauer,male,german,10,363,4,10,6,4
377,Marco,Neubauer,male,german,10,426,8,12,4,4
465,Marco,Neubauer,male,german,10,277,4,7,10,8
528,Marco,Neubauer,male,german,10,451,7,12,13,8
571,Marco,Neubauer,male,german,10,419,6,11,11,3
6,Marco,Neubauer,male,german,10,282,9,11,13,9
762,Marco,Neubauer,male,german,10,394,5,13,11,9
778,Marco,Neubauer,male,german,10,439,9,9,13,9
930,Marco,Neubauer,male,german,10,531,5,9,9,11
1416,Mareen,Stoll,female,german,3,319,2,11,7,9
1485,Mareen,Stoll,female,german,3,393,11,11,10,6
1665,Mareen,Stoll,female,german,3,410,11,11,7,4
1737,Mareen,Stoll,female,german,3,310,11,10,2,4
176,Mareen,Stoll,female,german,3,508,5,14,17,5
1871,Mareen,Stoll,female,german,3,424,9,14,9,4
1885,Mareen,Stoll,female,german,3,408,12,14,11,6
201,Mareen,Stoll,female,german,3,368,10,11,9,8
2100,Mareen,Stoll,female,german,3,536,9,19,18,11
2147,Mareen,Stoll,female,german,3,361,8,9,10,7
2168,Mareen,Stoll,female,german,3,322,6,16,12,7
2173,Mareen,Stoll,female,german,3,430,12,9,14,4
221,Mareen,Stoll,female,german,3,372,17,10,12,4
2566,Mareen,Stoll,female,german,3,325,4,5,8,1
2589,Mareen,Stoll,female,german,3,299,1,10,5,10
2660,Mareen,Stoll,female,german,3,375,7,28,12,6
2793,Mareen,Stoll,female,german,3,416,10,12,11,7
2795,Mareen,Stoll,female,german,3,404,6,20,10,6
2860,Mareen,Stoll,female,german,3,323,2,14,4,4
2927,Mareen,Stoll,female,german,3,426,6,12,12,10
307,Mareen,Stoll,female,german,3,344,11,12,13,9
3131,Mareen,Stoll,female,german,3,503,7,16,11,7
377,Mareen,Stoll,female,german,3,439,9,8,7,6
465,Mareen,Stoll,female,german,3,331,3,9,5,9
528,Mareen,Stoll,female,german,3,401,11,9,8,6
571,Mareen,Stoll,female,german,3,444,4,12,5,0
6,Mareen,Stoll,female,german,3,291,6,12,11,9
762,Mareen,Stoll,female,german,3,392,2,11,15,11
778,Mareen,Stoll,female,german,3,397,7,11,14,6
930,Mareen,Stoll,female,german,3,514,6,9,8,3
1416,Michael,Ackermann,male,german,16,297,3,8,5,6
1485,Michael,Ackermann,male,german,16,349,9,11,7,9
1665,Michael,Ackermann,male,german,16,343,6,10,4,5
1737,Michael,Ackermann,male,german,16,377,8,16,6,5
176,Michael,Ackermann,male,german,16,439,4,10,8,5
1871,Michael,Ackermann,male,german,16,465,6,18,13,5
1885,Michael,Ackermann,male,german,16,464,11,24,11,10
201,Michael,Ackermann,male,german,16,373,6,13,10,5
2100,Michael,Ackermann,male,german,16,346,6,9,12,8
2147,Michael,Ackermann,male,german,16,409,7,12,12,5
2168,Michael,Ackermann,male,german,16,362,7,15,14,8
2173,Michael,Ackermann,male,german,16,329,7,8,6,5
221,Michael,Ackermann,male,german,16,313,9,14,9,7
2566,Michael,Ackermann,male,german,16,340,4,7,9,1
2589,Michael,Ackermann,male,german,16,322,5,10,10,6
2660,Michael,Ackermann,male,german,16,340,6,17,12,5
2793,Michael,Ackermann,male,german,16,432,7,11,11,5
2795,Michael,Ackermann,male,german,16,310,8,16,13,5
2860,Michael,Ackermann,male,german,16,358,6,21,11,7
2927,Michael,Ackermann,male,german,16,322,6,4,5,6
307,Michael,Ackermann,male,german,16,371,10,8,8,11
3131,Michael,Ackermann,male,german,16,438,5,11,5,4
377,Michael,Ackermann,male,german,16,433,12,18,10,4
465,Michael,Ackermann,male,german,16,385,5,10,11,8
528,Michael,Ackermann,male,german,16,489,11,10,9,5
571,Michael,Ackermann,male,german,16,335,6,6,8,1
6,Michael,Ackermann,male,german,16,308,9,13,8,5
762,Michael,Ackermann,male,german,16,353,5,11,11,9
778,Michael,Ackermann,male,german,16,404,6,13,9,7
930,Michael,Ackermann,male,german,16,533,6,9,7,8
1416,Necla,Akman,female,turkish,27,359,4,12,5,5
1485,Necla,Akman,female,turkish,27,295,10,7,8,5
1665,Necla,Akman,female,turkish,27,387,11,9,8,6
1737,Necla,Akman,female,turkish,27,331,7,11,6,2
176,Necla,Akman,female,turkish,27,527,7,11,12,11
1871,Necla,Akman,female,turkish,27,405,8,17,7,5
1885,Necla,Akman,female,turkish,27,456,9,23,15,6
201,Necla,Akman,female,turkish,27,519,9,19,19,6
2100,Necla,Akman,female,turkish,27,437,7,15,9,12
2147,Necla,Akman,female,turkish,27,344,9,15,13,8
2168,Necla,Akman,female,turkish,27,267,3,14,8,7
2173,Necla,Akman,female,turkish,27,404,7,14,9,9
221,Necla,Akman,female,turkish,27,395,12,9,8,4
2566,Necla,Akman,female,turkish,27,406,6,13,12,3
2589,Necla,Akman,female,turkish,27,282,6,11,8,7
2660,Necla,Akman,female,turkish,27,361,4,26,10,8
2793,Necla,Akman,female,turkish,27,336,8,9,9,7
2795,Necla,Akman,female,turkish,27,364,6,15,11,9
2860,Necla,Akman,female,turkish,27,363,3,23,6,6
2927,Necla,Akman,female,turkish,27,367,8,9,9,9
307,Necla,Akman,female,turkish,27,331,6,4,10,5
3131,Necla,Akman,female,turkish,27,397,4,11,8,1
377,Necla,Akman,female,turkish,27,418,13,11,6,7
465,Necla,Akman,female,turkish,27,383,6,15,13,10
528,Necla,Akman,female,turkish,27,375,9,8,5,3
571,Necla,Akman,female,turkish,27,359,7,10,10,2
6,Necla,Akman,female,turkish,27,300,10,12,9,8
762,Necla,Akman,female,turkish,27,374,3,14,13,6
778,Necla,Akman,female,turkish,27,317,5,11,9,10
930,Necla,Akman,female,turkish,27,601,7,13,9,5
1416,Nicole,Engel,female,german,17,312,3,10,10,9
1485,Nicole,Engel,female,german,17,355,7,16,8,5
1665,Nicole,Engel,female,german,17,487,14,15,10,3
1737,Nicole,Engel,female,german,17,364,9,12,9,2
176,Nicole,Engel,female,german,17,416,5,6,11,5
1871,Nicole,Engel,female,german,17,369,6,20,10,2
1885,Nicole,Engel,female,german,17,407,6,15,6,7
201,Nicole,Engel,female,german,17,378,6,13,8,4
2100,Nicole,Engel,female,german,17,428,5,16,13,10
2147,Nicole,Engel,female,german,17,362,8,14,13,6
2168,Nicole,Engel,female,german,17,320,7,9,11,6
2173,Nicole,Engel,female,german,17,372,10,9,7,7
221,Nicole,Engel,female,german,17,340,14,7,10,5
2566,Nicole,Engel,female,german,17,339,3,7,6,2
2589,Nicole,Engel,female,german,17,350,5,16,11,9
2660,Nicole,Engel,female,german,17,382,10,30,15,9
2793,Nicole,Engel,female,german,17,354,6,9,10,4
2795,Nicole,Engel,female,german,17,327,4,11,7,4
2860,Nicole,Engel,female,german,17,386,6,21,13,5
2927,Nicole,Engel,female,german,17,460,7,15,15,6
307,Nicole,Engel,female,german,17,361,12,5,10,4
3131,Nicole,Engel,female,german,17,467,6,20,10,8
377,Nicole,Engel,female,german,17,338,11,11,10,5
465,Nicole,Engel,female,german,17,386,8,12,11,9
528,Nicole,Engel,female,german,17,501,7,17,10,12
571,Nicole,Engel,female,german,17,350,6,6,9,4
6,Nicole,Engel,female,german,17,242,6,7,9,8
762,Nicole,Engel,female,german,17,389,5,17,10,8
778,Nicole,Engel,female,german,17,422,9,18,12,4
930,Nicole,Engel,female,german,17,544,5,10,8,4
1416,Onur,Ayyildiz,male,turkish,24,335,5,6,7,6
1485,Onur,Ayyildiz,male,turkish,24,289,8,15,8,6
1665,Onur,Ayyildiz,male,turkish,24,393,11,16,7,5
1737,Onur,Ayyildiz,male,turkish,24,270,6,12,6,3
176,Onur,Ayyildiz,male,turkish,24,458,6,7,15,10
1871,Onur,Ayyildiz,male,turkish,24,508,10,26,14,6
1885,Onur,Ayyildiz,male,turkish,24,450,11,12,16,13
201,Onur,Ayyildiz,male,turkish,24,366,11,15,11,7
2100,Onur,Ayyildiz,male,turkish,24,466,9,22,17,10
2147,Onur,Ayyildiz,male,turkish,24,334,6,8,13,2
2168,Onur,Ayyildiz,male,turkish,24,357,3,14,12,9
2173,Onur,Ayyildiz,male,turkish,24,348,11,12,12,0
221,Onur,Ayyildiz,male,turkish,24,364,7,11,9,5
2566,Onur,Ayyildiz,male,turkish,24,400,3,12,11,4
2589,Onur,Ayyildiz,male,turkish,24,377,4,13,8,7
2660,Onur,Ayyildiz,male,turkish,24,274,4,11,5,2
2793,Onur,Ayyildiz,male,turkish,24,343,9,7,8,7
2795,Onur,Ayyildiz,male,turkish,24,347,5,14,7,5
2860,Onur,Ayyildiz,male,turkish,24,359,3,16,7,3
2927,Onur,Ayyildiz,male,turkish,24,401,7,10,9,8
307,Onur,Ayyildiz,male,turkish,24,402,14,10,13,7
3131,Onur,Ayyildiz,male,turkish,24,438,4,16,5,6
377,Onur,Ayyildiz,male,turkish,24,476,11,9,4,5
465,Onur,Ayyildiz,male,turkish,24,359,7,9,15,8
528,Onur,Ayyildiz,male,turkish,24,434,10,12,7,4
571,Onur,Ayyildiz,male,turkish,24,450,8,7,6,5
6,Onur,Ayyildiz,male,turkish,24,292,11,12,12,7
762,Onur,Ayyildiz,male,turkish,24,299,5,6,13,4
778,Onur,Ayyildiz,male,turkish,24,382,11,7,11,10
930,Onur,Ayyildiz,male,turkish,24,442,9,11,8,3
1416,Orhan,Turan,male,turkish,26,376,3,6,6,6
1485,Orhan,Turan,male,turkish,26,395,10,10,10,3
1665,Orhan,Turan,male,turkish,26,499,14,12,11,3
1737,Orhan,Turan,male,turkish,26,353,9,7,6,5
176,Orhan,Turan,male,turkish,26,426,5,13,9,6
1871,Orhan,Turan,male,turkish,26,320,3,14,8,7
1885,Orhan,Turan,male,turkish,26,358,8,16,10,8
201,Orhan,Turan,male,turkish,26,364,8,17,13,8
2100,Orhan,Turan,male,turkish,26,358,7,8,19,6
2147,Orhan,Turan,male,turkish,26,295,6,10,11,6
2168,Orhan,Turan,male,turkish,26,218,3,9,5,4
2173,Orhan,Turan,male,turkish,26,419,7,9,13,8
221,Orhan,Turan,male,turkish,26,431,13,7,9,7
2566,Orhan,Turan,male,turkish,26,317,3,8,8,5
2589,Orhan,Turan,male,turkish,26,384,3,17,8,4
2660,Orhan,Turan,male,turkish,26,322,7,27,9,5
2793,Orhan,Turan,male,turkish,26,430,9,8,10,3
2795,Orhan,Turan,male,turkish,26,301,6,9,7,5
2860,Orhan,Turan,male,turkish,26,409,6,21,4,9
2927,Orhan,Turan,male,turkish,26,449,7,7,8,7
307,Orhan,Turan,male,turkish,26,335,11,9,10,7
3131,Orhan,Turan,male,turkish,26,336,4,11,7,4
377,Orhan,Turan,male,turkish,26,479,6,20,7,9
465,Orhan,Turan,male,turkish,26,352,3,9,12,18
528,Orhan,Turan,male,turkish,26,460,10,16,10,9
571,Orhan,Turan,male,turkish,26,375,5,11,2,1
6,Orhan,Turan,male,turkish,26,270,6,10,9,5
762,Orhan,Turan,male,turkish,26,343,4,10,22,3
778,Orhan,Turan,male,turkish,26,436,7,9,12,13
930,Orhan,Turan,male,turkish,26,521,8,8,9,5
1416,Philipp,Stoll,male,german,4,301,2,7,6,8
1485,Philipp,Stoll,male,german,4,352,7,20,7,6
1665,Philipp,Stoll,male,german,4,544,14,22,13,3
1737,Philipp,Stoll,male,german,4,341,11,14,10,6
176,Philipp,Stoll,male,german,4,563,5,17,14,7
1871,Philipp,Stoll,male,german,4,368,3,16,8,8
1885,Philipp,Stoll,male,german,4,407,10,13,13,9
201,Philipp,Stoll,male,german,4,374,8,12,8,4
2100,Philipp,Stoll,male,german,4,386,5,13,16,8
2147,Philipp,Stoll,male,german,4,353,8,12,7,5
2168,Philipp,Stoll,male,german,4,358,4,12,8,6
2173,Philipp,Stoll,male,german,4,461,11,15,10,7
221,Philipp,Stoll,male,german,4,384,11,10,8,4
2566,Philipp,Stoll,male,german,4,353,7,9,11,7
2589,Philipp,Stoll,male,german,4,353,1,13,5,9
2660,Philipp,Stoll,male,german,4,374,5,24,13,5
2793,Philipp,Stoll,male,german,4,357,9,8,7,12
2795,Philipp,Stoll,male,german,4,307,4,12,9,2
2860,Philipp,Stoll,male,german,4,497,4,23,8,10
2927,Philipp,Stoll,male,german,4,430,9,14,14,7
307,Philipp,Stoll,male,german,4,389,11,5,13,5
3131,Philipp,Stoll,male,german,4,462,6,16,12,4
377,Philipp,Stoll,male,german,4,490,10,12,9,6
465,Philipp,Stoll,male,german,4,436,9,9,14,9
528,Philipp,Stoll,male,german,4,474,12,11,9,7
571,Philipp,Stoll,male,german,4,373,4,13,4,1
6,Philipp,Stoll,male,german,4,270,10,11,11,6
762,Philipp,Stoll,male,german,4,339,3,13,13,7
778,Philipp,Stoll,male,german,4,348,7,9,16,5
930,Philipp,Stoll,male,german,4,497,7,13,11,5
1416,Ramona,Popp,female,german,1,329,2,8,6,3
1485,Ramona,Popp,female,german,1,315,5,9,4,6
1665,Ramona,Popp,female,german,1,441,12,11,9,1
1737,Ramona,Popp,female,german,1,296,6,12,7,3
176,Ramona,Popp,female,german,1,468,5,12,10,5
1871,Ramona,Popp,female,german,1,376,6,26,7,1
1885,Ramona,Popp,female,german,1,346,10,14,14,5
201,Ramona,Popp,female,german,1,322,6,11,6,5
2100,Ramona,Popp,female,german,1,458,9,18,17,10
2147,Ramona,Popp,female,german,1,327,10,14,13,2
2168,Ramona,Popp,female,german,1,288,2,11,7,6
2173,Ramona,Popp,female,german,1,328,5,12,6,6
221,Ramona,Popp,female,german,1,373,8,13,5,6
2566,Ramona,Popp,female,german,1,438,8,8,10,6
2589,Ramona,Popp,female,german,1,350,6,10,11,6
2660,Ramona,Popp,female,german,1,339,5,21,14,7
2793,Ramona,Popp,female,german,1,450,8,8,7,6
2795,Ramona,Popp,female,german,1,380,8,11,10,5
2860,Ramona,Popp,female,german,1,371,3,18,8,7
2927,Ramona,Popp,female,german,1,421,6,11,12,10
307,Ramona,Popp,female,german,1,377,13,12,11,10
