"profile_id","first_name","last_name","gender","ethnicity","name_ID","tokens","agentic_count","communal_count"
2860,"Jennifer","Neubauer","female","german",9,848,2,9
2927,"Jennifer","Neubauer","female","german",9,387,5,10
307,"Jennifer","Neubauer","female","german",9,235,6,5
3131,"Jennifer","Neubauer","female","german",9,376,4,11
377,"Jennifer","Neubauer","female","german",9,362,6,13
465,"Jennifer","Neubauer","female","german",9,194,2,11
528,"Jennifer","Neubauer","female","german",9,332,5,5
571,"Jennifer","Neubauer","female","german",9,295,3,9
6,"Jennifer","Neubauer","female","german",9,239,14,9
762,"Jennifer","Neubauer","female","german",9,285,5,19
778,"Jennifer","Neubauer","female","german",9,315,14,17
930,"Jennifer","Neubauer","female","german",9,372,5,7
1416,"Jörg","Engel","male","german",18,292,1,12
1485,"Jörg","Engel","male","german",18,248,5,7
1665,"Jörg","Engel","male","german",18,370,2,10
1737,"Jörg","Engel","male","german",18,296,2,8
176,"Jörg","Engel","male","german",18,364,2,5
1871,"Jörg","Engel","male","german",18,512,9,18
1885,"Jörg","Engel","male","german",18,252,5,12
201,"Jörg","Engel","male","german",18,285,2,14
2100,"Jörg","Engel","male","german",18,211,4,9
2147,"Jörg","Engel","male","german",18,308,4,16
2168,"Jörg","Engel","male","german",18,328,4,17
2173,"Jörg","Engel","male","german",18,968,3,34
221,"Jörg","Engel","male","german",18,257,3,7
2566,"Jörg","Engel","male","german",18,188,3,4
2589,"Jörg","Engel","male","german",18,356,2,22
2660,"Jörg","Engel","male","german",18,392,3,33
2793,"Jörg","Engel","male","german",18,422,5,12
2795,"Jörg","Engel","male","german",18,333,3,8
2860,"Jörg","Engel","male","german",18,426,4,32
2927,"Jörg","Engel","male","german",18,452,3,14
307,"Jörg","Engel","male","german",18,213,4,10
3131,"Jörg","Engel","male","german",18,376,1,8
377,"Jörg","Engel","male","german",18,315,1,10
465,"Jörg","Engel","male","german",18,220,2,7
528,"Jörg","Engel","male","german",18,378,2,8
571,"Jörg","Engel","male","german",18,199,4,3
6,"Jörg","Engel","male","german",18,192,9,11
762,"Jörg","Engel","male","german",18,336,2,22
778,"Jörg","Engel","male","german",18,253,7,10
930,"Jörg","Engel","male","german",18,314,0,10
1416,"Kai","Lindner","male","german",6,271,3,9
1485,"Kai","Lindner","male","german",6,321,9,11
1665,"Kai","Lindner","male","german",6,429,11,15
1737,"Kai","Lindner","male","german",6,339,2,12
176,"Kai","Lindner","male","german",6,299,2,5
1871,"Kai","Lindner","male","german",6,285,3,17
1885,"Kai","Lindner","male","german",6,475,2,29
201,"Kai","Lindner","male","german",6,460,6,21
2100,"Kai","Lindner","male","german",6,377,4,20
2147,"Kai","Lindner","male","german",6,287,2,13
2168,"Kai","Lindner","male","german",6,297,3,16
2173,"Kai","Lindner","male","german",6,514,9,39
221,"Kai","Lindner","male","german",6,317,4,6
2566,"Kai","Lindner","male","german",6,305,9,14
2589,"Kai","Lindner","male","german",6,303,2,11
2660,"Kai","Lindner","male","german",6,207,1,16
2793,"Kai","Lindner","male","german",6,407,8,12
2795,"Kai","Lindner","male","german",6,270,4,13
2860,"Kai","Lindner","male","german",6,279,3,20
2927,"Kai","Lindner","male","german",6,268,2,8
307,"Kai","Lindner","male","german",6,252,6,11
3131,"Kai","Lindner","male","german",6,252,4,11
377,"Kai","Lindner","male","german",6,325,7,15
465,"Kai","Lindner","male","german",6,375,1,11
528,"Kai","Lindner","male","german",6,355,4,11
571,"Kai","Lindner","male","german",6,295,4,7
6,"Kai","Lindner","male","german",6,223,10,12
762,"Kai","Lindner","male","german",6,277,9,15
778,"Kai","Lindner","male","german",6,286,7,11
930,"Kai","Lindner","male","german",6,489,6,15
1416,"Kübra","Ayyildiz","female","turkish",23,281,3,11
1485,"Kübra","Ayyildiz","female","turkish",23,297,5,17
1665,"Kübra","Ayyildiz","female","turkish",23,507,7,14
1737,"Kübra","Ayyildiz","female","turkish",23,318,5,11
176,"Kübra","Ayyildiz","female","turkish",23,409,4,10
1871,"Kübra","Ayyildiz","female","turkish",23,306,2,18
1885,"Kübra","Ayyildiz","female","turkish",23,287,5,15
201,"Kübra","Ayyildiz","female","turkish",23,277,2,21
2100,"Kübra","Ayyildiz","female","turkish",23,269,4,17
2147,"Kübra","Ayyildiz","female","turkish",23,358,6,17
2168,"Kübra","Ayyildiz","female","turkish",23,246,3,15
2173,"Kübra","Ayyildiz","female","turkish",23,215,5,8
221,"Kübra","Ayyildiz","female","turkish",23,338,7,9
2566,"Kübra","Ayyildiz","female","turkish",23,158,2,4
2589,"Kübra","Ayyildiz","female","turkish",23,288,1,8
2660,"Kübra","Ayyildiz","female","turkish",23,263,3,19
2793,"Kübra","Ayyildiz","female","turkish",23,393,1,10
2795,"Kübra","Ayyildiz","female","turkish",23,301,5,13
2860,"Kübra","Ayyildiz","female","turkish",23,339,2,27
2927,"Kübra","Ayyildiz","female","turkish",23,423,3,15
307,"Kübra","Ayyildiz","female","turkish",23,205,5,3
3131,"Kübra","Ayyildiz","female","turkish",23,198,3,6
377,"Kübra","Ayyildiz","female","turkish",23,264,3,8
465,"Kübra","Ayyildiz","female","turkish",23,402,1,28
528,"Kübra","Ayyildiz","female","turkish",23,298,8,9
571,"Kübra","Ayyildiz","female","turkish",23,261,2,5
6,"Kübra","Ayyildiz","female","turkish",23,214,8,8
762,"Kübra","Ayyildiz","female","turkish",23,356,8,23
778,"Kübra","Ayyildiz","female","turkish",23,227,6,11
930,"Kübra","Ayyildiz","female","turkish",23,324,7,5
1416,"Levent","Karakaya","male","turkish",34,284,5,10
1485,"Levent","Karakaya","male","turkish",34,451,6,16
1665,"Levent","Karakaya","male","turkish",34,409,5,12
1737,"Levent","Karakaya","male","turkish",34,368,5,15
176,"Levent","Karakaya","male","turkish",34,357,2,10
1871,"Levent","Karakaya","male","turkish",34,199,3,15
1885,"Levent","Karakaya","male","turkish",34,243,4,18
201,"Levent","Karakaya","male","turkish",34,449,10,26
2100,"Levent","Karakaya","male","turkish",34,154,1,9
2147,"Levent","Karakaya","male","turkish",34,308,5,11
2168,"Levent","Karakaya","male","turkish",34,217,0,9
2173,"Levent","Karakaya","male","turkish",34,252,2,12
221,"Levent","Karakaya","male","turkish",34,407,7,11
2566,"Levent","Karakaya","male","turkish",34,249,1,8
2589,"Levent","Karakaya","male","turkish",34,392,1,15
2660,"Levent","Karakaya","male","turkish",34,275,1,24
2793,"Levent","Karakaya","male","turkish",34,381,3,8
2795,"Levent","Karakaya","male","turkish",34,296,4,24
2860,"Levent","Karakaya","male","turkish",34,218,1,23
2927,"Levent","Karakaya","male","turkish",34,327,5,10
307,"Levent","Karakaya","male","turkish",34,263,11,7
3131,"Levent","Karakaya","male","turkish",34,315,4,14
377,"Levent","Karakaya","male","turkish",34,261,1,10
465,"Levent","Karakaya","male","turkish",34,389,6,19
528,"Levent","Karakaya","male","turkish",34,257,3,5
571,"Levent","Karakaya","male","turkish",34,263,4,6
6,"Levent","Karakaya","male","turkish",34,224,5,9
762,"Levent","Karakaya","male","turkish",34,241,5,14
778,"Levent","Karakaya","male","turkish",34,290,9,13
930,"Levent","Karakaya","male","turkish",34,390,5,9
1416,"Marcel","Popp","male","german",2,319,5,16
1485,"Marcel","Popp","male","german",2,255,6,10
1665,"Marcel","Popp","male","german",2,397,8,13
1737,"Marcel","Popp","male","german",2,349,2,20
176,"Marcel","Popp","male","german",2,269,1,5
1871,"Marcel","Popp","male","german",2,267,3,20
1885,"Marcel","Popp","male","german",2,307,7,21
201,"Marcel","Popp","male","german",2,333,6,18
2100,"Marcel","Popp","male","german",2,341,7,20
2147,"Marcel","Popp","male","german",2,238,0,15
2168,"Marcel","Popp","male","german",2,277,5,15
2173,"Marcel","Popp","male","german",2,325,3,10
221,"Marcel","Popp","male","german",2,278,5,6
2566,"Marcel","Popp","male","german",2,213,2,9
2589,"Marcel","Popp","male","german",2,287,1,11
2660,"Marcel","Popp","male","german",2,264,2,22
2793,"Marcel","Popp","male","german",2,292,2,6
2795,"Marcel","Popp","male","german",2,205,5,11
2860,"Marcel","Popp","male","german",2,307,2,19
2927,"Marcel","Popp","male","german",2,313,4,13
307,"Marcel","Popp","male","german",2,203,3,6
3131,"Marcel","Popp","male","german",2,261,2,10
377,"Marcel","Popp","male","german",2,305,7,8
465,"Marcel","Popp","male","german",2,251,0,11
528,"Marcel","Popp","male","german",2,316,3,12
571,"Marcel","Popp","male","german",2,262,3,5
6,"Marcel","Popp","male","german",2,194,6,10
762,"Marcel","Popp","male","german",2,296,4,15
778,"Marcel","Popp","male","german",2,254,11,12
930,"Marcel","Popp","male","german",2,317,1,5
1416,"Marco","Neubauer","male","german",10,272,2,11
1485,"Marco","Neubauer","male","german",10,258,4,10
1665,"Marco","Neubauer","male","german",10,297,7,11
1737,"Marco","Neubauer","male","german",10,223,6,7
176,"Marco","Neubauer","male","german",10,241,2,6
1871,"Marco","Neubauer","male","german",10,226,3,12
1885,"Marco","Neubauer","male","german",10,403,6,28
201,"Marco","Neubauer","male","german",10,341,6,20
2100,"Marco","Neubauer","male","german",10,285,5,11
2147,"Marco","Neubauer","male","german",10,212,3,7
2168,"Marco","Neubauer","male","german",10,192,2,11
2173,"Marco","Neubauer","male","german",10,387,5,19
221,"Marco","Neubauer","male","german",10,356,2,16
2566,"Marco","Neubauer","male","german",10,337,4,17
2589,"Marco","Neubauer","male","german",10,396,2,16
2660,"Marco","Neubauer","male","german",10,286,3,21
2793,"Marco","Neubauer","male","german",10,342,2,6
2795,"Marco","Neubauer","male","german",10,350,3,23
2860,"Marco","Neubauer","male","german",10,333,2,22
2927,"Marco","Neubauer","male","german",10,646,5,24
307,"Marco","Neubauer","male","german",10,227,10,6
3131,"Marco","Neubauer","male","german",10,286,2,7
377,"Marco","Neubauer","male","german",10,437,2,21
465,"Marco","Neubauer","male","german",10,340,3,18
528,"Marco","Neubauer","male","german",10,321,4,4
571,"Marco","Neubauer","male","german",10,389,3,8
6,"Marco","Neubauer","male","german",10,203,9,6
762,"Marco","Neubauer","male","german",10,209,0,10
778,"Marco","Neubauer","male","german",10,218,11,6
930,"Marco","Neubauer","male","german",10,537,3,14
1416,"Mareen","Stoll","female","german",3,276,1,13
1485,"Mareen","Stoll","female","german",3,246,9,6
1665,"Mareen","Stoll","female","german",3,298,1,6
1737,"Mareen","Stoll","female","german",3,200,6,14
176,"Mareen","Stoll","female","german",3,314,6,21
1871,"Mareen","Stoll","female","german",3,340,5,16
1885,"Mareen","Stoll","female","german",3,252,3,16
201,"Mareen","Stoll","female","german",3,194,5,11
2100,"Mareen","Stoll","female","german",3,378,4,8
2147,"Mareen","Stoll","female","german",3,269,2,10
2168,"Mareen","Stoll","female","german",3,277,2,13
2173,"Mareen","Stoll","female","german",3,400,5,13
221,"Mareen","Stoll","female","german",3,335,5,8
2566,"Mareen","Stoll","female","german",3,269,2,7
2589,"Mareen","Stoll","female","german",3,300,3,10
2660,"Mareen","Stoll","female","german",3,376,5,32
2793,"Mareen","Stoll","female","german",3,350,5,6
2795,"Mareen","Stoll","female","german",3,372,3,18
2860,"Mareen","Stoll","female","german",3,302,0,24
2927,"Mareen","Stoll","female","german",3,282,4,12
307,"Mareen","Stoll","female","german",3,302,8,11
3131,"Mareen","Stoll","female","german",3,285,4,11
377,"Mareen","Stoll","female","german",3,304,3,12
465,"Mareen","Stoll","female","german",3,277,6,13
528,"Mareen","Stoll","female","german",3,319,5,10
571,"Mareen","Stoll","female","german",3,304,3,4
6,"Mareen","Stoll","female","german",3,304,8,15
762,"Mareen","Stoll","female","german",3,389,5,33
778,"Mareen","Stoll","female","german",3,213,3,13
930,"Mareen","Stoll","female","german",3,382,5,8
1416,"Michael","Ackermann","male","german",16,324,2,9
1485,"Michael","Ackermann","male","german",16,270,3,13
1665,"Michael","Ackermann","male","german",16,540,5,15
1737,"Michael","Ackermann","male","german",16,250,6,6
176,"Michael","Ackermann","male","german",16,342,2,12
1871,"Michael","Ackermann","male","german",16,337,3,13
1885,"Michael","Ackermann","male","german",16,391,6,25
201,"Michael","Ackermann","male","german",16,338,6,22
2100,"Michael","Ackermann","male","german",16,217,5,9
2147,"Michael","Ackermann","male","german",16,250,6,14
2168,"Michael","Ackermann","male","german",16,227,2,11
2173,"Michael","Ackermann","male","german",16,301,5,9
221,"Michael","Ackermann","male","german",16,387,5,11
2566,"Michael","Ackermann","male","german",16,230,0,14
2589,"Michael","Ackermann","male","german",16,472,2,19
2660,"Michael","Ackermann","male","german",16,319,1,25
2793,"Michael","Ackermann","male","german",16,437,3,7
2795,"Michael","Ackermann","male","german",16,249,2,13
2860,"Michael","Ackermann","male","german",16,211,2,9
2927,"Michael","Ackermann","male","german",16,336,4,9
307,"Michael","Ackermann","male","german",16,217,6,5
3131,"Michael","Ackermann","male","german",16,417,5,27
377,"Michael","Ackermann","male","german",16,406,7,16
465,"Michael","Ackermann","male","german",16,298,6,16
528,"Michael","Ackermann","male","german",16,375,2,10
571,"Michael","Ackermann","male","german",16,379,8,14
6,"Michael","Ackermann","male","german",16,209,5,11
762,"Michael","Ackermann","male","german",16,285,2,22
778,"Michael","Ackermann","male","german",16,294,8,20
930,"Michael","Ackermann","male","german",16,402,4,2
1416,"Necla","Akman","female","turkish",27,269,2,13
1485,"Necla","Akman","female","turkish",27,264,6,11
1665,"Necla","Akman","female","turkish",27,457,6,20
1737,"Necla","Akman","female","turkish",27,411,5,19
176,"Necla","Akman","female","turkish",27,378,3,13
1871,"Necla","Akman","female","turkish",27,348,4,25
1885,"Necla","Akman","female","turkish",27,303,4,14
201,"Necla","Akman","female","turkish",27,289,3,18
2100,"Necla","Akman","female","turkish",27,245,3,15
2147,"Necla","Akman","female","turkish",27,215,5,12
2168,"Necla","Akman","female","turkish",27,226,6,12
2173,"Necla","Akman","female","turkish",27,204,1,4
221,"Necla","Akman","female","turkish",27,339,13,14
2566,"Necla","Akman","female","turkish",27,194,4,10
2589,"Necla","Akman","female","turkish",27,264,4,11
2660,"Necla","Akman","female","turkish",27,265,0,21
2793,"Necla","Akman","female","turkish",27,337,5,8
2795,"Necla","Akman","female","turkish",27,314,6,25
2860,"Necla","Akman","female","turkish",27,204,2,15
2927,"Necla","Akman","female","turkish",27,258,3,5
307,"Necla","Akman","female","turkish",27,210,7,5
3131,"Necla","Akman","female","turkish",27,314,2,15
377,"Necla","Akman","female","turkish",27,387,8,19
465,"Necla","Akman","female","turkish",27,304,4,17
528,"Necla","Akman","female","turkish",27,390,5,10
571,"Necla","Akman","female","turkish",27,300,4,7
6,"Necla","Akman","female","turkish",27,237,7,13
762,"Necla","Akman","female","turkish",27,223,5,12
778,"Necla","Akman","female","turkish",27,420,8,17
930,"Necla","Akman","female","turkish",27,455,1,12
1416,"Nicole","Engel","female","german",17,318,7,11
1485,"Nicole","Engel","female","german",17,156,7,10
1665,"Nicole","Engel","female","german",17,337,0,4
1737,"Nicole","Engel","female","german",17,355,2,19
176,"Nicole","Engel","female","german",17,456,3,12
1871,"Nicole","Engel","female","german",17,274,2,13
1885,"Nicole","Engel","female","german",17,304,4,22
201,"Nicole","Engel","female","german",17,244,3,21
2100,"Nicole","Engel","female","german",17,390,4,11
2147,"Nicole","Engel","female","german",17,213,4,6
2168,"Nicole","Engel","female","german",17,264,4,9
2173,"Nicole","Engel","female","german",17,402,5,10
221,"Nicole","Engel","female","german",17,311,9,12
2566,"Nicole","Engel","female","german",17,225,3,7
2589,"Nicole","Engel","female","german",17,497,3,25
2660,"Nicole","Engel","female","german",17,275,3,30
2793,"Nicole","Engel","female","german",17,374,4,7
2795,"Nicole","Engel","female","german",17,332,5,16
2860,"Nicole","Engel","female","german",17,343,0,29
2927,"Nicole","Engel","female","german",17,346,2,20
307,"Nicole","Engel","female","german",17,186,10,4
3131,"Nicole","Engel","female","german",17,397,3,14
377,"Nicole","Engel","female","german",17,315,8,20
465,"Nicole","Engel","female","german",17,251,2,10
528,"Nicole","Engel","female","german",17,366,4,7
571,"Nicole","Engel","female","german",17,323,4,8
6,"Nicole","Engel","female","german",17,264,7,11
762,"Nicole","Engel","female","german",17,312,3,17
778,"Nicole","Engel","female","german",17,277,2,15
930,"Nicole","Engel","female","german",17,299,2,2
1416,"Onur","Ayyildiz","male","turkish",24,294,3,11
1485,"Onur","Ayyildiz","male","turkish",24,354,7,16
1665,"Onur","Ayyildiz","male","turkish",24,255,4,11
1737,"Onur","Ayyildiz","male","turkish",24,323,6,22
176,"Onur","Ayyildiz","male","turkish",24,301,2,9
1871,"Onur","Ayyildiz","male","turkish",24,284,2,16
1885,"Onur","Ayyildiz","male","turkish",24,223,2,13
201,"Onur","Ayyildiz","male","turkish",24,417,7,24
2100,"Onur","Ayyildiz","male","turkish",24,216,1,11
2147,"Onur","Ayyildiz","male","turkish",24,382,9,15
2168,"Onur","Ayyildiz","male","turkish",24,189,6,9
2173,"Onur","Ayyildiz","male","turkish",24,313,8,17
221,"Onur","Ayyildiz","male","turkish",24,220,5,6
2566,"Onur","Ayyildiz","male","turkish",24,274,2,14
2589,"Onur","Ayyildiz","male","turkish",24,606,3,24
2660,"Onur","Ayyildiz","male","turkish",24,270,4,21
2793,"Onur","Ayyildiz","male","turkish",24,283,4,9
2795,"Onur","Ayyildiz","male","turkish",24,444,6,28
2860,"Onur","Ayyildiz","male","turkish",24,272,3,14
2927,"Onur","Ayyildiz","male","turkish",24,410,6,16
307,"Onur","Ayyildiz","male","turkish",24,273,8,3
3131,"Onur","Ayyildiz","male","turkish",24,271,5,11
377,"Onur","Ayyildiz","male","turkish",24,265,2,11
465,"Onur","Ayyildiz","male","turkish",24,281,4,16
528,"Onur","Ayyildiz","male","turkish",24,351,1,10
571,"Onur","Ayyildiz","male","turkish",24,262,7,5
6,"Onur","Ayyildiz","male","turkish",24,212,5,12
762,"Onur","Ayyildiz","male","turkish",24,336,6,19
778,"Onur","Ayyildiz","male","turkish",24,257,11,14
930,"Onur","Ayyildiz","male","turkish",24,431,3,16
1416,"Orhan","Turan","male","turkish",26,289,4,10
1485,"Orhan","Turan","male","turkish",26,281,5,8
1665,"Orhan","Turan","male","turkish",26,277,2,11
1737,"Orhan","Turan","male","turkish",26,262,7,12
176,"Orhan","Turan","male","turkish",26,355,0,12
1871,"Orhan","Turan","male","turkish",26,269,6,24
1885,"Orhan","Turan","male","turkish",26,341,3,25
201,"Orhan","Turan","male","turkish",26,339,5,25
2100,"Orhan","Turan","male","turkish",26,254,2,8
2147,"Orhan","Turan","male","turkish",26,407,3,11
2168,"Orhan","Turan","male","turkish",26,701,3,12
2173,"Orhan","Turan","male","turkish",26,277,3,10
221,"Orhan","Turan","male","turkish",26,225,2,5
2566,"Orhan","Turan","male","turkish",26,239,1,11
2589,"Orhan","Turan","male","turkish",26,356,0,19
2660,"Orhan","Turan","male","turkish",26,222,2,20
2793,"Orhan","Turan","male","turkish",26,268,2,4
2795,"Orhan","Turan","male","turkish",26,324,1,28
2860,"Orhan","Turan","male","turkish",26,223,2,18
2927,"Orhan","Turan","male","turkish",26,312,2,5
307,"Orhan","Turan","male","turkish",26,248,4,9
3131,"Orhan","Turan","male","turkish",26,324,4,11
377,"Orhan","Turan","male","turkish",26,275,6,11
465,"Orhan","Turan","male","turkish",26,353,5,16
528,"Orhan","Turan","male","turkish",26,602,11,17
571,"Orhan","Turan","male","turkish",26,286,7,7
6,"Orhan","Turan","male","turkish",26,198,5,10
762,"Orhan","Turan","male","turkish",26,363,2,26
778,"Orhan","Turan","male","turkish",26,253,3,14
930,"Orhan","Turan","male","turkish",26,369,3,9
1416,"Philipp","Stoll","male","german",4,343,2,10
1485,"Philipp","Stoll","male","german",4,247,9,17
1665,"Philipp","Stoll","male","german",4,311,4,8
1737,"Philipp","Stoll","male","german",4,292,4,15
176,"Philipp","Stoll","male","german",4,372,6,17
1871,"Philipp","Stoll","male","german",4,366,2,24
1885,"Philipp","Stoll","male","german",4,329,2,21
201,"Philipp","Stoll","male","german",4,290,3,21
2100,"Philipp","Stoll","male","german",4,291,5,6
2147,"Philipp","Stoll","male","german",4,328,5,12
2168,"Philipp","Stoll","male","german",4,284,3,10
2173,"Philipp","Stoll","male","german",4,298,5,6
221,"Philipp","Stoll","male","german",4,267,2,8
2566,"Philipp","Stoll","male","german",4,270,2,8
2589,"Philipp","Stoll","male","german",4,392,4,10
2660,"Philipp","Stoll","male","german",4,267,0,18
2793,"Philipp","Stoll","male","german",4,385,3,8
2795,"Philipp","Stoll","male","german",4,401,5,19
2860,"Philipp","Stoll","male","german",4,239,3,21
2927,"Philipp","Stoll","male","german",4,409,3,16
307,"Philipp","Stoll","male","german",4,249,6,10
3131,"Philipp","Stoll","male","german",4,244,3,9
377,"Philipp","Stoll","male","german",4,325,5,10
465,"Philipp","Stoll","male","german",4,363,3,17
528,"Philipp","Stoll","male","german",4,333,5,10
571,"Philipp","Stoll","male","german",4,264,4,7
6,"Philipp","Stoll","male","german",4,220,4,11
762,"Philipp","Stoll","male","german",4,362,2,25
778,"Philipp","Stoll","male","german",4,285,12,12
930,"Philipp","Stoll","male","german",4,343,5,2
1416,"Ramona","Popp","female","german",1,251,4,8
1485,"Ramona","Popp","female","german",1,262,6,12
1665,"Ramona","Popp","female","german",1,295,2,7
1737,"Ramona","Popp","female","german",1,361,5,17
176,"Ramona","Popp","female","german",1,269,2,7
1871,"Ramona","Popp","female","german",1,358,4,18
1885,"Ramona","Popp","female","german",1,245,3,17
201,"Ramona","Popp","female","german",1,293,5,15
2100,"Ramona","Popp","female","german",1,303,2,8
2147,"Ramona","Popp","female","german",1,227,9,9
2168,"Ramona","Popp","female","german",1,194,4,17
2173,"Ramona","Popp","female","german",1,246,4,12
221,"Ramona","Popp","female","german",1,402,5,15
2566,"Ramona","Popp","female","german",1,247,3,9
2589,"Ramona","Popp","female","german",1,299,2,9
2660,"Ramona","Popp","female","german",1,168,1,21
2793,"Ramona","Popp","female","german",1,467,7,6
2795,"Ramona","Popp","female","german",1,275,5,10
2860,"Ramona","Popp","female","german",1,281,1,14
2927,"Ramona","Popp","female","german",1,252,0,18
307,"Ramona","Popp","female","german",1,214,8,8
3131,"Ramona","Popp","female","german",1,354,1,15
377,"Ramona","Popp","female","german",1,362,7,12
465,"Ramona","Popp","female","german",1,301,3,13
528,"Ramona","Popp","female","german",1,203,4,4
571,"Ramona","Popp","female","german",1,144,1,2
6,"Ramona","Popp","female","german",1,201,7,9
762,"Ramona","Popp","female","german",1,249,3,22
778,"Ramona","Popp","female","german",1,224,6,10
930,"Ramona","Popp","female","german",1,307,4,8
1416,"Rene","Schmitt","male","german",12,279,2,11
1485,"Rene","Schmitt","male","german",12,189,3,6
1665,"Rene","Schmitt","male","german",12,287,3,12
1737,"Rene","Schmitt","male","german",12,331,3,10
176,"Rene","Schmitt","male","german",12,350,2,15
1871,"Rene","Schmitt","male","german",12,341,4,16
1885,"Rene","Schmitt","male","german",12,357,7,13
201,"Rene","Schmitt","male","german",12,255,3,14
2100,"Rene","Schmitt","male","german",12,284,4,13
2147,"Rene","Schmitt","male","german",12,241,2,8
2168,"Rene","Schmitt","male","german",12,268,5,14
2173,"Rene","Schmitt","male","german",12,358,2,12
221,"Rene","Schmitt","male","german",12,360,2,5
2566,"Rene","Schmitt","male","german",12,263,4,5
2589,"Rene","Schmitt","male","german",12,1337,3,27
2660,"Rene","Schmitt","male","german",12,294,3,22
2793,"Rene","Schmitt","male","german",12,315,4,8
2795,"Rene","Schmitt","male","german",12,287,6,10
2860,"Rene","Schmitt","male","german",12,279,0,20
2927,"Rene","Schmitt","male","german",12,242,2,7
307,"Rene","Schmitt","male","german",12,318,12,8
3131,"Rene","Schmitt","male","german",12,367,4,14
377,"Rene","Schmitt","male","german",12,460,7,15
465,"Rene","Schmitt","male","german",12,319,2,24
528,"Rene","Schmitt","male","german",12,318,4,11
571,"Rene","Schmitt","male","german",12,280,1,9
6,"Rene","Schmitt","male","german",12,163,5,6
762,"Rene","Schmitt","male","german",12,284,5,12
778,"Rene","Schmitt","male","german",12,265,10,9
930,"Rene","Schmitt","male","german",12,339,2,5
1416,"Sonja","Ackermann","female","german",15,298,1,18
1485,"Sonja","Ackermann","female","german",15,346,11,27
1665,"Sonja","Ackermann","female","german",15,469,13,29
1737,"Sonja","Ackermann","female","german",15,163,5,2
176,"Sonja","Ackermann","female","german",15,280,2,8
1871,"Sonja","Ackermann","female","german",15,257,3,13
1885,"Sonja","Ackermann","female","german",15,375,4,25
201,"Sonja","Ackermann","female","german",15,267,8,20
2100,"Sonja","Ackermann","female","german",15,250,6,9
2147,"Sonja","Ackermann","female","german",15,318,5,17
2168,"Sonja","Ackermann","female","german",15,221,5,16
2173,"Sonja","Ackermann","female","german",15,397,5,18
221,"Sonja","Ackermann","female","german",15,318,1,11
2566,"Sonja","Ackermann","female","german",15,195,0,8
2589,"Sonja","Ackermann","female","german",15,278,2,12
2660,"Sonja","Ackermann","female","german",15,229,3,12
2793,"Sonja","Ackermann","female","german",15,366,3,14
2795,"Sonja","Ackermann","female","german",15,308,3,22
2860,"Sonja","Ackermann","female","german",15,245,1,16
2927,"Sonja","Ackermann","female","german",15,387,3,14
307,"Sonja","Ackermann","female","german",15,277,7,9
3131,"Sonja","Ackermann","female","german",15,310,3,12
377,"Sonja","Ackermann","female","german",15,409,4,22
465,"Sonja","Ackermann","female","german",15,282,2,7
528,"Sonja","Ackermann","female","german",15,324,2,11
571,"Sonja","Ackermann","female","german",15,286,2,4
6,"Sonja","Ackermann","female","german",15,214,6,9
762,"Sonja","Ackermann","female","german",15,293,4,21
778,"Sonja","Ackermann","female","german",15,457,12,20
930,"Sonja","Ackermann","female","german",15,264,3,6
1416,"Suat","Mutlu","male","turkish",36,228,3,8
1485,"Suat","Mutlu","male","turkish",36,310,4,14
1665,"Suat","Mutlu","male","turkish",36,339,5,13
1737,"Suat","Mutlu","male","turkish",36,276,3,12
176,"Suat","Mutlu","male","turkish",36,414,4,16
1871,"Suat","Mutlu","male","turkish",36,347,3,24
1885,"Suat","Mutlu","male","turkish",36,273,3,19
201,"Suat","Mutlu","male","turkish",36,226,1,18
2100,"Suat","Mutlu","male","turkish",36,364,4,21
2147,"Suat","Mutlu","male","turkish",36,443,2,15
2168,"Suat","Mutlu","male","turkish",36,155,2,5
2173,"Suat","Mutlu","male","turkish",36,460,5,12
221,"Suat","Mutlu","male","turkish",36,356,6,7
2566,"Suat","Mutlu","male","turkish",36,284,5,9
2589,"Suat","Mutlu","male","turkish",36,406,3,18
2660,"Suat","Mutlu","male","turkish",36,232,1,18
2793,"Suat","Mutlu","male","turkish",36,476,5,6
2795,"Suat","Mutlu","male","turkish",36,298,4,12
2860,"Suat","Mutlu","male","turkish",36,197,1,17
2927,"Suat","Mutlu","male","turkish",36,406,2,5
307,"Suat","Mutlu","male","turkish",36,277,7,8
3131,"Suat","Mutlu","male","turkish",36,247,2,9
377,"Suat","Mutlu","male","turkish",36,426,11,12
465,"Suat","Mutlu","male","turkish",36,242,2,7
528,"Suat","Mutlu","male","turkish",36,284,3,9
571,"Suat","Mutlu","male","turkish",36,255,1,9
6,"Suat","Mutlu","male","turkish",36,93,4,5
762,"Suat","Mutlu","male","turkish",36,211,3,15
778,"Suat","Mutlu","male","turkish",36,161,2,6
930,"Suat","Mutlu","male","turkish",36,273,1,8
1416,"Suna","Acar","female","turkish",31,203,4,7
1485,"Suna","Acar","female","turkish",31,236,3,8
1665,"Suna","Acar","female","turkish",31,275,3,14
1737,"Suna","Acar","female","turkish",31,281,9,18
176,"Suna","Acar","female","turkish",31,350,3,12
1871,"Suna","Acar","female","turkish",31,229,2,15
1885,"Suna","Acar","female","turkish",31,232,3,15
201,"Suna","Acar","female","turkish",31,309,3,19
2100,"Suna","Acar","female","turkish",31,281,2,12
2147,"Suna","Acar","female","turkish",31,347,6,9
