profile_id,first_name,last_name,gender,ethnicity,name_ID,tokens,agentic_count,communal_count,certainty_count,tentative_count
571,Henrik,Kohl,male,german,20,262,5,3,0,2
6,Henrik,Kohl,male,german,20,190,3,11,4,3
762,Henrik,Kohl,male,german,20,292,11,23,6,3
778,Henrik,Kohl,male,german,20,194,6,10,3,3
930,Henrik,Kohl,male,german,20,315,3,8,3,3
1416,Hilal,Akay,female,turkish,37,240,3,12,2,1
1485,Hilal,Akay,female,turkish,37,367,9,22,10,0
1665,Hilal,Akay,female,turkish,37,403,9,13,4,4
1737,Hilal,Akay,female,turkish,37,309,6,14,5,2
176,Hilal,Akay,female,turkish,37,332,3,16,3,3
1871,Hilal,Akay,female,turkish,37,312,6,19,7,4
1885,Hilal,Akay,female,turkish,37,244,5,18,3,2
201,Hilal,Akay,female,turkish,37,335,7,23,7,4
2100,Hilal,Akay,female,turkish,37,343,4,20,7,1
2147,Hilal,Akay,female,turkish,37,233,4,12,4,2
2168,Hilal,Akay,female,turkish,37,293,4,14,5,2
2173,Hilal,Akay,female,turkish,37,223,4,11,2,1
221,Hilal,Akay,female,turkish,37,383,10,12,9,1
2566,Hilal,Akay,female,turkish,37,187,2,6,2,1
2589,Hilal,Akay,female,turkish,37,352,3,23,6,9
2660,Hilal,Akay,female,turkish,37,341,2,29,5,4
2793,Hilal,Akay,female,turkish,37,462,2,13,2,6
2795,Hilal,Akay,female,turkish,37,316,3,15,5,3
2860,Hilal,Akay,female,turkish,37,298,2,24,3,4
2927,Hilal,Akay,female,turkish,37,407,5,15,5,6
307,Hilal,Akay,female,turkish,37,248,8,3,5,0
3131,Hilal,Akay,female,turkish,37,190,3,9,1,1
377,Hilal,Akay,female,turkish,37,333,5,9,1,1
465,Hilal,Akay,female,turkish,37,283,1,10,4,3
528,Hilal,Akay,female,turkish,37,310,5,8,2,4
571,Hilal,Akay,female,turkish,37,276,4,4,4,3
6,Hilal,Akay,female,turkish,37,177,2,8,3,1
762,Hilal,Akay,female,turkish,37,249,2,17,5,3
778,Hilal,Akay,female,turkish,37,323,5,15,6,2
930,Hilal,Akay,female,turkish,37,486,3,14,5,3
1416,Jennifer,Neubauer,female,german,9,289,3,12,6,4
1485,Jennifer,Neubauer,female,german,9,265,5,8,7,2
1665,Jennifer,Neubauer,female,german,9,355,5,16,6,1
1737,Jennifer,Neubauer,female,german,9,227,2,12,0,1
176,Jennifer,Neubauer,female,german,9,217,2,3,3,2
1871,Jennifer,Neubauer,female,german,9,201,3,10,1,3
1885,Jennifer,Neubauer,female,german,9,275,10,17,11,3
201,Jennifer,Neubauer,female,german,9,314,3,11,5,5
2100,Jennifer,Neubauer,female,german,9,265,8,14,13,3
2147,Jennifer,Neubauer,female,german,9,286,3,14,6,4
2168,Jennifer,Neubauer,female,german,9,217,1,13,2,0
2173,Jennifer,Neubauer,female,german,9,230,4,5,3,0
221,Jennifer,Neubauer,female,german,9,173,5,9,2,1
2566,Jennifer,Neubauer,female,german,9,212,0,10,0,2
2589,Jennifer,Neubauer,female,german,9,300,2,12,5,6
2660,Jennifer,Neubauer,female,german,9,212,2,19,3,2
2793,Jennifer,Neubauer,female,german,9,364,4,5,5,3
2795,Jennifer,Neubauer,female,german,9,176,4,12,5,2
2860,Jennifer,Neubauer,female,german,9,848,2,9,3,4
2927,Jennifer,Neubauer,female,german,9,387,5,10,4,5
307,Jennifer,Neubauer,female,german,9,235,6,5,2,3
3131,Jennifer,Neubauer,female,german,9,376,4,11,1,2
377,Jennifer,Neubauer,female,german,9,362,6,13,3,1
465,Jennifer,Neubauer,female,german,9,194,2,11,0,1
528,Jennifer,Neubauer,female,german,9,332,5,5,4,8
571,Jennifer,Neubauer,female,german,9,295,3,9,3,1
6,Jennifer,Neubauer,female,german,9,239,14,9,10,2
762,Jennifer,Neubauer,female,german,9,285,5,19,5,0
778,Jennifer,Neubauer,female,german,9,315,14,17,7,3
930,Jennifer,Neubauer,female,german,9,372,5,7,8,2
1416,Jörg,Engel,male,german,18,292,1,12,4,5
1485,Jörg,Engel,male,german,18,248,5,7,3,2
1665,Jörg,Engel,male,german,18,370,2,10,3,2
1737,Jörg,Engel,male,german,18,296,2,8,2,3
176,Jörg,Engel,male,german,18,364,2,5,1,4
1871,Jörg,Engel,male,german,18,512,9,18,12,9
1885,Jörg,Engel,male,german,18,252,5,12,5,3
201,Jörg,Engel,male,german,18,285,2,14,4,1
2100,Jörg,Engel,male,german,18,211,4,9,1,1
2147,Jörg,Engel,male,german,18,308,4,16,5,1
2168,Jörg,Engel,male,german,18,328,4,17,9,3
2173,Jörg,Engel,male,german,18,968,3,34,47,47
221,Jörg,Engel,male,german,18,257,3,7,0,3
2566,Jörg,Engel,male,german,18,188,3,4,5,1
2589,Jörg,Engel,male,german,18,356,2,22,3,4
2660,Jörg,Engel,male,german,18,392,3,33,12,3
2793,Jörg,Engel,male,german,18,422,5,12,11,8
2795,Jörg,Engel,male,german,18,333,3,8,3,2
2860,Jörg,Engel,male,german,18,426,4,32,2,5
2927,Jörg,Engel,male,german,18,452,3,14,7,7
307,Jörg,Engel,male,german,18,213,4,10,3,1
3131,Jörg,Engel,male,german,18,376,1,8,4,3
377,Jörg,Engel,male,german,18,315,1,10,1,1
465,Jörg,Engel,male,german,18,220,2,7,1,5
528,Jörg,Engel,male,german,18,378,2,8,5,4
571,Jörg,Engel,male,german,18,199,4,3,3,1
6,Jörg,Engel,male,german,18,192,9,11,9,5
762,Jörg,Engel,male,german,18,336,2,22,3,3
778,Jörg,Engel,male,german,18,253,7,10,5,4
930,Jörg,Engel,male,german,18,314,0,10,4,4
1416,Kai,Lindner,male,german,6,271,3,9,2,6
1485,Kai,Lindner,male,german,6,321,9,11,11,8
1665,Kai,Lindner,male,german,6,429,11,15,0,0
1737,Kai,Lindner,male,german,6,339,2,12,6,2
176,Kai,Lindner,male,german,6,299,2,5,1,2
1871,Kai,Lindner,male,german,6,285,3,17,5,4
1885,Kai,Lindner,male,german,6,475,2,29,2,3
201,Kai,Lindner,male,german,6,460,6,21,4,10
2100,Kai,Lindner,male,german,6,377,4,20,6,1
2147,Kai,Lindner,male,german,6,287,2,13,4,1
2168,Kai,Lindner,male,german,6,297,3,16,6,0
2173,Kai,Lindner,male,german,6,514,9,39,5,8
221,Kai,Lindner,male,german,6,317,4,6,4,3
2566,Kai,Lindner,male,german,6,305,9,14,8,6
2589,Kai,Lindner,male,german,6,303,2,11,7,2
2660,Kai,Lindner,male,german,6,207,1,16,5,1
2793,Kai,Lindner,male,german,6,407,8,12,4,0
2795,Kai,Lindner,male,german,6,270,4,13,4,2
2860,Kai,Lindner,male,german,6,279,3,20,0,2
2927,Kai,Lindner,male,german,6,268,2,8,3,7
307,Kai,Lindner,male,german,6,252,6,11,5,4
3131,Kai,Lindner,male,german,6,252,4,11,4,2
377,Kai,Lindner,male,german,6,325,7,15,4,2
465,Kai,Lindner,male,german,6,375,1,11,3,5
528,Kai,Lindner,male,german,6,355,4,11,2,3
571,Kai,Lindner,male,german,6,295,4,7,3,6
6,Kai,Lindner,male,german,6,223,10,12,10,2
762,Kai,Lindner,male,german,6,277,9,15,5,1
778,Kai,Lindner,male,german,6,286,7,11,6,3
930,Kai,Lindner,male,german,6,489,6,15,5,0
1416,Kübra,Ayyildiz,female,turkish,23,281,3,11,5,5
1485,Kübra,Ayyildiz,female,turkish,23,297,5,17,5,3
1665,Kübra,Ayyildiz,female,turkish,23,507,7,14,4,2
1737,Kübra,Ayyildiz,female,turkish,23,318,5,11,4,1
176,Kübra,Ayyildiz,female,turkish,23,409,4,10,5,4
1871,Kübra,Ayyildiz,female,turkish,23,306,2,18,2,0
1885,Kübra,Ayyildiz,female,turkish,23,287,5,15,2,1
201,Kübra,Ayyildiz,female,turkish,23,277,2,21,3,2
2100,Kübra,Ayyildiz,female,turkish,23,269,4,17,3,7
2147,Kübra,Ayyildiz,female,turkish,23,358,6,17,12,5
2168,Kübra,Ayyildiz,female,turkish,23,246,3,15,6,3
2173,Kübra,Ayyildiz,female,turkish,23,215,5,8,3,0
221,Kübra,Ayyildiz,female,turkish,23,338,7,9,5,1
2566,Kübra,Ayyildiz,female,turkish,23,158,2,4,2,0
2589,Kübra,Ayyildiz,female,turkish,23,288,1,8,2,4
2660,Kübra,Ayyildiz,female,turkish,23,263,3,19,6,1
2793,Kübra,Ayyildiz,female,turkish,23,393,1,10,2,3
2795,Kübra,Ayyildiz,female,turkish,23,301,5,13,5,0
2860,Kübra,Ayyildiz,female,turkish,23,339,2,27,1,3
2927,Kübra,Ayyildiz,female,turkish,23,423,3,15,3,5
307,Kübra,Ayyildiz,female,turkish,23,205,5,3,1,3
3131,Kübra,Ayyildiz,female,turkish,23,198,3,6,1,1
377,Kübra,Ayyildiz,female,turkish,23,264,3,8,1,2
465,Kübra,Ayyildiz,female,turkish,23,402,1,28,5,6
528,Kübra,Ayyildiz,female,turkish,23,298,8,9,4,5
571,Kübra,Ayyildiz,female,turkish,23,261,2,5,4,2
6,Kübra,Ayyildiz,female,turkish,23,214,8,8,10,4
762,Kübra,Ayyildiz,female,turkish,23,356,8,23,9,6
778,Kübra,Ayyildiz,female,turkish,23,227,6,11,7,2
930,Kübra,Ayyildiz,female,turkish,23,324,7,5,2,0
1416,Levent,Karakaya,male,turkish,34,284,5,10,1,0
1485,Levent,Karakaya,male,turkish,34,451,6,16,7,7
1665,Levent,Karakaya,male,turkish,34,409,5,12,6,3
1737,Levent,Karakaya,male,turkish,34,368,5,15,2,0
176,Levent,Karakaya,male,turkish,34,357,2,10,0,0
1871,Levent,Karakaya,male,turkish,34,199,3,15,2,2
1885,Levent,Karakaya,male,turkish,34,243,4,18,3,1
201,Levent,Karakaya,male,turkish,34,449,10,26,9,7
2100,Levent,Karakaya,male,turkish,34,154,1,9,1,2
2147,Levent,Karakaya,male,turkish,34,308,5,11,9,0
2168,Levent,Karakaya,male,turkish,34,217,0,9,3,2
2173,Levent,Karakaya,male,turkish,34,252,2,12,3,3
221,Levent,Karakaya,male,turkish,34,407,7,11,6,2
2566,Levent,Karakaya,male,turkish,34,249,1,8,3,1
2589,Levent,Karakaya,male,turkish,34,392,1,15,8,0
2660,Levent,Karakaya,male,turkish,34,275,1,24,3,1
2793,Levent,Karakaya,male,turkish,34,381,3,8,4,6
2795,Levent,Karakaya,male,turkish,34,296,4,24,7,0
2860,Levent,Karakaya,male,turkish,34,218,1,23,3,1
2927,Levent,Karakaya,male,turkish,34,327,5,10,7,4
307,Levent,Karakaya,male,turkish,34,263,11,7,6,5
3131,Levent,Karakaya,male,turkish,34,315,4,14,3,1
377,Levent,Karakaya,male,turkish,34,261,1,10,2,2
465,Levent,Karakaya,male,turkish,34,389,6,19,5,1
528,Levent,Karakaya,male,turkish,34,257,3,5,3,4
571,Levent,Karakaya,male,turkish,34,263,4,6,3,1
6,Levent,Karakaya,male,turkish,34,224,5,9,4,5
762,Levent,Karakaya,male,turkish,34,241,5,14,9,4
778,Levent,Karakaya,male,turkish,34,290,9,13,2,3
930,Levent,Karakaya,male,turkish,34,390,5,9,4,3
1416,Marcel,Popp,male,german,2,319,5,16,5,1
1485,Marcel,Popp,male,german,2,255,6,10,7,4
1665,Marcel,Popp,male,german,2,397,8,13,4,0
1737,Marcel,Popp,male,german,2,349,2,20,3,2
176,Marcel,Popp,male,german,2,269,1,5,1,1
1871,Marcel,Popp,male,german,2,267,3,20,3,3
1885,Marcel,Popp,male,german,2,307,7,21,7,2
201,Marcel,Popp,male,german,2,333,6,18,3,3
2100,Marcel,Popp,male,german,2,341,7,20,13,5
2147,Marcel,Popp,male,german,2,238,0,15,6,3
2168,Marcel,Popp,male,german,2,277,5,15,5,2
2173,Marcel,Popp,male,german,2,325,3,10,8,1
221,Marcel,Popp,male,german,2,278,5,6,2,1
2566,Marcel,Popp,male,german,2,213,2,9,2,2
2589,Marcel,Popp,male,german,2,287,1,11,3,2
2660,Marcel,Popp,male,german,2,264,2,22,9,1
2793,Marcel,Popp,male,german,2,292,2,6,3,2
2795,Marcel,Popp,male,german,2,205,5,11,2,2
2860,Marcel,Popp,male,german,2,307,2,19,4,3
2927,Marcel,Popp,male,german,2,313,4,13,1,1
307,Marcel,Popp,male,german,2,203,3,6,7,0
3131,Marcel,Popp,male,german,2,261,2,10,2,1
377,Marcel,Popp,male,german,2,305,7,8,0,1
465,Marcel,Popp,male,german,2,251,0,11,2,2
528,Marcel,Popp,male,german,2,316,3,12,3,3
571,Marcel,Popp,male,german,2,262,3,5,5,1
6,Marcel,Popp,male,german,2,194,6,10,8,3
762,Marcel,Popp,male,german,2,296,4,15,2,5
778,Marcel,Popp,male,german,2,254,11,12,7,2
930,Marcel,Popp,male,german,2,317,1,5,1,1
1416,Marco,Neubauer,male,german,10,272,2,11,4,5
1485,Marco,Neubauer,male,german,10,258,4,10,3,3
1665,Marco,Neubauer,male,german,10,297,7,11,3,3
1737,Marco,Neubauer,male,german,10,223,6,7,5,1
176,Marco,Neubauer,male,german,10,241,2,6,1,1
1871,Marco,Neubauer,male,german,10,226,3,12,1,4
1885,Marco,Neubauer,male,german,10,403,6,28,4,1
201,Marco,Neubauer,male,german,10,341,6,20,5,3
2100,Marco,Neubauer,male,german,10,285,5,11,1,1
2147,Marco,Neubauer,male,german,10,212,3,7,6,1
2168,Marco,Neubauer,male,german,10,192,2,11,6,2
2173,Marco,Neubauer,male,german,10,387,5,19,3,11
221,Marco,Neubauer,male,german,10,356,2,16,5,2
2566,Marco,Neubauer,male,german,10,337,4,17,4,6
2589,Marco,Neubauer,male,german,10,396,2,16,1,7
2660,Marco,Neubauer,male,german,10,286,3,21,3,2
2793,Marco,Neubauer,male,german,10,342,2,6,1,3
2795,Marco,Neubauer,male,german,10,350,3,23,5,0
2860,Marco,Neubauer,male,german,10,333,2,22,6,3
2927,Marco,Neubauer,male,german,10,646,5,24,7,4
307,Marco,Neubauer,male,german,10,227,10,6,5,3
3131,Marco,Neubauer,male,german,10,286,2,7,3,4
377,Marco,Neubauer,male,german,10,437,2,21,3,3
465,Marco,Neubauer,male,german,10,340,3,18,4,3
528,Marco,Neubauer,male,german,10,321,4,4,2,1
571,Marco,Neubauer,male,german,10,389,3,8,6,3
6,Marco,Neubauer,male,german,10,203,9,6,7,5
762,Marco,Neubauer,male,german,10,209,0,10,2,4
778,Marco,Neubauer,male,german,10,218,11,6,7,7
930,Marco,Neubauer,male,german,10,537,3,14,4,7
1416,Mareen,Stoll,female,german,3,276,1,13,4,4
1485,Mareen,Stoll,female,german,3,246,9,6,3,4
1665,Mareen,Stoll,female,german,3,298,1,6,2,1
1737,Mareen,Stoll,female,german,3,200,6,14,4,1
176,Mareen,Stoll,female,german,3,314,6,21,7,4
1871,Mareen,Stoll,female,german,3,340,5,16,4,5
1885,Mareen,Stoll,female,german,3,252,3,16,6,2
201,Mareen,Stoll,female,german,3,194,5,11,3,0
2100,Mareen,Stoll,female,german,3,378,4,8,2,4
2147,Mareen,Stoll,female,german,3,269,2,10,3,2
2168,Mareen,Stoll,female,german,3,277,2,13,7,1
2173,Mareen,Stoll,female,german,3,400,5,13,3,3
221,Mareen,Stoll,female,german,3,335,5,8,8,0
2566,Mareen,Stoll,female,german,3,269,2,7,3,2
2589,Mareen,Stoll,female,german,3,300,3,10,6,6
2660,Mareen,Stoll,female,german,3,376,5,32,7,4
2793,Mareen,Stoll,female,german,3,350,5,6,2,1
2795,Mareen,Stoll,female,german,3,372,3,18,9,2
2860,Mareen,Stoll,female,german,3,302,0,24,0,3
2927,Mareen,Stoll,female,german,3,282,4,12,3,6
307,Mareen,Stoll,female,german,3,302,8,11,6,2
3131,Mareen,Stoll,female,german,3,285,4,11,2,1
377,Mareen,Stoll,female,german,3,304,3,12,1,2
465,Mareen,Stoll,female,german,3,277,6,13,2,4
528,Mareen,Stoll,female,german,3,319,5,10,5,2
571,Mareen,Stoll,female,german,3,304,3,4,4,3
6,Mareen,Stoll,female,german,3,304,8,15,13,2
762,Mareen,Stoll,female,german,3,389,5,33,6,4
778,Mareen,Stoll,female,german,3,213,3,13,4,0
930,Mareen,Stoll,female,german,3,382,5,8,4,1
1416,Michael,Ackermann,male,german,16,324,2,9,2,1
1485,Michael,Ackermann,male,german,16,270,3,13,2,3
1665,Michael,Ackermann,male,german,16,540,5,15,5,2
1737,Michael,Ackermann,male,german,16,250,6,6,1,0
176,Michael,Ackermann,male,german,16,342,2,12,4,1
1871,Michael,Ackermann,male,german,16,337,3,13,2,0
1885,Michael,Ackermann,male,german,16,391,6,25,4,7
201,Michael,Ackermann,male,german,16,338,6,22,5,3
2100,Michael,Ackermann,male,german,16,217,5,9,4,6
2147,Michael,Ackermann,male,german,16,250,6,14,8,3
2168,Michael,Ackermann,male,german,16,227,2,11,5,1
2173,Michael,Ackermann,male,german,16,301,5,9,7,1
221,Michael,Ackermann,male,german,16,387,5,11,4,2
2566,Michael,Ackermann,male,german,16,230,0,14,1,1
2589,Michael,Ackermann,male,german,16,472,2,19,5,2
2660,Michael,Ackermann,male,german,16,319,1,25,3,2
2793,Michael,Ackermann,male,german,16,437,3,7,7,1
2795,Michael,Ackermann,male,german,16,249,2,13,5,2
2860,Michael,Ackermann,male,german,16,211,2,9,1,2
2927,Michael,Ackermann,male,german,16,336,4,9,7,3
307,Michael,Ackermann,male,german,16,217,6,5,5,2
3131,Michael,Ackermann,male,german,16,417,5,27,7,0
377,Michael,Ackermann,male,german,16,406,7,16,6,5
465,Michael,Ackermann,male,german,16,298,6,16,5,4
528,Michael,Ackermann,male,german,16,375,2,10,4,1
571,Michael,Ackermann,male,german,16,379,8,14,4,2
6,Michael,Ackermann,male,german,16,209,5,11,10,4
762,Michael,Ackermann,male,german,16,285,2,22,5,4
778,Michael,Ackermann,male,german,16,294,8,20,5,1
930,Michael,Ackermann,male,german,16,402,4,2,0,1
1416,Necla,Akman,female,turkish,27,269,2,13,5,5
1485,Necla,Akman,female,turkish,27,264,6,11,3,3
1665,Necla,Akman,female,turkish,27,457,6,20,7,2
1737,Necla,Akman,female,turkish,27,411,5,19,3,2
176,Necla,Akman,female,turkish,27,378,3,13,4,2
1871,Necla,Akman,female,turkish,27,348,4,25,6,3
1885,Necla,Akman,female,turkish,27,303,4,14,2,4
201,Necla,Akman,female,turkish,27,289,3,18,2,3
2100,Necla,Akman,female,turkish,27,245,3,15,3,1
2147,Necla,Akman,female,turkish,27,215,5,12,5,3
2168,Necla,Akman,female,turkish,27,226,6,12,4,0
2173,Necla,Akman,female,turkish,27,204,1,4,1,1
221,Necla,Akman,female,turkish,27,339,13,14,8,0
2566,Necla,Akman,female,turkish,27,194,4,10,5,1
2589,Necla,Akman,female,turkish,27,264,4,11,5,3
2660,Necla,Akman,female,turkish,27,265,0,21,2,1
2793,Necla,Akman,female,turkish,27,337,5,8,7,0
2795,Necla,Akman,female,turkish,27,314,6,25,5,3
2860,Necla,Akman,female,turkish,27,204,2,15,2,3
2927,Necla,Akman,female,turkish,27,258,3,5,1,1
307,Necla,Akman,female,turkish,27,210,7,5,6,2
3131,Necla,Akman,female,turkish,27,314,2,15,1,1
377,Necla,Akman,female,turkish,27,387,8,19,6,4
465,Necla,Akman,female,turkish,27,304,4,17,3,3
528,Necla,Akman,female,turkish,27,390,5,10,6,2
571,Necla,Akman,female,turkish,27,300,4,7,3,2
6,Necla,Akman,female,turkish,27,237,7,13,13,3
762,Necla,Akman,female,turkish,27,223,5,12,2,1
778,Necla,Akman,female,turkish,27,420,8,17,7,6
930,Necla,Akman,female,turkish,27,455,1,12,3,6
1416,Nicole,Engel,female,german,17,318,7,11,2,3
1485,Nicole,Engel,female,german,17,156,7,10,4,2
1665,Nicole,Engel,female,german,17,337,0,4,0,0
1737,Nicole,Engel,female,german,17,355,2,19,6,2
176,Nicole,Engel,female,german,17,456,3,12,4,7
1871,Nicole,Engel,female,german,17,274,2,13,6,1
1885,Nicole,Engel,female,german,17,304,4,22,5,5
201,Nicole,Engel,female,german,17,244,3,21,2,1
2100,Nicole,Engel,female,german,17,390,4,11,1,1
2147,Nicole,Engel,female,german,17,213,4,6,5,2
2168,Nicole,Engel,female,german,17,264,4,9,4,1
2173,Nicole,Engel,female,german,17,402,5,10,6,2
221,Nicole,Engel,female,german,17,311,9,12,8,2
2566,Nicole,Engel,female,german,17,225,3,7,4,0
2589,Nicole,Engel,female,german,17,497,3,25,9,0
2660,Nicole,Engel,female,german,17,275,3,30,3,2
2793,Nicole,Engel,female,german,17,374,4,7,5,2
2795,Nicole,Engel,female,german,17,332,5,16,8,5
2860,Nicole,Engel,female,german,17,343,0,29,1,3
2927,Nicole,Engel,female,german,17,346,2,20,4,2
307,Nicole,Engel,female,german,17,186,10,4,4,2
3131,Nicole,Engel,female,german,17,397,3,14,5,1
377,Nicole,Engel,female,german,17,315,8,20,4,0
465,Nicole,Engel,female,german,17,251,2,10,1,1
528,Nicole,Engel,female,german,17,366,4,7,4,2
571,Nicole,Engel,female,german,17,323,4,8,4,2
6,Nicole,Engel,female,german,17,264,7,11,7,2
762,Nicole,Engel,female,german,17,312,3,17,5,2
778,Nicole,Engel,female,german,17,277,2,15,2,10
930,Nicole,Engel,female,german,17,299,2,2,2,2
1416,Onur,Ayyildiz,male,turkish,24,294,3,11,3,1
1485,Onur,Ayyildiz,male,turkish,24,354,7,16,4,2
1665,Onur,Ayyildiz,male,turkish,24,255,4,11,4,1
1737,Onur,Ayyildiz,male,turkish,24,323,6,22,4,5
176,Onur,Ayyildiz,male,turkish,24,301,2,9,2,2
1871,Onur,Ayyildiz,male,turkish,24,284,2,16,6,2
1885,Onur,Ayyildiz,male,turkish,24,223,2,13,3,5
201,Onur,Ayyildiz,male,turkish,24,417,7,24,8,10
2100,Onur,Ayyildiz,male,turkish,24,216,1,11,2,4
2147,Onur,Ayyildiz,male,turkish,24,382,9,15,10,4
2168,Onur,Ayyildiz,male,turkish,24,189,6,9,3,2
2173,Onur,Ayyildiz,male,turkish,24,313,8,17,6,3
221,Onur,Ayyildiz,male,turkish,24,220,5,6,5,1
2566,Onur,Ayyildiz,male,turkish,24,274,2,14,4,2
2589,Onur,Ayyildiz,male,turkish,24,606,3,24,9,5
2660,Onur,Ayyildiz,male,turkish,24,270,4,21,6,1
2793,Onur,Ayyildiz,male,turkish,24,283,4,9,6,0
2795,Onur,Ayyildiz,male,turkish,24,444,6,28,7,2
2860,Onur,Ayyildiz,male,turkish,24,272,3,14,0,3
2927,Onur,Ayyildiz,male,turkish,24,410,6,16,4,7
307,Onur,Ayyildiz,male,turkish,24,273,8,3,5,1
3131,Onur,Ayyildiz,male,turkish,24,271,5,11,2,3
377,Onur,Ayyildiz,male,turkish,24,265,2,11,1,3
465,Onur,Ayyildiz,male,turkish,24,281,4,16,8,5
528,Onur,Ayyildiz,male,turkish,24,351,1,10,2,1
571,Onur,Ayyildiz,male,turkish,24,262,7,5,4,1
6,Onur,Ayyildiz,male,turkish,24,212,5,12,6,4
762,Onur,Ayyildiz,male,turkish,24,336,6,19,10,2
778,Onur,Ayyildiz,male,turkish,24,257,11,14,11,4
930,Onur,Ayyildiz,male,turkish,24,431,3,16,5,3
1416,Orhan,Turan,male,turkish,26,289,4,10,3,3
1485,Orhan,Turan,male,turkish,26,281,5,8,4,5
1665,Orhan,Turan,male,turkish,26,277,2,11,6,1
1737,Orhan,Turan,male,turkish,26,262,7,12,4,1
176,Orhan,Turan,male,turkish,26,355,0,12,2,1
1871,Orhan,Turan,male,turkish,26,269,6,24,5,4
1885,Orhan,Turan,male,turkish,26,341,3,25,4,4
201,Orhan,Turan,male,turkish,26,339,5,25,5,5
2100,Orhan,Turan,male,turkish,26,254,2,8,1,5
2147,Orhan,Turan,male,turkish,26,407,3,11,6,1
2168,Orhan,Turan,male,turkish,26,701,3,12,3,0
2173,Orhan,Turan,male,turkish,26,277,3,10,4,0
221,Orhan,Turan,male,turkish,26,225,2,5,0,2
2566,Orhan,Turan,male,turkish,26,239,1,11,2,0
2589,Orhan,Turan,male,turkish,26,356,0,19,3,6
2660,Orhan,Turan,male,turkish,26,222,2,20,4,0
2793,Orhan,Turan,male,turkish,26,268,2,4,1,0
2795,Orhan,Turan,male,turkish,26,324,1,28,5,3
2860,Orhan,Turan,male,turkish,26,223,2,18,1,2
2927,Orhan,Turan,male,turkish,26,312,2,5,5,5
307,Orhan,Turan,male,turkish,26,248,4,9,6,2
3131,Orhan,Turan,male,turkish,26,324,4,11,5,2
377,Orhan,Turan,male,turkish,26,275,6,11,2,1
465,Orhan,Turan,male,turkish,26,353,5,16,3,4
528,Orhan,Turan,male,turkish,26,602,11,17,10,6
571,Orhan,Turan,male,turkish,26,286,7,7,2,0
6,Orhan,Turan,male,turkish,26,198,5,10,7,2
762,Orhan,Turan,male,turkish,26,363,2,26,6,3
778,Orhan,Turan,male,turkish,26,253,3,14,1,5
930,Orhan,Turan,male,turkish,26,369,3,9,1,4
1416,Philipp,Stoll,male,german,4,343,2,10,6,2
1485,Philipp,Stoll,male,german,4,247,9,17,5,3
1665,Philipp,Stoll,male,german,4,311,4,8,4,2
1737,Philipp,Stoll,male,german,4,292,4,15,3,2
176,Philipp,Stoll,male,german,4,372,6,17,5,1
1871,Philipp,Stoll,male,german,4,366,2,24,5,0
1885,Philipp,Stoll,male,german,4,329,2,21,4,6
201,Philipp,Stoll,male,german,4,290,3,21,5,2
2100,Philipp,Stoll,male,german,4,291,5,6,7,6
2147,Philipp,Stoll,male,german,4,328,5,12,7,5
2168,Philipp,Stoll,male,german,4,284,3,10,5,2
2173,Philipp,Stoll,male,german,4,298,5,6,2,2
221,Philipp,Stoll,male,german,4,267,2,8,3,1
2566,Philipp,Stoll,male,german,4,270,2,8,1,3
2589,Philipp,Stoll,male,german,4,392,4,10,6,2
2660,Philipp,Stoll,male,german,4,267,0,18,2,1
2793,Philipp,Stoll,male,german,4,385,3,8,2,3
2795,Philipp,Stoll,male,german,4,401,5,19,7,3
2860,Philipp,Stoll,male,german,4,239,3,21,3,1
2927,Philipp,Stoll,male,german,4,409,3,16,6,3
307,Philipp,Stoll,male,german,4,249,6,10,8,3
3131,Philipp,Stoll,male,german,4,244,3,9,2,1
377,Philipp,Stoll,male,german,4,325,5,10,3,3
465,Philipp,Stoll,male,german,4,363,3,17,7,6
528,Philipp,Stoll,male,german,4,333,5,10,5,1
571,Philipp,Stoll,male,german,4,264,4,7,1,0
6,Philipp,Stoll,male,german,4,220,4,11,3,6
762,Philipp,Stoll,male,german,4,362,2,25,10,6
778,Philipp,Stoll,male,german,4,285,12,12,7,3
930,Philipp,Stoll,male,german,4,343,5,2,2,2
1416,Ramona,Popp,female,german,1,251,4,8,2,6
1485,Ramona,Popp,female,german,1,262,6,12,4,1
1665,Ramona,Popp,female,german,1,295,2,7,1,0
1737,Ramona,Popp,female,german,1,361,5,17,2,3
176,Ramona,Popp,female,german,1,269,2,7,1,1
1871,Ramona,Popp,female,german,1,358,4,18,8,2
1885,Ramona,Popp,female,german,1,245,3,17,1,3
201,Ramona,Popp,female,german,1,293,5,15,4,6
2100,Ramona,Popp,female,german,1,303,2,8,2,4
2147,Ramona,Popp,female,german,1,227,9,9,7,1
2168,Ramona,Popp,female,german,1,194,4,17,5,3
2173,Ramona,Popp,female,german,1,246,4,12,5,0
221,Ramona,Popp,female,german,1,402,5,15,6,5
2566,Ramona,Popp,female,german,1,247,3,9,3,3
2589,Ramona,Popp,female,german,1,299,2,9,3,1
2660,Ramona,Popp,female,german,1,168,1,21,2,0
2793,Ramona,Popp,female,german,1,467,7,6,5,2
2795,Ramona,Popp,female,german,1,275,5,10,3,3
2860,Ramona,Popp,female,german,1,281,1,14,0,3
2927,Ramona,Popp,female,german,1,252,0,18,1,0
307,Ramona,Popp,female,german,1,214,8,8,2,2
