"profile_id","first_name","last_name","gender","ethnicity","name_ID","provider","model","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_items","k02_profil_num_subkeys","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_subkeys","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_subkeys","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_subkeys","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_subkeys","k10_cover_letter_snippet_num_words"
1665,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,438,7,7,13,1,0,68,1,0,35,3,0,139,3,0,31,1,0,22,4,0,24,1,0,13,1,0,26,1,0,67
1737,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,336,5,5,11,1,1,28,4,4,19,3,0,122,2,0,19,9,0,11,3,0,15,5,0,16,2,2,13,3,3,82
176,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,385,6,6,14,1,0,62,1,0,18,3,0,99,2,0,40,1,0,27,7,0,16,1,0,24,1,0,11,1,0,74
1871,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,478,6,6,18,1,1,71,10,10,30,3,0,122,3,0,30,2,2,21,4,4,11,1,1,14,2,2,56,1,1,105
1885,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,297,6,6,10,1,1,40,8,8,8,3,0,103,2,0,17,8,0,27,2,0,6,5,0,19,1,0,9,1,0,58
201,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,288,6,6,18,1,0,43,1,0,11,2,0,89,2,0,17,6,0,14,2,0,7,1,0,10,1,0,27,1,0,52
2100,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,432,6,6,13,2,2,74,3,3,29,3,0,119,2,0,15,9,0,26,4,0,16,6,0,19,3,3,40,1,0,81
2147,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,460,5,5,12,1,1,68,6,6,38,3,0,141,2,0,22,7,0,32,2,0,10,5,0,27,6,6,29,1,0,81
2168,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,386,7,7,18,1,0,50,1,0,19,3,0,109,2,0,15,1,0,19,4,0,20,1,0,18,1,0,15,1,0,103
2173,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,376,7,7,13,1,1,44,6,6,31,3,0,121,2,0,28,2,2,14,2,2,4,5,0,20,1,0,14,1,0,87
221,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,454,6,6,12,2,2,83,4,4,26,3,0,159,2,0,20,8,0,27,2,0,6,5,0,22,1,0,24,1,0,75
2566,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,351,7,7,13,1,1,56,3,3,28,2,0,77,2,0,22,3,3,21,3,3,12,2,2,18,6,6,28,1,0,76
2589,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,444,7,7,11,1,1,46,3,3,23,3,0,138,3,0,23,6,0,20,4,4,18,5,0,18,7,7,41,1,0,106
2660,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,393,7,7,16,2,2,83,5,5,13,2,0,106,2,0,20,8,0,20,3,3,14,5,0,12,7,7,37,1,0,72
2793,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,405,5,5,11,1,1,70,5,5,8,3,0,153,2,0,28,5,5,22,3,3,8,1,0,14,1,0,12,1,0,79
2795,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,369,6,6,11,2,2,77,2,2,14,3,0,103,3,0,39,2,2,12,2,0,7,5,0,14,4,4,25,1,0,67
2860,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,360,6,6,11,2,2,47,7,7,7,2,0,76,2,0,26,7,0,34,3,0,14,6,0,19,6,6,31,1,0,95
2927,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,317,6,6,12,3,3,54,9,9,9,3,0,89,1,0,11,3,3,24,4,4,16,2,2,16,5,5,25,1,0,61
307,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,409,5,5,12,1,0,78,7,0,22,3,0,101,1,0,10,7,0,19,3,0,15,5,0,23,1,0,37,1,0,92
3131,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,416,5,5,11,1,1,79,5,5,29,3,0,118,2,0,22,10,0,37,5,0,21,6,0,19,1,0,9,1,0,71
377,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,406,6,6,18,1,0,51,1,0,15,3,0,94,3,0,35,8,0,30,3,0,10,5,0,29,1,0,30,1,0,94
465,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,412,7,7,15,1,1,69,2,2,23,3,0,138,2,0,16,2,2,22,3,3,7,1,0,11,1,0,27,1,0,84
528,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,425,7,7,18,1,1,63,5,5,40,3,0,130,3,0,30,3,3,24,4,4,8,1,1,17,5,5,37,1,1,58
571,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,451,6,6,12,1,0,71,1,0,19,3,0,152,1,0,15,10,0,27,4,0,14,1,0,15,1,0,44,1,0,82
6,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,277,5,5,8,2,2,38,1,1,17,1,1,81,1,1,10,2,2,22,1,1,7,1,1,7,3,3,13,1,1,74
762,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,374,7,7,14,1,1,77,2,2,20,2,0,86,3,0,40,2,2,11,3,0,12,5,0,11,1,0,28,1,0,75
778,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,327,6,6,15,2,2,52,3,3,20,2,0,85,2,0,21,2,2,13,2,0,8,5,0,16,3,3,18,1,0,79
930,"Cansu","Turan","female","turkish",25,"qwen3-14b","Qwen/Qwen3-14B",10,438,6,6,12,1,0,73,1,0,22,2,0,128,2,0,24,1,0,26,5,0,18,1,0,19,1,0,35,1,0,81
1416,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,330,3,3,9,2,2,53,3,3,25,2,0,80,2,0,25,6,0,16,2,0,9,5,0,17,3,3,25,1,0,71
1485,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,331,6,6,9,1,1,60,2,2,17,3,0,104,1,0,11,7,7,11,3,3,5,2,2,16,1,0,8,1,0,90
1665,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,506,7,7,13,3,3,56,8,8,74,3,0,148,3,0,31,9,0,38,4,0,18,1,0,13,7,7,33,1,0,82
1737,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,378,5,5,10,1,0,56,1,0,15,3,0,112,2,0,22,1,0,25,3,3,9,1,0,19,1,0,36,1,0,74
176,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,428,7,7,21,1,0,55,1,0,34,3,0,122,2,0,16,10,0,41,6,0,22,1,0,18,1,0,25,1,0,74
1871,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,364,5,5,12,1,0,78,7,7,27,3,0,91,2,0,22,8,0,17,4,0,23,5,0,13,1,0,32,1,0,49
1885,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,396,6,6,12,1,1,47,3,3,26,3,0,124,1,0,10,2,2,20,1,1,6,1,1,13,6,6,39,1,1,99
201,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,394,8,8,15,1,1,42,9,9,9,3,0,135,2,0,25,9,0,40,2,0,6,6,0,19,5,5,30,1,0,73
2100,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,401,6,6,13,1,0,63,9,9,0,3,0,153,2,0,15,7,0,12,4,0,19,5,0,16,1,0,41,1,0,69
2147,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,367,5,5,14,2,2,82,5,5,20,2,0,85,2,0,17,3,3,18,2,2,6,2,2,13,7,7,32,1,0,80
2168,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,350,6,6,10,1,0,44,1,0,39,2,0,88,2,0,24,6,0,21,4,0,16,1,0,19,1,0,32,1,0,57
2173,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,389,6,6,12,2,2,63,2,2,34,2,0,90,2,0,22,7,0,29,2,0,6,5,0,19,5,5,26,1,0,88
221,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,281,6,6,12,1,1,50,8,8,24,2,2,90,1,1,6,2,2,16,3,3,4,1,1,11,6,6,19,1,1,49
2566,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,437,6,6,11,3,3,97,2,2,23,3,0,95,2,0,26,3,3,13,3,0,8,5,0,16,5,5,52,3,3,96
2589,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,438,6,6,10,1,1,44,3,3,35,3,0,139,2,0,24,8,0,18,4,0,26,6,0,16,1,0,29,1,0,97
2660,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,330,5,5,12,2,2,71,4,4,35,2,0,68,2,0,19,10,0,11,3,0,17,6,0,11,1,0,19,1,0,67
2793,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,380,7,7,14,1,0,48,1,0,17,3,0,133,2,0,21,1,0,19,3,0,9,1,0,13,1,0,20,1,0,86
2795,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,433,7,7,13,2,2,110,3,3,29,3,0,97,2,0,17,2,2,48,3,3,8,4,0,14,4,4,27,1,0,70
2860,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,399,7,7,12,1,1,38,5,5,35,3,0,119,2,0,23,10,0,20,3,0,10,5,0,14,6,6,39,1,0,89
2927,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,500,6,6,10,2,2,97,3,3,60,3,0,118,1,0,10,6,0,11,4,0,24,5,0,21,7,7,40,1,0,109
307,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,345,6,6,12,2,2,55,2,2,29,3,0,79,2,0,20,3,3,18,3,0,18,1,0,15,1,0,16,1,0,83
3131,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,550,6,6,12,1,1,81,3,3,41,3,0,138,3,0,21,2,2,20,5,5,10,1,1,18,8,8,54,3,3,155
377,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,381,6,6,19,1,0,67,1,0,17,3,0,101,3,0,28,8,0,20,3,0,8,1,0,11,1,0,35,1,0,75
465,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,409,6,6,13,2,2,63,4,4,36,2,2,100,2,2,23,2,2,15,3,3,7,2,2,21,5,5,32,3,3,99
528,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,355,6,6,11,2,2,70,2,2,14,2,2,97,2,2,6,2,2,13,4,4,18,2,2,21,5,5,27,1,0,78
571,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,423,7,7,18,1,1,41,2,2,25,3,0,165,1,0,14,2,2,21,4,4,9,1,1,12,5,5,29,1,0,89
6,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,237,6,6,13,2,2,33,4,4,28,2,0,65,1,0,11,8,0,9,2,0,7,5,0,16,1,0,8,1,0,47
762,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,329,7,7,15,1,0,40,6,0,22,3,0,119,2,0,19,7,0,18,3,0,10,1,0,12,1,0,20,1,0,54
778,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,392,7,7,15,3,3,39,6,6,35,3,0,98,2,0,17,7,0,20,2,0,4,5,0,18,5,5,30,1,0,116
930,"Carina","Lindner","female","german",5,"qwen3-14b","Qwen/Qwen3-14B",10,363,6,6,12,3,3,30,1,1,15,2,0,91,2,0,23,7,0,41,5,0,24,1,0,8,4,4,30,1,0,89
1416,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,408,7,7,10,1,1,57,2,2,28,3,0,145,2,0,18,2,2,18,2,0,9,1,0,16,1,0,17,1,0,90
1485,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,413,6,6,11,1,1,62,4,4,25,3,0,93,1,0,12,3,3,24,3,3,5,1,1,17,7,7,34,3,3,130
1665,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,428,6,6,13,2,2,63,5,5,36,3,3,129,3,3,30,2,2,20,4,4,10,2,2,16,5,5,28,1,1,83
1737,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,424,6,6,14,1,0,50,1,0,16,3,0,135,2,0,19,6,0,24,3,0,13,1,0,10,1,0,31,1,0,112
176,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,387,7,7,11,2,2,83,2,2,26,3,0,111,2,0,27,2,2,23,7,7,19,1,0,13,1,0,15,1,0,59
1871,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,427,6,6,12,2,2,37,10,10,15,3,0,121,3,0,36,3,3,32,4,4,16,1,1,19,5,5,29,1,1,110
1885,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,292,5,5,9,1,0,55,1,0,12,2,0,81,2,0,23,1,0,12,2,0,12,1,0,9,1,0,19,1,0,60
201,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,394,6,6,12,2,2,78,3,3,23,3,0,105,2,0,24,10,0,18,2,0,7,5,0,11,2,2,41,1,0,75
2100,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,324,6,6,12,2,2,54,4,4,20,3,0,80,2,0,15,5,0,22,4,0,15,4,0,15,1,0,25,1,0,66
2147,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,328,6,6,12,1,1,64,7,7,8,2,0,81,2,0,21,6,0,21,2,0,6,5,0,12,1,0,22,1,0,81
2168,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,400,5,5,9,2,2,116,6,6,12,2,0,85,2,0,20,6,6,6,4,0,20,4,0,14,5,5,16,1,0,102
2173,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,396,6,6,12,3,3,64,3,3,25,3,0,124,3,0,27,12,0,21,2,0,6,5,0,15,1,0,23,1,0,79
221,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,380,6,6,15,4,4,56,3,3,26,2,0,90,2,0,24,2,2,17,2,0,4,5,0,27,4,4,32,1,0,89
2566,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,311,6,6,13,1,1,37,2,2,33,2,0,73,2,0,20,10,0,16,3,0,12,5,0,22,5,5,30,1,0,55
2589,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,406,7,7,20,1,1,44,3,3,35,2,0,123,2,0,24,9,0,26,4,4,10,6,0,21,7,7,31,1,0,72
2660,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,353,7,7,11,3,3,53,3,3,21,3,0,95,2,0,16,7,0,27,3,0,15,5,0,16,1,0,19,1,0,80
2793,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,389,6,6,13,2,2,59,9,9,27,2,0,105,2,0,22,2,2,21,3,0,10,4,0,28,5,5,41,1,0,63
2795,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,406,7,7,14,2,2,80,5,5,43,3,3,89,3,3,22,5,5,41,3,3,10,2,2,24,5,5,31,1,1,52
2860,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,378,6,6,10,1,1,55,4,4,34,3,0,125,2,0,20,9,0,19,3,0,9,6,0,13,5,5,24,1,0,69
2927,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,378,6,6,11,2,2,65,4,4,59,2,0,74,1,0,12,6,0,21,4,4,16,4,0,15,1,0,30,1,0,75
307,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,340,6,6,19,3,3,38,3,3,21,3,0,117,1,0,10,2,2,18,3,3,9,1,0,8,6,6,23,3,3,77
3131,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,480,6,6,12,1,0,58,1,0,28,3,0,115,2,0,28,10,0,37,5,0,18,6,0,20,1,0,35,1,0,129
377,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,335,7,7,22,1,1,45,2,2,26,2,0,77,2,0,23,2,2,20,3,3,5,4,0,12,3,3,26,1,0,79
465,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,444,6,6,13,1,0,92,10,0,27,3,0,125,2,0,21,6,0,13,3,0,10,6,0,20,1,0,34,1,0,89
528,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,381,7,7,11,2,2,60,6,6,18,3,0,118,2,0,27,3,3,22,4,4,9,5,0,13,4,4,19,1,0,84
571,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,361,6,6,12,1,1,44,5,5,50,3,0,100,1,0,12,2,2,17,4,4,10,2,2,17,4,4,32,1,0,67
6,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,326,7,7,12,2,2,56,2,2,15,2,0,84,1,0,12,2,2,12,2,0,8,4,0,18,1,0,19,1,0,90
762,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,386,7,7,16,1,1,62,4,4,40,2,0,96,2,0,24,2,2,22,3,3,7,2,2,19,5,5,28,1,1,72
778,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,399,6,6,11,1,0,44,1,0,29,3,0,149,2,0,26,10,0,24,2,0,6,1,0,25,1,0,27,1,0,58
930,"Daniel","Kuhn","male","german",14,"qwen3-14b","Qwen/Qwen3-14B",10,391,7,7,22,1,1,48,2,2,51,1,1,72,1,1,26,2,2,22,1,1,23,1,1,15,5,5,25,1,1,87
1416,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,341,6,6,10,1,0,64,1,0,21,2,0,71,2,0,20,7,0,29,2,0,7,1,0,24,1,0,21,1,0,74
1485,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",3,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,446,5,5,15,1,0,65,1,0,27,3,0,141,3,0,28,10,0,33,4,0,14,1,0,17,1,0,36,1,0,70
1737,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,373,5,5,21,1,1,38,5,5,51,2,0,84,2,0,25,2,2,16,3,3,10,5,0,8,7,7,43,1,0,77
176,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,460,7,7,14,2,2,67,3,3,45,3,0,139,2,0,25,1,1,19,7,7,14,1,1,21,4,4,25,3,3,91
1871,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,382,5,5,9,3,3,85,6,6,6,2,0,99,2,0,20,6,0,34,4,0,15,4,0,18,5,5,17,1,0,79
1885,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,430,6,6,13,1,1,69,2,2,31,3,0,131,2,0,15,2,2,24,2,2,4,2,2,25,4,4,14,1,1,104
201,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,357,6,6,13,1,1,56,5,5,29,3,0,105,2,0,26,2,2,13,3,3,7,1,0,8,1,0,16,1,0,84
2100,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,329,6,6,12,3,3,36,3,3,25,3,0,72,2,0,18,2,2,14,4,4,11,2,2,16,3,3,24,1,0,101
2147,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,445,6,6,13,2,2,91,2,2,24,3,0,132,2,0,21,2,2,25,3,3,4,4,0,16,1,0,28,1,0,91
2168,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,337,6,6,13,1,1,68,6,6,24,2,2,75,2,2,12,2,2,16,4,4,10,1,1,15,5,5,24,1,1,80
2173,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,345,6,6,13,3,3,65,2,2,25,3,0,87,2,0,17,3,3,20,2,0,7,4,0,15,5,5,33,1,0,63
221,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,346,7,7,14,1,1,47,3,3,18,2,0,90,1,0,14,2,2,11,3,3,17,1,1,13,6,6,36,1,0,86
2566,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,279,7,7,14,1,1,54,3,3,18,4,4,40,4,4,20,2,2,12,3,3,5,2,2,28,4,4,31,1,1,57
2589,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,391,6,6,11,2,2,47,6,6,34,2,0,95,2,0,18,2,2,16,4,4,18,6,0,27,3,3,28,1,1,97
2660,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,311,7,7,16,1,1,47,8,8,8,3,0,106,2,0,16,6,6,6,3,3,3,5,0,15,1,0,15,1,0,79
2793,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,378,6,6,10,2,2,93,5,5,34,3,0,87,2,0,16,9,0,11,3,0,14,5,0,15,1,0,24,1,0,74
2795,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,352,7,7,11,3,3,25,3,3,17,3,0,97,2,0,18,3,3,22,2,2,6,5,0,18,7,7,40,1,0,98
2860,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,343,6,6,13,1,1,39,2,2,30,2,0,76,2,0,16,9,0,17,3,0,12,7,0,16,5,5,27,1,0,97
2927,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,442,7,7,18,2,2,57,3,3,25,3,0,134,2,0,19,2,2,16,4,4,12,2,2,20,5,5,24,1,0,117
307,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,378,6,6,13,2,2,68,2,2,15,3,0,116,2,0,20,11,0,17,3,0,13,5,0,23,3,3,22,1,0,71
3131,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,389,6,6,16,2,2,62,4,4,35,2,0,67,2,0,25,2,2,27,5,0,15,1,0,16,6,6,36,1,0,90
377,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,385,6,6,14,1,1,66,1,1,35,2,0,86,3,0,29,2,2,26,3,3,6,6,0,17,2,2,18,1,1,88
465,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,339,7,7,13,1,1,45,1,1,16,2,0,110,2,0,17,2,2,15,3,3,8,1,1,14,4,4,29,1,0,72
528,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,439,7,7,11,1,1,50,3,3,37,3,0,117,2,0,29,2,2,14,4,4,9,6,0,18,5,5,49,3,3,105
571,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",3,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,305,6,6,14,1,1,45,5,5,32,1,1,67,1,1,19,2,2,15,1,1,7,1,1,19,4,4,20,1,1,67
762,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,344,6,6,10,1,1,31,1,1,24,1,1,111,1,1,23,1,1,21,1,1,13,1,1,18,1,1,23,1,1,70
778,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,470,6,6,10,2,2,69,5,5,74,3,0,118,3,0,35,6,0,23,2,0,4,5,0,19,1,0,30,1,0,88
930,"Daniela","Kuhn","female","german",13,"qwen3-14b","Qwen/Qwen3-14B",10,493,6,6,12,1,0,67,1,0,42,3,0,162,2,0,25,1,0,42,5,0,12,1,0,23,1,0,26,1,0,82
1416,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,341,7,7,11,2,2,36,5,5,24,2,0,69,2,0,16,6,0,24,2,0,7,5,0,20,4,4,33,1,0,101
1485,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,333,6,6,15,1,1,56,3,3,28,2,0,66,1,0,10,3,3,19,2,0,5,4,0,13,2,2,40,2,2,81
1665,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,404,7,7,11,1,1,50,6,6,52,3,0,119,3,0,32,5,0,23,4,0,12,1,0,14,1,0,22,1,0,69
1737,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,385,6,6,14,2,2,57,5,5,48,3,0,101,3,0,27,7,0,10,3,0,16,5,0,11,1,0,26,1,0,75
176,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,493,7,7,25,1,1,63,2,2,36,3,3,154,2,2,21,2,2,28,6,6,8,1,1,25,3,3,20,3,3,113
1871,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,392,6,6,14,2,2,34,2,2,22,3,0,114,3,0,28,4,0,21,4,0,15,4,0,21,1,0,28,1,0,95
1885,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,421,7,7,14,2,2,59,5,5,39,2,0,103,1,0,10,8,0,30,3,0,12,5,0,17,5,5,28,1,0,109
201,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,392,6,6,12,2,2,72,2,2,26,3,0,127,2,0,22,2,2,14,2,0,6,5,0,11,1,0,32,1,0,70
