profile_id,first_name,last_name,gender,ethnicity,name_ID,provider,model,num_top_keys,cv_total_words,k01_persoenliche_daten_num_items,k01_persoenliche_daten_num_subkeys,k01_persoenliche_daten_num_words,k02_profil_num_items,k02_profil_num_subkeys,k02_profil_num_words,k03_faehigkeiten_num_items,k03_faehigkeiten_num_subkeys,k03_faehigkeiten_num_words,k04_berufserfahrung_num_items,k04_berufserfahrung_num_subkeys,k04_berufserfahrung_num_words,k05_ausbildung_num_items,k05_ausbildung_num_subkeys,k05_ausbildung_num_words,k06_skills_num_items,k06_skills_num_subkeys,k06_skills_num_words,k07_sprachen_num_items,k07_sprachen_num_subkeys,k07_sprachen_num_words,k08_interessen_num_items,k08_interessen_num_subkeys,k08_interessen_num_words,k09_angestrebte_position_num_items,k09_angestrebte_position_num_subkeys,k09_angestrebte_position_num_words,k10_cover_letter_snippet_num_items,k10_cover_letter_snippet_num_subkeys,k10_cover_letter_snippet_num_words
176,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,411,5,5,8,1,0,94,1,0,30,2,0,82,2,0,21,1,0,31,1,0,27,1,0,6,1,0,13,1,0,99
1871,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,234,6,6,8,1,0,31,1,0,25,1,0,26,1,0,4,1,0,32,1,0,33,1,0,7,1,0,5,1,0,63
1885,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,317,5,5,9,1,0,68,1,0,101,1,0,30,1,0,5,1,0,10,1,0,6,1,0,6,1,0,14,1,0,68
201,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,276,4,4,7,1,0,47,1,0,51,2,0,54,2,0,19,13,0,16,2,0,4,1,0,11,1,0,7,1,0,60
2100,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,271,5,5,10,1,0,48,1,0,9,1,0,47,1,0,3,1,0,30,1,0,21,1,0,20,1,0,24,1,0,59
2147,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,266,6,6,12,1,0,69,1,0,18,1,0,17,1,0,9,1,0,12,1,0,4,1,0,12,1,0,9,1,0,104
2168,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,261,5,5,11,1,0,48,1,0,15,2,0,65,2,0,16,1,0,12,4,0,12,1,0,10,1,0,8,1,0,64
2173,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,276,3,3,5,1,0,64,1,0,18,1,0,20,1,0,8,1,0,31,1,0,9,1,0,10,1,0,7,1,0,104
221,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,359,4,4,8,1,0,53,1,0,22,3,0,114,1,0,11,9,0,21,2,0,8,6,0,20,1,0,9,1,0,93
2566,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,190,5,5,12,1,0,42,1,0,25,1,0,5,1,0,5,1,0,13,1,0,6,1,0,8,1,0,7,1,0,67
2589,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,370,5,5,7,1,0,75,1,0,26,3,0,100,2,0,17,10,0,23,4,0,8,5,0,13,1,0,30,1,0,71
2660,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,291,5,5,7,1,0,48,13,0,14,2,0,78,2,0,21,14,0,16,3,0,12,5,0,16,1,0,10,1,0,69
2793,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,406,5,5,12,1,0,58,1,0,27,1,0,131,1,0,19,1,0,16,1,0,10,1,0,21,1,0,24,1,0,88
2795,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,354,5,5,10,1,0,71,1,0,15,1,0,87,1,0,25,1,0,19,2,0,7,1,0,14,1,0,8,1,0,98
2860,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,232,5,5,12,1,0,47,1,0,21,1,0,45,1,0,1,1,0,14,1,0,28,1,0,8,1,0,12,1,0,44
2927,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,610,4,4,9,1,0,76,1,0,119,1,0,126,1,0,63,1,0,31,1,0,20,1,0,18,1,0,22,1,0,126
307,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,347,5,5,11,1,0,52,1,0,25,1,0,44,1,0,19,10,0,12,3,3,12,1,0,11,1,0,51,1,0,110
3131,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,246,5,5,11,1,0,46,1,0,11,1,0,33,1,0,8,1,0,26,1,0,12,1,0,7,1,0,15,1,0,77
377,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,230,4,4,7,1,0,67,1,0,16,1,0,17,1,0,4,1,0,18,1,0,6,1,0,14,1,0,16,1,0,65
465,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,278,3,3,4,1,0,60,1,0,33,1,0,39,1,0,6,1,0,16,1,0,10,1,0,9,1,0,11,1,0,90
528,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,340,5,5,9,1,0,47,1,0,21,3,0,110,3,0,29,2,0,22,4,0,8,5,0,14,1,0,13,1,0,67
571,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,309,5,5,11,1,0,54,1,0,20,3,0,104,2,0,18,10,0,11,4,0,12,1,0,8,1,0,10,1,0,61
6,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,289,3,3,12,1,0,41,1,0,8,2,0,79,1,0,13,8,0,9,2,0,9,1,0,6,1,0,14,1,0,98
762,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,232,5,5,6,1,0,64,1,0,23,1,0,31,1,0,3,1,0,12,1,0,10,1,0,7,1,0,17,1,0,59
778,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,214,4,4,8,1,0,50,1,0,23,1,0,32,1,0,2,12,0,15,2,0,4,1,0,11,1,0,11,1,0,58
930,Cansu,Turan,female,turkish,25,qwen3-8b,Qwen/Qwen3-8B,10,310,5,5,12,1,0,54,1,0,16,1,0,68,1,0,21,7,0,28,5,0,12,1,0,7,1,0,9,1,0,83
1416,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,289,4,4,6,1,0,62,1,0,30,1,0,65,1,0,13,1,0,12,2,0,9,1,0,15,1,0,11,1,0,66
1485,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,245,4,4,12,1,0,42,1,0,19,3,0,76,4,4,9,1,0,12,3,3,4,1,0,10,1,0,7,1,0,54
1665,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,361,5,5,8,1,0,53,1,0,17,3,0,102,3,0,27,1,0,16,1,0,15,1,0,12,1,0,18,1,0,93
1737,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,252,4,4,12,1,0,49,1,0,29,1,0,25,1,0,4,1,0,35,1,0,15,1,0,10,1,0,15,1,0,58
176,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,365,5,5,8,1,0,48,1,0,30,1,0,71,1,0,19,1,0,30,1,0,29,1,0,13,1,0,18,1,0,99
1871,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,279,5,5,11,1,0,41,1,0,29,2,0,57,2,0,18,6,0,12,4,0,12,1,0,12,1,0,14,1,0,73
1885,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,347,3,3,10,1,0,39,1,0,20,4,0,145,2,0,16,6,0,20,2,0,8,1,0,17,1,0,14,1,0,58
201,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,247,7,7,10,1,0,39,1,0,14,2,0,71,2,0,21,7,7,7,2,2,2,1,0,8,1,0,9,1,0,66
2100,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,318,5,5,9,1,0,52,1,0,21,3,0,109,2,0,15,2,2,14,4,4,11,1,0,10,1,0,12,1,0,65
2147,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,260,3,3,10,1,0,56,1,0,28,1,0,25,1,0,3,1,0,32,2,0,9,1,0,10,1,0,15,1,0,72
2168,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,195,3,3,5,1,0,37,1,0,11,1,0,33,1,0,6,6,0,6,4,0,16,1,0,5,1,0,6,1,0,70
2173,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,313,4,4,7,1,0,60,1,0,13,1,0,73,1,0,19,7,0,8,2,0,6,1,0,15,1,0,5,1,0,107
221,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,363,5,5,12,1,0,67,1,0,14,1,0,122,1,0,17,1,0,15,1,0,11,1,0,14,1,0,11,1,0,80
2566,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,218,4,4,6,1,0,50,1,0,10,1,0,54,1,0,13,8,0,9,3,0,12,1,0,13,1,0,5,1,0,46
2589,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,384,4,4,8,1,0,34,1,0,63,4,0,112,3,0,22,33,0,63,4,0,12,1,0,6,1,0,9,1,0,55
2660,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,388,5,5,10,1,0,44,1,0,74,3,0,126,2,0,16,1,0,13,1,0,6,1,0,11,1,0,10,1,0,78
2793,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,373,4,4,9,1,0,60,1,0,28,1,0,104,1,0,21,11,0,16,2,0,6,1,0,8,1,0,9,1,0,112
2795,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,343,3,3,4,1,0,49,1,0,18,1,0,102,1,0,60,10,0,11,2,0,9,1,0,6,1,0,4,1,0,80
2860,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,267,6,6,14,1,0,38,1,0,9,1,0,102,1,0,9,9,0,12,3,0,10,1,0,8,1,0,11,1,0,54
2927,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,304,4,4,9,1,0,42,1,0,56,1,0,48,1,0,19,1,0,31,1,0,20,1,0,15,1,0,5,1,0,59
307,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,230,5,5,11,1,0,53,1,0,10,1,0,34,1,0,12,12,0,14,3,0,15,1,0,10,1,0,6,1,0,65
3131,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,376,5,5,8,1,0,74,1,0,35,1,0,92,1,0,7,1,0,25,1,0,20,1,0,11,1,0,16,1,0,88
377,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,357,5,5,29,1,0,56,10,0,12,3,0,91,3,0,20,3,3,26,3,3,7,6,0,17,1,0,10,1,0,89
465,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,363,5,5,10,1,0,54,1,0,33,3,0,106,1,0,9,5,5,43,3,3,11,1,0,19,1,0,11,1,0,67
528,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,264,6,6,11,1,1,55,1,1,20,1,1,49,1,1,15,1,1,20,1,1,11,1,1,10,1,1,12,1,1,61
571,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,327,5,5,8,1,0,42,1,0,11,1,0,124,1,0,11,5,0,19,4,0,14,1,0,11,1,0,12,1,0,75
6,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,121,2,2,2,1,0,27,1,0,7,1,0,12,1,0,3,5,0,7,2,0,4,1,0,5,1,0,5,1,0,49
762,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,308,5,5,9,1,0,57,1,0,78,1,0,59,1,0,3,1,0,15,1,0,14,1,0,5,1,0,15,1,0,53
778,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,10,281,5,5,10,1,0,53,1,0,26,1,0,58,1,0,13,1,0,26,2,2,4,1,0,15,1,0,17,1,0,59
930,Carina,Lindner,female,german,5,qwen3-8b,Qwen/Qwen3-8B,2,416,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,316,4,4,8,1,0,45,1,0,29,3,0,84,2,0,12,2,0,24,3,3,8,1,0,12,1,0,26,1,0,68
1485,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,247,3,3,8,1,0,44,1,0,13,3,0,76,1,0,10,10,0,10,3,0,9,1,0,9,1,0,15,1,0,53
1665,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,320,5,5,10,1,0,29,1,0,34,1,0,104,1,0,25,1,0,18,1,0,8,1,0,13,1,0,9,1,0,70
1737,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,268,4,4,12,1,0,42,1,0,63,1,0,35,1,0,9,10,0,24,3,0,15,1,0,8,1,0,6,1,0,54
176,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,370,11,11,34,1,0,56,1,0,14,1,0,58,1,0,17,1,0,49,1,0,43,1,0,10,1,0,11,1,0,78
1871,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,353,4,4,11,1,0,68,1,0,45,1,0,56,1,0,24,1,0,50,1,0,15,1,0,11,1,0,20,1,0,53
1885,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,502,5,5,10,1,0,78,1,0,30,1,0,154,1,0,41,10,0,30,2,0,8,1,0,15,1,0,9,1,0,127
201,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,236,5,5,11,1,0,46,1,0,12,2,0,67,2,0,15,11,0,13,2,0,9,1,0,5,1,0,15,1,0,43
2100,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,248,5,5,10,1,0,56,1,0,9,1,0,41,1,0,3,1,0,36,1,0,15,1,0,8,1,0,9,1,0,61
2147,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,291,6,6,9,1,0,48,10,0,20,2,0,77,2,0,17,8,8,10,3,3,8,5,0,9,1,0,20,1,0,73
2168,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,256,4,4,8,1,0,51,1,0,18,1,0,56,1,0,13,11,0,12,4,0,14,1,0,8,1,0,18,1,0,58
2173,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,343,3,3,9,1,0,51,1,0,16,3,0,83,2,0,17,1,0,9,2,0,4,1,0,7,1,0,12,1,0,135
221,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,283,5,5,8,1,0,53,1,0,15,2,0,92,2,0,17,1,0,13,2,0,8,1,0,8,1,0,7,1,0,62
2566,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,304,4,4,10,1,0,32,1,0,28,2,0,80,1,0,14,1,0,15,3,0,14,1,0,13,1,0,13,1,0,85
2589,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,358,3,3,10,1,0,53,1,0,26,1,0,82,1,0,27,1,0,41,1,0,14,1,0,21,1,0,11,1,0,73
2660,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,248,5,5,11,1,0,44,1,0,11,3,0,91,2,0,10,1,0,8,3,0,6,1,0,5,1,0,3,1,0,59
2793,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,404,5,5,12,1,0,65,1,0,22,3,0,148,2,0,28,3,3,21,3,3,6,1,0,8,1,0,14,1,0,80
2795,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,346,5,5,10,1,0,43,1,0,17,1,0,103,1,0,46,3,3,15,3,3,6,1,0,10,1,0,10,1,0,86
2860,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,291,6,6,18,1,0,59,1,0,25,1,0,30,1,0,1,1,0,23,1,0,12,1,0,9,1,0,18,1,0,96
2927,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,440,5,5,10,1,0,100,1,0,12,3,0,144,2,0,20,10,0,12,4,4,4,1,0,8,1,0,17,1,0,113
307,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,357,4,4,6,1,0,65,10,0,11,2,0,95,2,0,20,8,0,17,3,0,15,6,0,21,1,0,16,1,0,91
3131,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,387,4,4,7,1,0,74,1,0,30,3,0,103,2,0,17,3,3,31,5,5,5,1,0,9,1,0,16,1,0,95
377,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,447,5,5,11,1,0,66,1,0,16,1,0,102,1,0,22,10,0,14,3,0,6,1,0,18,1,0,20,1,0,172
465,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,279,5,5,9,1,0,41,1,0,33,3,0,86,2,0,12,7,0,11,3,0,9,1,0,13,1,0,13,1,0,52
528,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,466,7,7,18,1,0,54,7,0,82,3,0,130,3,0,33,7,0,13,4,0,20,5,0,12,1,0,7,1,0,97
571,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,341,4,4,7,1,0,35,9,0,16,3,0,134,2,0,22,10,0,19,4,0,8,5,0,15,1,0,10,1,0,75
6,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,336,5,5,11,1,0,66,1,0,16,2,0,91,2,0,16,12,0,21,2,0,4,5,0,13,1,0,14,1,0,84
762,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,258,5,5,8,1,0,49,1,0,21,1,0,30,1,0,14,1,0,44,1,0,13,1,0,6,1,0,16,1,0,57
778,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,2,243,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,Daniel,Kuhn,male,german,14,qwen3-8b,Qwen/Qwen3-8B,10,435,5,5,12,1,0,67,1,0,30,4,0,164,3,0,33,7,0,28,5,0,10,1,0,10,1,0,8,1,0,73
1416,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,238,4,4,5,1,0,43,1,0,15,1,0,46,1,0,23,1,0,13,2,0,7,1,0,10,1,0,10,1,0,66
1485,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,287,3,3,10,1,0,59,1,0,31,1,0,61,1,0,8,10,0,12,2,0,8,1,0,7,1,0,9,1,0,82
1665,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,521,4,4,8,1,0,57,1,0,35,4,0,164,3,0,29,3,3,37,4,4,11,1,0,15,1,0,27,1,0,138
1737,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,371,4,4,13,1,0,38,1,0,21,4,0,138,3,0,24,16,0,19,3,0,11,6,0,23,1,0,9,1,0,75
176,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,344,5,5,8,1,0,55,1,0,22,1,0,97,1,0,16,9,0,25,7,0,27,1,0,15,1,0,13,1,0,66
1871,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,200,3,3,5,1,0,32,1,0,25,1,0,29,1,0,12,1,0,13,1,0,15,1,0,10,1,0,9,1,0,50
1885,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,206,5,5,11,1,0,54,1,0,30,1,0,31,1,0,3,1,0,13,2,0,4,1,0,10,1,0,8,1,0,42
201,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,252,3,3,11,1,0,55,1,0,14,1,0,74,1,0,17,10,0,10,2,0,7,1,0,5,1,0,7,1,0,52
2100,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,253,5,5,10,1,0,72,1,0,13,1,0,45,1,0,3,1,0,15,4,4,11,1,0,11,1,0,23,1,0,50
2147,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,353,2,2,2,1,0,83,1,0,5,1,0,85,1,0,35,1,0,5,2,0,4,1,0,7,1,0,7,1,0,120
2168,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,222,3,3,4,1,0,46,1,0,26,1,0,39,1,0,4,1,0,13,1,0,8,1,0,8,1,0,10,1,0,64
2173,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,512,5,5,11,1,0,39,1,0,81,1,0,202,1,0,3,1,0,46,3,3,9,1,0,11,1,0,45,1,0,65
221,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,291,5,5,8,1,0,41,1,0,17,2,0,59,1,0,10,11,11,55,3,3,11,1,0,14,1,0,7,1,0,69
2566,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,205,4,4,5,1,0,41,1,0,11,1,0,28,1,0,13,1,0,10,3,0,15,1,0,12,1,0,7,1,0,63
2589,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,300,4,4,8,1,0,44,1,0,26,1,0,70,1,0,26,1,0,22,1,0,8,1,0,8,1,0,16,1,0,72
2660,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,323,8,8,37,1,0,48,1,0,35,1,0,40,1,0,3,1,0,27,1,0,14,1,0,14,1,0,28,1,0,77
2793,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,330,5,5,7,1,0,40,1,0,27,3,0,109,2,0,20,9,0,32,3,3,8,5,0,12,1,0,8,1,0,67
2795,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,233,4,4,30,1,0,39,1,0,29,1,0,23,1,0,5,1,0,11,2,0,4,1,0,6,1,0,13,1,0,73
2860,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,335,5,5,15,1,0,53,1,0,23,2,0,84,1,0,10,1,0,23,3,3,7,1,0,7,1,0,12,1,0,101
2927,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,295,4,4,9,1,0,57,1,0,12,2,0,68,2,0,15,8,0,9,4,0,8,1,0,11,1,0,10,1,0,96
307,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,264,6,6,14,1,0,57,1,0,20,1,0,48,1,0,6,15,0,15,3,0,12,1,0,18,1,0,18,1,0,56
3131,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,343,3,3,8,1,0,60,1,0,40,3,0,87,2,0,9,2,2,15,5,5,10,1,0,8,1,0,13,1,0,93
377,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,383,5,5,9,1,0,55,1,0,21,1,0,104,1,0,20,6,0,45,3,3,9,1,0,15,1,0,17,1,0,88
465,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,380,6,6,12,1,0,49,1,0,27,3,0,101,2,0,23,9,0,33,3,0,8,1,0,11,1,0,16,1,0,100
528,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,370,4,4,10,1,0,59,1,0,27,3,0,95,3,0,30,10,0,25,4,0,15,1,0,16,1,0,7,1,0,86
571,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,273,4,4,12,1,0,40,1,0,20,1,0,88,1,0,11,7,0,19,4,0,10,1,0,10,1,0,7,1,0,56
6,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,200,4,4,9,1,0,41,5,0,8,1,0,34,1,0,9,5,0,7,2,0,4,4,0,7,1,0,11,1,0,70
762,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,200,6,6,9,1,0,41,1,0,12,1,0,34,1,0,3,1,0,12,1,0,9,1,0,11,1,0,16,1,0,53
778,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,234,3,3,8,1,0,58,1,0,13,1,0,32,1,0,14,4,0,24,2,0,6,1,0,8,1,0,15,1,0,56
930,Daniela,Kuhn,female,german,13,qwen3-8b,Qwen/Qwen3-8B,10,379,6,6,12,1,0,47,1,0,28,1,0,65,1,0,31,15,0,42,5,0,28,1,0,13,1,0,17,1,0,96
1416,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,317,4,4,9,1,0,48,1,0,27,1,0,91,1,0,24,1,0,21,1,0,9,1,0,9,1,0,11,1,0,68
1485,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,217,3,3,8,1,0,63,1,0,20,1,0,35,1,0,1,1,0,8,3,3,4,1,0,6,1,0,9,1,0,63
1665,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,374,4,4,9,1,0,60,1,0,24,3,0,120,3,0,27,7,0,17,4,0,8,1,0,33,1,0,6,1,0,70
1737,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,355,4,4,13,1,0,59,1,0,16,1,0,117,1,0,27,12,0,17,3,3,8,1,0,13,1,0,18,1,0,67
176,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,381,5,5,8,1,0,46,1,0,20,2,0,106,2,0,25,15,0,30,7,0,38,1,0,11,1,0,9,1,0,88
1871,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,274,5,5,10,1,0,56,1,0,11,1,0,36,1,0,12,10,10,10,4,4,12,1,0,13,1,0,21,1,0,93
1885,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,266,4,4,9,1,0,60,10,0,30,3,0,59,2,0,11,10,0,10,2,0,4,1,0,8,1,0,15,1,0,60
201,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,196,4,4,8,1,0,55,1,0,11,1,0,17,1,0,15,1,0,11,2,0,7,1,0,8,1,0,12,1,0,52
2100,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,242,6,6,11,1,0,39,1,0,10,1,0,64,1,0,12,1,0,17,1,0,15,1,0,7,1,0,7,1,0,60
2147,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,460,3,3,12,1,0,75,1,0,76,3,0,82,3,0,25,38,0,65,2,0,9,1,0,13,1,0,11,1,0,92
2168,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,320,4,4,10,1,0,38,1,0,22,3,0,100,3,0,26,10,0,11,4,4,11,1,0,11,1,0,6,1,0,85
2173,Dilek,Karakaya,female,turkish,33,qwen3-8b,Qwen/Qwen3-8B,10,354,5,5,11,1,0,46,1,0,11,3,0,105,2,0,12,8,0,41,2,0,7,1,0,8,1,0,9,1,0,104
