profile_id,first_name,last_name,gender,ethnicity,name_ID,provider,model,num_top_keys,cv_total_words,k01_persoenliche_daten_num_items,k01_persoenliche_daten_num_subkeys,k01_persoenliche_daten_num_words,k02_profil_num_items,k02_profil_num_subkeys,k02_profil_num_words,k03_faehigkeiten_num_items,k03_faehigkeiten_num_subkeys,k03_faehigkeiten_num_words,k04_berufserfahrung_num_items,k04_berufserfahrung_num_subkeys,k04_berufserfahrung_num_words,k05_ausbildung_num_items,k05_ausbildung_num_subkeys,k05_ausbildung_num_words,k06_skills_num_items,k06_skills_num_subkeys,k06_skills_num_words,k07_sprachen_num_items,k07_sprachen_num_subkeys,k07_sprachen_num_words,k08_interessen_num_items,k08_interessen_num_subkeys,k08_interessen_num_words,k09_angestrebte_position_num_items,k09_angestrebte_position_num_subkeys,k09_angestrebte_position_num_words,k10_cover_letter_snippet_num_items,k10_cover_letter_snippet_num_subkeys,k10_cover_letter_snippet_num_words
1885,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,465,5,5,8,1,0,78,2,2,29,3,0,112,1,0,13,5,5,93,2,2,6,4,0,13,5,5,47,1,0,66
201,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,440,6,6,11,1,0,76,13,0,25,3,0,120,2,0,27,4,4,60,2,0,8,5,0,8,1,0,52,1,0,53
2100,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,388,6,6,13,1,0,65,20,0,47,3,0,86,3,0,20,12,12,17,4,0,16,4,0,8,1,0,40,1,0,76
2147,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,395,6,6,11,1,0,58,10,0,16,3,0,85,3,0,30,3,3,35,2,0,8,4,0,8,2,2,63,1,0,81
2168,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,426,6,6,11,1,0,55,8,0,16,3,0,97,2,0,20,3,3,31,4,4,12,4,0,18,6,6,35,1,0,131
2173,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,392,3,3,6,1,0,45,25,0,65,2,0,64,2,0,19,4,4,33,2,0,8,3,0,8,9,9,39,1,0,105
221,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,433,6,6,11,1,0,48,9,0,25,3,0,106,1,0,11,4,4,61,2,0,8,4,0,11,7,7,50,1,0,102
2566,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,287,6,6,13,1,0,44,10,0,27,2,0,53,1,0,13,2,2,16,3,0,12,4,0,6,5,5,38,1,0,65
2589,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,356,6,6,13,1,0,60,11,0,29,2,0,64,3,0,40,3,3,17,4,0,16,4,0,8,1,0,14,1,0,95
2660,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,394,6,6,13,1,0,61,26,0,58,2,0,69,2,0,19,4,4,28,3,0,12,3,0,11,1,0,40,1,0,83
2793,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,402,6,6,11,1,0,64,11,0,29,3,0,106,2,0,22,3,3,49,2,0,8,4,0,10,1,0,45,1,0,58
2795,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,427,6,6,12,1,0,71,13,0,21,3,0,99,4,0,47,3,3,52,2,0,8,4,0,7,1,0,41,1,0,69
2860,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,449,6,6,10,1,0,72,3,3,69,3,0,92,5,5,21,4,4,27,3,3,9,4,0,7,8,8,52,1,0,90
2927,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,449,6,6,11,1,0,66,23,0,42,3,0,83,1,0,11,4,4,42,4,0,20,5,0,21,7,7,36,1,0,117
307,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,400,6,6,10,1,0,69,10,0,10,3,0,128,1,0,15,15,15,20,3,0,9,4,0,13,1,0,38,1,0,88
3131,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,323,6,6,13,1,0,48,4,4,4,3,0,84,2,0,24,6,6,36,5,5,15,4,0,10,5,5,36,1,0,53
377,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,429,6,6,13,1,0,76,14,0,29,3,0,104,3,0,33,3,3,46,3,0,11,4,0,13,1,0,41,1,0,63
465,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,416,6,6,11,1,0,82,7,0,32,3,0,90,2,0,19,12,12,17,3,0,12,4,0,16,1,0,50,1,0,87
528,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,609,4,4,18,1,0,65,5,5,84,2,0,104,3,0,51,2,2,35,4,0,16,4,0,16,7,7,120,1,0,100
571,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,377,6,6,11,1,0,49,10,0,17,3,0,108,1,0,14,2,2,53,4,0,16,4,0,12,7,7,41,1,0,56
6,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,282,6,6,13,1,0,54,3,3,17,1,0,38,1,0,12,2,2,14,2,0,8,3,0,10,1,0,41,1,0,75
762,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,431,3,3,11,1,0,48,6,0,85,2,0,52,3,0,38,2,2,26,3,0,12,4,0,16,5,5,43,1,0,100
778,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,336,5,5,10,1,0,77,10,0,27,3,0,81,2,0,12,8,8,12,2,0,6,4,0,9,1,0,37,1,0,65
930,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,10,473,6,6,11,1,0,59,7,0,38,3,0,121,3,0,33,19,0,33,5,0,20,4,0,13,6,6,76,1,0,69
1416,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,379,6,6,10,1,0,70,2,2,44,3,0,82,3,0,34,2,2,32,2,0,8,4,0,11,4,4,28,1,0,60
1485,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,389,6,6,12,1,0,58,12,0,20,3,0,112,2,0,22,3,3,32,2,0,8,3,0,14,1,0,34,1,0,77
1665,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,514,6,6,11,1,0,77,3,3,105,3,0,120,4,0,39,6,6,23,4,4,12,5,0,11,1,0,35,1,0,81
1737,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,366,6,6,10,1,0,50,8,0,12,2,0,97,3,0,40,4,4,47,3,0,14,3,0,10,1,0,33,1,0,53
176,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,478,6,6,13,1,0,57,4,4,97,3,0,96,2,0,22,4,4,21,7,0,28,5,0,10,7,7,64,1,0,70
1871,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,385,6,6,10,1,0,55,1,0,26,3,0,101,3,0,28,3,3,46,4,0,16,1,0,16,7,7,32,1,0,55
1885,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,405,3,3,3,1,0,52,20,0,49,3,0,129,2,0,23,7,7,31,2,2,6,3,0,4,1,0,49,1,0,59
201,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,357,6,6,11,1,0,44,12,0,18,3,0,96,2,0,23,3,3,38,2,0,8,4,0,7,1,0,53,1,0,59
2100,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,427,6,6,11,1,0,58,10,0,28,3,0,119,2,0,15,3,3,39,4,0,16,4,0,12,1,0,52,1,0,77
2147,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,481,6,6,11,1,0,70,10,0,14,3,0,121,3,0,28,6,6,72,2,0,8,3,0,5,6,6,49,1,0,103
2168,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,390,5,5,10,1,0,58,3,3,48,3,0,77,2,0,18,2,2,27,4,0,15,4,0,12,7,7,34,1,0,91
2173,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,470,6,6,11,1,0,69,12,0,16,3,0,91,2,0,21,2,2,25,2,0,8,3,0,12,10,10,107,1,0,110
221,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,411,5,5,11,1,0,50,10,0,34,3,0,119,1,0,15,8,8,42,2,0,8,4,0,9,1,0,41,1,0,82
2566,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,416,5,5,12,1,0,73,2,2,45,2,0,76,2,0,16,3,3,18,3,0,9,4,0,21,6,6,41,1,0,105
2589,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,393,3,3,12,1,0,68,13,0,32,2,0,66,2,0,23,3,3,24,4,0,14,4,0,19,6,6,55,1,0,80
2660,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,448,6,6,13,1,0,69,8,0,27,3,0,110,2,0,24,2,2,35,3,0,18,4,0,16,1,0,39,1,0,97
2793,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,432,6,6,13,1,0,54,2,2,49,3,0,112,2,0,26,5,5,41,2,0,6,3,0,8,5,5,48,1,0,75
2795,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,417,6,6,13,1,0,79,3,3,45,3,0,128,4,0,48,2,2,29,2,0,7,4,0,9,1,0,21,1,0,38
2860,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,354,6,6,11,1,0,69,14,0,34,3,0,74,1,0,11,9,9,16,3,0,9,4,0,14,1,0,58,1,0,58
2927,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,405,4,4,9,1,0,71,10,0,22,3,0,121,1,0,14,15,15,26,4,0,8,4,0,10,1,0,43,1,0,81
307,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,401,6,6,11,1,0,55,13,0,21,3,0,135,1,0,14,17,17,31,3,0,10,4,0,7,2,2,50,1,0,67
3131,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,396,6,6,11,1,0,66,19,0,36,3,0,86,2,0,16,3,3,29,5,0,18,4,0,12,5,5,46,1,0,76
377,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,519,3,3,5,1,0,72,4,0,36,3,0,125,3,0,38,3,3,42,3,0,11,4,0,10,5,5,75,1,0,105
465,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,375,6,6,9,1,0,60,12,0,23,3,0,97,2,0,17,5,5,32,3,0,12,4,0,14,1,0,42,1,0,69
528,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,404,6,6,12,1,0,60,7,0,36,3,0,107,3,0,31,6,6,31,4,0,16,3,0,12,1,0,21,1,0,78
571,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,408,6,6,13,1,0,50,12,0,25,3,0,123,2,0,23,11,11,11,4,0,14,4,0,18,1,0,41,1,0,90
6,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,237,2,2,4,1,0,63,3,3,21,1,0,29,1,0,5,4,4,4,2,2,5,3,0,4,5,5,24,1,0,78
762,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,416,6,6,12,1,0,85,3,3,45,2,0,60,3,0,27,3,3,18,3,0,12,4,0,13,1,0,43,1,0,101
778,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,330,3,3,4,1,0,62,9,0,12,2,0,79,3,0,43,2,2,18,2,2,5,3,0,4,4,4,33,1,0,70
930,Carina,Lindner,female,german,5,google-gemini,gemini-2.5-flash-lite,10,576,5,5,12,1,0,75,17,0,56,3,0,129,3,0,32,3,3,69,5,0,26,4,0,10,7,7,94,1,0,73
1416,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,390,5,5,11,1,0,45,4,4,49,3,0,99,3,0,31,2,2,26,2,0,8,4,0,20,1,0,29,1,0,72
1485,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,372,5,5,10,1,0,73,3,3,38,3,0,112,1,0,10,2,2,18,2,0,8,3,0,7,1,0,24,1,0,72
1665,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,612,3,3,15,1,0,75,3,3,104,3,0,141,4,0,52,3,3,51,4,4,12,4,0,12,1,0,50,1,0,100
1737,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,429,6,6,11,1,0,59,10,0,22,2,0,101,3,0,31,4,4,64,3,0,12,5,0,12,1,0,38,1,0,79
176,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,434,6,6,13,1,0,51,17,0,53,3,0,113,2,0,24,4,4,39,7,0,28,5,0,11,1,0,33,1,0,69
1871,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,368,3,3,5,1,0,53,17,0,34,3,0,100,3,0,24,11,11,18,4,4,12,4,0,11,5,5,22,1,0,89
1885,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,458,4,4,10,1,0,67,14,0,50,3,0,140,1,0,26,12,12,24,2,0,6,4,0,11,1,0,47,1,0,77
201,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,470,6,6,13,1,0,76,6,6,70,3,0,83,2,0,29,4,4,15,2,0,7,4,0,12,2,2,84,1,0,81
2100,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,341,6,6,13,1,0,53,16,0,47,2,0,74,3,0,29,5,5,12,4,0,16,4,0,9,1,0,42,1,0,46
2147,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,382,3,3,8,1,0,55,17,0,38,3,0,87,3,0,31,3,3,37,2,0,8,4,0,6,1,0,51,1,0,61
2168,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,313,5,5,11,1,0,59,1,0,31,2,0,54,2,0,17,4,4,10,4,4,12,1,0,8,1,0,44,1,0,67
2173,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,455,5,5,10,1,0,63,25,0,62,3,0,129,2,0,22,3,3,43,2,0,8,4,0,8,1,0,37,1,0,73
221,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,352,3,3,5,1,0,61,11,0,16,3,0,112,1,0,16,3,3,40,2,0,8,3,0,9,1,0,28,1,0,57
2566,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,425,6,6,13,1,0,74,7,7,32,2,0,59,2,0,25,4,4,46,3,0,9,5,0,14,8,8,39,1,0,114
2589,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,378,6,6,13,1,0,64,4,0,39,2,0,64,2,0,25,3,3,25,4,0,16,4,0,10,6,6,32,1,0,90
2660,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,401,5,5,12,1,0,53,3,3,52,2,0,68,2,0,23,5,5,33,3,0,12,3,0,9,8,8,51,1,0,88
2793,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,414,2,2,4,1,0,65,4,4,42,2,0,79,2,0,19,3,3,47,2,2,4,4,0,7,8,8,52,1,0,95
2795,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,396,6,6,13,1,0,58,12,0,41,3,0,64,4,0,48,2,2,31,2,0,8,4,0,18,1,0,50,1,0,65
2860,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,443,6,6,13,1,0,54,7,7,85,2,0,79,2,0,20,2,2,28,3,0,12,4,0,15,1,0,47,1,0,90
2927,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,456,4,4,11,1,0,63,10,0,21,3,0,120,1,0,10,2,2,46,4,0,31,4,0,7,5,5,47,1,0,100
307,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,400,6,6,12,1,0,55,5,5,23,3,0,134,1,0,10,4,4,35,3,0,12,4,0,10,8,8,53,1,0,56
3131,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,492,6,6,13,1,0,62,10,0,32,3,0,98,2,0,15,4,4,39,5,0,20,4,0,13,7,7,52,1,0,148
377,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,463,6,6,13,1,0,78,11,0,33,3,0,93,3,0,33,3,3,53,3,0,11,5,0,10,1,0,48,1,0,91
465,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,337,2,2,4,1,0,59,13,0,50,3,0,94,1,0,11,4,4,28,3,0,12,3,0,8,1,0,27,1,0,44
528,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,450,6,6,13,1,0,65,3,3,83,2,0,96,3,0,32,4,4,21,4,0,16,4,0,10,6,6,48,1,0,66
571,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,452,6,6,13,1,0,51,17,0,26,3,0,141,1,0,17,14,14,14,4,0,16,5,0,6,2,2,62,1,0,106
6,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,369,6,6,12,1,0,71,9,0,11,2,0,72,2,0,20,3,3,22,2,0,8,3,0,4,1,0,39,1,0,110
762,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,294,2,2,4,1,0,58,1,0,13,2,0,54,2,0,7,13,13,23,3,0,11,1,0,7,1,0,39,1,0,78
778,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,390,3,3,6,1,0,52,12,0,25,3,0,110,2,0,32,2,2,34,2,0,8,4,0,7,5,5,33,1,0,83
930,Daniel,Kuhn,male,german,14,google-gemini,gemini-2.5-flash-lite,10,589,6,6,11,1,0,63,4,4,40,3,0,149,3,0,37,7,7,76,5,0,20,5,0,13,6,6,79,1,0,101
1416,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,376,6,6,11,1,0,46,8,0,26,3,0,85,3,0,31,3,3,52,2,0,8,4,0,14,1,0,27,1,0,76
1485,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,344,6,6,11,1,0,48,6,0,26,3,0,110,2,0,22,2,2,37,2,0,8,3,0,6,1,0,32,1,0,44
1665,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,497,3,3,8,1,0,47,3,3,96,3,0,91,3,0,27,5,5,46,4,0,16,5,0,14,7,7,73,1,0,79
1737,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,475,6,6,10,1,0,73,9,0,17,3,0,96,3,0,35,4,4,67,3,0,12,5,0,18,1,0,54,1,0,93
176,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,429,6,6,13,1,0,63,13,0,36,3,0,120,2,0,24,5,5,34,7,7,21,4,0,8,1,0,43,1,0,67
1871,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,411,3,3,6,1,0,50,20,0,32,3,0,111,3,0,28,15,15,41,4,0,16,4,0,17,1,0,39,1,0,71
1885,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,401,6,6,10,1,0,57,10,0,18,3,0,125,1,0,12,3,3,38,2,0,6,4,0,14,1,0,39,1,0,82
201,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,351,6,6,13,1,0,57,9,0,13,3,0,85,2,0,23,3,3,41,2,0,8,4,0,6,1,0,35,1,0,70
2100,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,394,2,2,4,1,0,57,11,0,26,3,0,118,3,0,27,3,3,22,4,0,16,4,0,8,1,0,41,1,0,75
2147,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,394,3,3,3,1,0,59,23,0,36,3,0,134,3,0,29,4,4,35,2,0,7,3,0,9,8,8,31,1,0,51
2168,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,337,3,3,3,1,0,74,16,0,24,2,0,77,2,0,19,2,2,16,4,0,15,3,0,8,5,5,20,1,0,81
2173,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,427,4,4,23,1,0,55,3,3,44,2,0,83,2,0,22,2,2,21,2,0,8,3,0,4,1,0,43,1,0,124
221,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,399,5,5,12,1,0,58,16,0,29,3,0,119,1,0,12,4,4,23,2,0,8,4,0,7,5,5,49,1,0,82
2566,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,353,6,6,13,1,0,71,9,0,10,2,0,71,1,0,12,3,3,31,3,0,12,4,0,6,1,0,41,1,0,86
2589,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,376,3,3,8,1,0,60,3,3,57,2,0,73,2,0,27,3,3,34,4,0,18,4,0,6,1,0,32,1,0,61
2660,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,281,6,6,10,1,0,48,10,0,15,2,0,63,2,0,19,7,7,18,3,0,14,4,0,13,1,0,41,1,0,40
2793,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,387,6,6,12,1,0,60,3,3,52,3,0,103,2,0,24,2,2,30,2,0,6,4,0,6,1,0,27,1,0,67
2795,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,437,5,5,11,1,0,69,10,0,34,3,0,95,4,0,44,3,3,26,2,0,8,4,0,10,1,0,53,1,0,87
2860,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,427,3,3,5,1,0,69,4,4,72,3,0,92,2,0,19,5,5,37,3,0,12,4,0,11,7,7,32,1,0,78
2927,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,9,354,6,6,13,1,0,69,3,3,47,3,0,107,1,0,13,4,4,25,4,4,16,4,0,14,1,0,50,0,0,0
307,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,393,6,6,15,1,0,71,21,0,46,2,0,67,4,4,10,4,4,17,3,0,12,3,0,5,9,9,38,1,0,112
3131,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,419,6,6,11,1,0,58,14,0,41,3,0,102,2,0,18,5,5,34,5,0,20,4,0,7,7,7,45,1,0,83
377,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,492,3,3,10,1,0,68,3,3,88,3,0,136,3,0,24,3,3,34,3,0,10,4,0,19,1,0,31,1,0,72
465,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,393,6,6,12,1,0,63,2,2,42,3,0,90,1,0,9,2,2,30,3,0,12,4,0,16,1,0,46,1,0,73
528,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,508,6,6,11,1,0,75,2,2,46,3,0,123,3,0,33,2,2,26,4,0,16,4,0,8,1,0,60,1,0,110
571,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,420,6,6,11,1,0,62,12,0,23,3,0,140,2,0,24,7,7,21,4,0,14,4,0,13,1,0,28,1,0,84
6,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,298,3,3,10,1,0,59,7,0,9,2,0,52,1,0,10,2,2,12,2,0,8,3,0,15,4,4,18,1,0,105
762,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,385,6,6,12,1,0,58,13,0,34,3,0,94,2,0,19,3,3,23,3,0,12,4,0,11,1,0,41,1,0,81
778,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,396,2,2,4,1,0,58,5,5,95,2,0,49,3,0,30,5,5,20,2,2,6,4,0,7,1,0,37,1,0,90
930,Daniela,Kuhn,female,german,13,google-gemini,gemini-2.5-flash-lite,10,548,6,6,11,1,0,73,14,0,42,3,0,158,3,0,36,2,2,51,5,0,18,4,0,13,7,7,69,1,0,77
1416,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,439,5,5,10,1,0,66,10,0,28,3,0,78,4,0,40,3,3,43,2,2,6,4,0,17,6,6,50,1,0,101
1485,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,364,3,3,3,1,0,57,11,0,21,3,0,104,2,0,26,2,2,26,2,0,6,4,0,11,1,0,41,1,0,69
1665,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,588,6,6,13,1,0,62,22,0,92,3,0,122,3,0,31,2,2,53,4,0,16,4,0,12,8,8,81,1,0,106
1737,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,376,4,4,10,1,0,69,13,0,36,2,0,80,3,0,27,7,7,9,3,0,9,4,0,5,6,6,34,1,0,97
176,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,499,5,5,12,1,0,72,3,3,58,3,0,95,2,0,23,4,4,44,7,0,27,5,0,12,4,4,55,1,0,101
1871,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,430,6,6,10,1,0,58,6,6,89,3,0,81,3,0,27,3,3,33,4,0,16,5,0,10,8,8,35,1,0,71
1885,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,395,5,5,8,1,0,54,3,3,68,3,0,103,2,0,17,6,6,19,2,2,6,3,0,5,6,6,41,1,0,74
201,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,365,5,5,9,1,0,58,14,0,26,2,0,76,2,0,21,4,4,35,2,0,8,4,0,6,1,0,46,1,0,80
2100,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,406,6,6,11,1,0,56,3,3,59,3,0,95,2,0,15,4,4,34,4,4,12,4,0,7,4,4,62,1,0,55
2147,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,342,5,5,12,1,0,52,9,0,26,3,0,85,3,0,27,3,3,30,2,0,8,4,0,14,1,0,28,1,0,60
2168,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,345,4,4,9,1,0,66,21,0,50,3,0,81,2,0,17,2,2,18,4,0,16,3,0,7,1,0,29,1,0,52
2173,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,453,6,6,11,1,0,71,10,0,29,3,0,106,2,0,23,2,2,27,2,0,8,4,0,16,8,8,64,1,0,98
221,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,390,5,5,10,1,0,57,12,0,21,3,0,104,5,5,13,3,3,39,2,0,8,4,0,7,7,7,34,1,0,97
2566,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,394,6,6,11,1,0,58,11,0,24,2,0,89,2,0,29,5,5,26,3,0,11,4,0,13,1,0,31,1,0,102
2589,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,425,3,3,12,1,0,45,10,0,26,3,0,76,2,0,21,4,4,40,4,0,22,4,0,16,2,2,60,1,0,107
2660,Dilek,Karakaya,female,turkish,33,google-gemini,gemini-2.5-flash-lite,10,336,6,6,10,1,0,53,9,0,13,3,0,96,2,0,19,3,3,31,3,0,12,4,0,13,1,0,33,1,0,56
