"model_key","model_label","profile_id","name_ID","name_type","first_name","last_name","gender","ethnicity","provider","model","total_tokens","num_nouns","num_verbs","num_adjectives","num_adverbs","num_pronouns","num_numerals","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_words","agentic_count","communal_count","certainty_count","tentative_count"
"qwen4B","Qwen 4B",2795,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",392,81,24,27,29,17,17,10,343,5,5,6,71,7,7,11,5,59,5,10,6,6,8,3,3,6,4,17,4,4,59,1,96,6,12,9,3
"qwen4B","Qwen 4B",2860,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",241,96,10,16,4,10,1,10,218,3,3,2,57,3,3,20,4,28,2,9,8,0,12,3,3,7,5,11,1,0,11,1,61,2,13,3,3
"qwen4B","Qwen 4B",2927,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",349,89,11,31,14,7,5,10,302,7,7,10,52,5,5,62,4,46,3,10,2,2,11,4,4,16,2,13,1,0,16,1,66,5,4,6,3
"qwen4B","Qwen 4B",307,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",323,72,17,28,14,15,0,10,286,2,2,2,70,7,7,11,1,58,2,4,8,8,8,3,3,12,7,7,1,0,15,1,99,5,4,2,1
"qwen4B","Qwen 4B",3131,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",454,116,12,36,6,11,3,10,413,3,3,3,184,4,4,18,3,28,2,13,6,6,25,5,5,16,4,9,1,0,10,1,107,4,14,6,2
"qwen4B","Qwen 4B",377,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",489,126,30,35,10,27,0,10,418,4,4,6,77,1,0,25,1,57,1,36,1,0,12,1,0,10,1,46,1,0,51,1,98,3,8,6,9
"qwen4B","Qwen 4B",465,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",380,142,9,9,11,10,0,10,291,4,4,4,21,4,4,58,3,40,2,9,4,4,58,3,3,12,2,21,1,0,5,1,63,5,9,7,5
"qwen4B","Qwen 4B",528,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",322,90,13,42,18,7,9,10,294,4,4,3,61,8,8,12,2,73,2,23,10,0,14,4,4,8,6,10,1,0,9,1,81,6,6,4,3
"qwen4B","Qwen 4B",571,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",331,106,5,27,10,6,10,10,288,6,6,11,59,8,8,11,2,72,1,15,7,0,19,4,4,14,4,15,1,0,8,1,64,3,3,3,4
"qwen4B","Qwen 4B",6,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",157,48,9,5,3,6,1,10,131,3,3,3,34,6,6,6,4,6,3,4,5,0,7,3,3,8,5,9,1,0,3,1,51,3,9,3,1
"qwen4B","Qwen 4B",762,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",571,192,15,29,11,8,0,10,408,2,2,2,42,1,0,72,1,45,1,3,1,0,67,1,0,15,1,67,1,0,42,1,53,5,29,8,11
"qwen4B","Qwen 4B",778,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",414,125,12,19,20,9,0,10,290,3,3,4,45,2,2,93,2,26,1,2,2,2,14,3,3,13,2,34,1,0,6,1,53,7,5,4,6
"qwen4B","Qwen 4B",930,22,"Emre_Eren","Emre","Eren","male","turkish","qwen3-4b","Qwen/Qwen3-4B",514,149,13,26,11,10,7,10,404,5,5,5,33,3,3,110,4,52,5,18,3,3,23,5,5,23,2,13,7,7,27,1,100,3,7,3,3
"qwen4B","Qwen 4B",1416,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",328,110,13,14,9,10,0,10,257,2,2,2,43,1,0,23,1,45,1,3,1,0,14,3,3,8,1,13,1,0,33,1,73,5,9,4,7
"qwen4B","Qwen 4B",1485,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",308,103,13,16,5,3,1,10,277,6,6,9,71,5,5,40,3,19,3,11,5,5,34,3,3,5,2,10,1,0,6,1,72,7,5,4,2
"qwen4B","Qwen 4B",1665,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",377,100,12,37,7,7,1,10,304,2,2,2,54,1,0,14,1,48,1,16,1,0,23,1,0,14,1,26,1,0,23,1,84,10,5,4,5
"qwen4B","Qwen 4B",1737,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",274,105,10,14,6,10,1,10,246,6,6,6,65,4,4,18,5,32,3,19,3,3,12,3,3,5,5,7,1,0,8,1,74,2,12,2,0
"qwen4B","Qwen 4B",176,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",390,90,9,24,41,8,0,10,335,3,3,3,83,10,10,16,2,61,3,12,10,10,13,7,7,19,9,14,1,0,11,1,103,2,10,3,5
"qwen4B","Qwen 4B",1871,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",422,129,14,34,11,11,14,10,377,7,7,5,82,8,8,14,2,102,3,32,7,7,7,4,4,17,5,16,1,0,19,1,83,5,9,3,4
"qwen4B","Qwen 4B",1885,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",335,99,14,22,7,11,6,10,292,5,5,5,51,10,10,10,3,55,5,11,6,6,39,3,3,11,4,13,1,0,15,1,82,3,5,4,3
"qwen4B","Qwen 4B",201,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",285,94,12,24,6,11,2,10,208,2,2,2,22,1,0,32,1,33,1,2,1,0,11,3,3,13,1,6,1,0,27,1,60,3,18,4,7
"qwen4B","Qwen 4B",2100,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",406,133,10,21,11,9,0,10,328,5,5,8,68,3,3,32,3,68,2,11,2,2,19,4,4,15,2,11,1,1,29,1,67,3,15,6,1
"qwen4B","Qwen 4B",2147,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",413,149,14,22,3,14,2,10,325,5,5,5,43,2,2,80,2,33,1,3,2,2,41,3,3,13,1,13,2,2,19,1,75,8,10,11,5
"qwen4B","Qwen 4B",2168,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",420,135,18,26,7,15,2,10,344,4,4,5,82,2,2,25,3,67,3,22,2,2,20,4,4,8,5,16,1,0,6,1,93,4,8,3,1
"qwen4B","Qwen 4B",2173,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",348,94,7,17,12,12,19,10,294,5,5,6,84,7,7,17,3,41,2,22,12,12,19,3,3,5,5,16,1,0,4,1,80,4,5,3,1
"qwen4B","Qwen 4B",221,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",301,107,7,21,5,6,1,10,250,2,2,2,41,1,0,13,1,50,1,14,1,0,25,2,0,4,1,17,1,0,15,1,69,6,9,9,3
"qwen4B","Qwen 4B",2566,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",335,96,14,27,6,11,1,10,271,5,5,7,48,3,3,19,4,34,1,1,2,2,20,3,3,11,3,81,1,0,4,1,46,3,7,1,4
"qwen4B","Qwen 4B",2589,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",437,130,15,25,9,16,0,10,351,5,5,5,81,3,3,34,2,66,3,3,2,2,31,3,3,30,1,15,1,0,7,1,79,1,10,3,3
"qwen4B","Qwen 4B",2660,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",273,73,13,17,15,10,5,10,237,5,5,5,37,5,5,29,3,33,3,9,3,3,11,3,3,11,8,8,1,0,21,1,73,0,11,6,0
"qwen4B","Qwen 4B",2793,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",243,62,12,13,13,10,5,10,198,4,4,3,18,5,5,15,3,29,2,7,6,6,19,2,2,6,1,9,1,0,8,1,84,7,3,2,1
"qwen4B","Qwen 4B",2795,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",243,69,9,11,15,7,3,10,225,6,6,7,51,10,10,10,10,32,4,4,10,10,10,3,3,13,1,12,1,0,4,1,82,4,8,3,1
"qwen4B","Qwen 4B",2860,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",416,135,11,24,3,7,0,10,349,3,3,2,73,2,2,33,2,73,2,18,2,2,23,3,3,9,5,16,1,0,20,1,82,5,27,4,2
"qwen4B","Qwen 4B",2927,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",261,66,6,13,25,8,1,10,221,4,4,4,8,10,10,17,3,40,3,20,7,7,13,4,4,16,8,8,1,0,13,1,82,3,7,2,2
"qwen4B","Qwen 4B",307,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",271,82,16,21,13,11,6,10,249,5,5,4,55,7,7,9,2,60,1,13,8,0,9,3,0,6,5,6,1,0,12,1,75,3,7,4,1
"qwen4B","Qwen 4B",3131,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",485,153,18,21,9,11,16,10,399,5,5,5,17,6,6,55,2,99,1,2,6,6,55,5,5,58,2,26,1,0,5,1,77,2,4,2,4
"qwen4B","Qwen 4B",377,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",427,119,19,31,20,15,7,10,382,3,3,4,87,6,6,9,2,96,2,19,10,0,14,3,0,16,6,11,1,0,7,1,119,6,16,6,4
"qwen4B","Qwen 4B",465,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",391,132,10,21,6,8,1,10,308,4,4,4,67,2,2,36,1,24,2,10,3,3,19,3,3,8,2,19,1,0,29,1,92,11,14,10,4
"qwen4B","Qwen 4B",528,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",339,94,16,36,6,6,7,10,296,6,6,10,43,4,4,38,4,37,5,19,4,4,47,4,4,8,4,13,1,0,7,1,74,4,3,6,3
"qwen4B","Qwen 4B",571,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",201,68,8,13,15,9,5,10,172,4,4,5,46,5,5,5,5,14,5,16,5,5,9,4,4,14,5,5,1,0,4,1,54,2,3,4,5
"qwen4B","Qwen 4B",6,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",191,66,4,16,3,4,0,10,172,4,4,3,31,8,8,8,5,35,4,12,8,0,12,3,3,6,6,12,1,0,11,1,42,8,10,2,2
"qwen4B","Qwen 4B",762,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",371,124,8,24,8,7,0,10,271,4,4,3,51,2,2,21,3,49,3,15,3,3,20,3,3,12,2,20,1,0,27,1,53,6,10,7,3
"qwen4B","Qwen 4B",778,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",381,105,14,23,16,15,1,10,292,6,6,15,63,3,3,30,1,29,1,6,2,2,10,3,3,10,1,17,1,1,12,1,100,5,5,5,8
"qwen4B","Qwen 4B",930,8,"Fabian_Kern","Fabian","Kern","male","german","qwen3-4b","Qwen/Qwen3-4B",650,210,11,36,19,12,53,10,524,6,6,5,66,21,21,105,4,60,5,13,16,16,80,5,5,23,10,50,2,2,39,1,83,3,3,3,5
"qwen4B","Qwen 4B",1416,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",396,107,18,33,7,20,1,10,325,3,3,3,68,1,1,27,1,48,1,28,1,1,12,1,1,6,1,14,1,1,50,1,69,0,12,5,7
"qwen4B","Qwen 4B",1485,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",434,139,19,29,12,11,14,10,395,7,7,8,106,6,6,48,3,87,1,13,9,0,13,3,3,5,5,19,1,0,8,1,88,10,14,13,2
"qwen4B","Qwen 4B",1665,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",304,75,19,24,12,10,2,10,278,6,6,10,78,13,13,13,4,52,4,4,12,12,15,4,4,16,4,4,1,0,6,1,80,4,5,4,2
"qwen4B","Qwen 4B",1737,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",396,131,16,20,3,17,0,10,318,4,4,3,65,3,3,16,4,34,3,17,2,2,18,3,3,10,2,10,4,4,47,1,98,7,12,4,3
"qwen4B","Qwen 4B",176,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",464,133,7,19,18,10,0,10,342,3,3,4,49,2,2,35,2,64,2,10,2,2,34,8,8,30,2,27,1,0,22,1,67,1,9,4,3
"qwen4B","Qwen 4B",1871,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",298,96,14,11,8,13,4,10,250,6,6,4,68,23,23,32,4,57,3,5,2,2,10,4,4,16,5,13,1,0,8,1,37,2,11,4,2
"qwen4B","Qwen 4B",1885,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",283,112,7,27,7,3,5,10,263,7,7,10,42,5,5,35,5,66,4,14,3,3,20,3,3,5,5,6,1,0,12,1,53,2,14,2,1
"qwen4B","Qwen 4B",201,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",412,121,14,42,25,9,12,10,378,7,7,10,71,10,10,17,3,106,2,19,10,0,15,3,3,6,5,16,1,0,25,1,93,8,12,1,10
"qwen4B","Qwen 4B",2100,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",319,97,9,25,7,8,13,10,269,7,7,10,64,1,0,23,3,29,2,21,1,0,17,4,4,15,1,14,1,0,8,1,68,4,6,7,2
"qwen4B","Qwen 4B",2147,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",446,112,27,26,14,21,4,10,402,7,7,7,81,4,4,51,1,22,1,7,2,2,13,3,3,5,1,12,2,2,47,1,157,5,14,9,3
"qwen4B","Qwen 4B",2168,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",360,123,13,22,10,13,4,10,295,7,7,9,65,4,4,45,2,40,3,8,2,2,8,4,4,29,6,8,1,0,23,1,60,0,11,5,1
"qwen4B","Qwen 4B",2173,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",321,100,12,19,14,12,4,10,261,7,7,10,73,3,3,38,6,38,5,6,2,2,16,3,3,5,2,9,1,0,10,1,56,5,6,6,1
"qwen4B","Qwen 4B",221,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",230,73,8,25,4,4,0,10,195,3,3,2,47,1,0,11,1,33,1,12,1,0,12,3,3,8,1,16,1,0,9,1,45,7,6,4,1
"qwen4B","Qwen 4B",2566,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",330,108,9,30,7,12,8,10,304,3,3,3,65,3,3,16,2,66,2,22,9,0,13,3,3,11,5,16,1,0,8,1,84,0,5,2,0
"qwen4B","Qwen 4B",2589,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",317,96,10,7,3,12,5,10,244,3,3,3,25,3,3,39,1,34,1,3,2,2,19,4,4,18,1,12,1,1,14,1,77,1,8,3,3
"qwen4B","Qwen 4B",2660,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",291,93,10,12,18,10,2,10,221,2,2,2,55,1,0,10,1,9,1,3,1,0,25,1,0,14,1,13,1,0,22,1,68,1,16,6,3
"qwen4B","Qwen 4B",2793,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",573,164,25,28,22,25,1,10,473,8,8,13,96,1,0,35,1,75,1,35,1,0,51,1,0,11,1,28,1,0,51,1,78,6,10,8,10
"qwen4B","Qwen 4B",2795,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",361,79,20,21,42,24,2,10,297,6,6,6,78,10,10,10,1,10,1,5,2,2,5,3,3,13,2,76,2,2,24,1,70,1,18,11,1
"qwen4B","Qwen 4B",2860,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",813,267,28,31,22,22,10,10,714,4,4,4,431,4,4,67,4,61,2,10,3,3,37,3,3,5,2,34,1,0,9,1,56,3,48,11,11
"qwen4B","Qwen 4B",2927,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",277,59,14,21,14,14,0,10,240,3,3,2,66,8,8,0,2,22,2,4,9,0,17,4,4,16,5,10,1,0,13,1,90,0,8,0,5
"qwen4B","Qwen 4B",307,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",384,93,25,33,11,20,6,10,347,3,3,2,81,5,5,54,2,87,1,4,5,5,5,3,3,12,5,7,1,0,11,1,84,11,5,14,3
"qwen4B","Qwen 4B",3131,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",332,102,16,23,8,15,1,10,302,7,7,5,61,3,3,32,2,78,3,10,2,2,14,5,5,10,5,10,1,0,5,1,77,3,16,4,2
"qwen4B","Qwen 4B",377,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",539,150,26,39,13,23,1,10,456,7,7,10,76,1,0,36,1,63,1,42,1,0,35,1,0,16,1,44,1,0,44,1,90,4,19,4,9
"qwen4B","Qwen 4B",465,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",491,153,26,22,5,21,0,10,427,3,3,3,71,2,2,46,3,54,2,25,2,2,14,4,4,14,2,31,4,4,65,1,104,4,10,4,3
"qwen4B","Qwen 4B",528,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",462,137,20,24,18,15,6,10,393,5,5,4,64,1,1,88,1,26,1,6,1,1,19,1,1,48,1,65,1,1,4,1,69,6,5,4,6
"qwen4B","Qwen 4B",571,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",365,107,7,37,11,8,2,10,315,6,6,8,59,10,0,13,4,39,3,9,10,0,46,4,4,10,5,14,1,0,18,1,99,0,5,3,4
"qwen4B","Qwen 4B",6,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",141,39,5,11,16,5,0,10,124,4,4,3,13,6,6,8,4,9,2,2,5,5,6,3,3,6,1,5,1,0,11,1,61,4,7,3,4
"qwen4B","Qwen 4B",762,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",299,85,11,21,7,10,0,10,254,6,6,9,56,3,3,33,3,53,2,7,2,2,12,3,3,7,2,11,1,0,22,1,44,6,17,5,2
"qwen4B","Qwen 4B",778,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",529,169,15,29,18,7,2,10,429,5,5,4,52,4,4,146,1,35,2,11,2,2,15,3,3,13,2,39,1,0,21,1,93,8,8,4,6
"qwen4B","Qwen 4B",930,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-4b","Qwen/Qwen3-4B",468,137,7,31,2,5,10,10,352,5,5,5,47,4,4,104,3,30,3,8,2,2,44,5,5,23,2,12,1,0,14,1,65,1,8,2,3
"qwen4B","Qwen 4B",1416,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",275,66,17,14,35,16,1,10,239,4,4,3,76,14,14,20,2,26,3,2,14,14,20,3,3,13,6,6,1,0,7,1,66,7,5,10,2
"qwen4B","Qwen 4B",1485,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",333,84,12,30,13,12,0,10,300,4,4,3,131,10,10,10,2,24,1,1,9,9,9,3,3,13,7,7,1,0,13,1,89,7,14,4,1
"qwen4B","Qwen 4B",1665,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",393,117,5,24,19,7,14,10,347,8,8,13,140,12,12,39,5,32,4,4,7,7,19,4,4,17,17,17,1,0,7,1,59,7,7,5,3
"qwen4B","Qwen 4B",1737,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",288,84,20,23,2,12,8,10,249,2,2,2,66,2,2,5,1,39,2,16,5,0,14,3,3,24,6,10,1,0,6,1,67,5,4,4,2
"qwen4B","Qwen 4B",176,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",492,116,27,43,14,16,12,10,412,5,5,6,73,1,0,13,3,101,2,24,1,0,16,7,7,19,1,9,1,0,19,1,132,3,14,5,2
"qwen4B","Qwen 4B",1871,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",557,220,15,12,13,10,6,10,479,4,4,3,68,4,4,83,2,115,1,6,2,2,45,3,3,32,1,82,1,0,5,1,40,4,25,6,3
"qwen4B","Qwen 4B",1885,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",402,134,13,23,25,12,9,10,373,5,5,5,98,10,10,15,2,88,2,22,10,0,31,3,0,13,5,18,1,0,12,1,71,4,15,3,3
"qwen4B","Qwen 4B",201,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",324,99,16,14,22,13,2,10,246,4,4,3,36,4,4,52,3,45,1,2,2,2,4,3,3,13,2,16,1,0,15,1,60,2,17,7,6
"qwen4B","Qwen 4B",2100,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",249,75,11,9,13,8,2,10,179,2,2,2,18,8,8,29,2,28,1,3,8,8,0,4,4,17,2,11,1,0,4,1,67,5,5,4,1
"qwen4B","Qwen 4B",2147,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",441,147,21,27,14,21,2,10,400,4,4,4,90,3,3,84,4,20,2,5,2,2,39,3,3,6,2,17,2,2,60,1,75,6,14,10,6
"qwen4B","Qwen 4B",2168,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",430,133,20,20,25,12,4,10,377,6,6,8,42,4,4,59,3,35,1,6,5,5,89,4,4,29,1,27,1,1,17,1,65,2,12,7,6
"qwen4B","Qwen 4B",2173,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",268,94,7,17,6,6,6,10,215,4,4,3,27,3,3,18,4,33,4,8,3,3,17,3,3,5,2,10,1,0,12,1,82,3,6,3,4
"qwen4B","Qwen 4B",221,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",276,79,4,22,5,6,10,10,232,3,3,2,48,1,0,13,3,27,1,10,1,0,23,3,3,2,1,16,1,0,16,1,75,5,4,6,2
"qwen4B","Qwen 4B",2566,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",239,84,10,11,4,8,0,10,197,3,3,3,19,4,4,47,1,1,1,1,18,0,47,3,3,11,1,6,1,0,1,1,61,3,7,2,2
"qwen4B","Qwen 4B",2589,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",421,109,20,19,10,16,13,10,390,6,6,11,120,2,2,26,2,41,2,24,8,0,18,4,4,4,5,15,1,0,11,1,120,2,4,4,2
"qwen4B","Qwen 4B",2660,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",283,104,5,22,4,6,0,10,225,3,3,2,38,1,0,35,1,32,1,8,1,0,14,1,0,6,1,16,1,0,18,1,56,0,19,2,2
"qwen4B","Qwen 4B",2793,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",277,56,14,23,17,16,6,10,259,5,5,5,68,10,10,10,11,37,4,20,9,9,9,3,3,4,7,7,1,0,6,1,93,4,6,4,3
"qwen4B","Qwen 4B",2795,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",232,79,6,22,24,4,0,10,213,3,3,4,28,8,8,13,4,57,5,19,7,7,11,3,3,6,6,19,1,0,9,1,47,4,2,1,1
"qwen4B","Qwen 4B",2860,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",327,111,7,17,15,7,5,10,305,7,7,9,18,4,4,60,4,58,5,5,3,3,21,3,3,13,2,18,1,0,16,1,87,0,15,3,1
"qwen4B","Qwen 4B",2927,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",596,169,26,29,17,24,11,10,516,2,2,2,301,1,1,89,1,1,1,1,1,1,19,3,3,18,1,0,1,0,18,1,67,4,16,8,7
"qwen4B","Qwen 4B",307,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",368,107,11,33,9,13,0,10,296,6,6,7,52,1,1,18,1,46,1,11,1,1,14,1,1,15,1,17,1,1,30,1,86,4,4,4,5
"qwen4B","Qwen 4B",3131,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",422,106,19,18,13,21,1,10,353,4,4,3,67,1,1,11,1,60,1,24,1,1,17,1,1,10,1,39,1,1,38,1,84,2,1,2,6
"qwen4B","Qwen 4B",377,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-4b","Qwen/Qwen3-4B",444,127,23,34,5,13,14,10,381,5,5,13,68,1,0,12,3,122,3,35,1,0,21,3,3,6,1,15,1,0,17,1,72,11,19,2,2
