"model_key","model_label","profile_id","name_ID","name_type","first_name","last_name","gender","ethnicity","provider","model","total_tokens","num_nouns","num_verbs","num_adjectives","num_adverbs","num_pronouns","num_numerals","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_words","agentic_count","communal_count","certainty_count","tentative_count"
"gemini","Gemini",1737,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",446,139,22,35,24,10,24,10,376,4,4,10,69,13,0,36,2,80,3,27,7,7,9,3,0,9,4,5,6,6,34,1,97,7,9,8,5
"gemini","Gemini",176,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",622,190,12,44,17,7,20,10,499,5,5,12,72,3,3,58,3,95,2,23,4,4,44,7,0,27,5,12,4,4,55,1,101,3,15,12,4
"gemini","Gemini",1871,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",489,189,12,33,14,10,17,10,430,6,6,10,58,6,6,89,3,81,3,27,3,3,33,4,0,16,5,10,8,8,35,1,71,8,14,8,3
"gemini","Gemini",1885,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",462,163,14,42,20,9,2,10,395,5,5,8,54,3,3,68,3,103,2,17,6,6,19,2,2,6,3,5,6,6,41,1,74,10,18,12,5
"gemini","Gemini",201,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",427,145,17,40,11,13,8,10,365,5,5,9,58,14,0,26,2,76,2,21,4,4,35,2,0,8,4,6,1,0,46,1,80,8,12,11,5
"gemini","Gemini",2100,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",473,174,17,31,14,4,11,10,406,6,6,11,56,3,3,59,3,95,2,15,4,4,34,4,4,12,4,7,4,4,62,1,55,9,21,15,8
"gemini","Gemini",2147,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",387,134,14,32,8,7,13,10,342,5,5,12,52,9,0,26,3,85,3,27,3,3,30,2,0,8,4,14,1,0,28,1,60,5,14,9,3
"gemini","Gemini",2168,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",410,138,13,30,8,7,9,10,345,4,4,9,66,21,0,50,3,81,2,17,2,2,18,4,0,16,3,7,1,0,29,1,52,5,14,11,8
"gemini","Gemini",2173,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",553,178,16,43,16,7,21,10,453,6,6,11,71,10,0,29,3,106,2,23,2,2,27,2,0,8,4,16,8,8,64,1,98,13,8,11,5
"gemini","Gemini",221,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",453,141,14,47,16,13,11,10,390,5,5,10,57,12,0,21,3,104,5,13,3,3,39,2,0,8,4,7,7,7,34,1,97,8,11,9,3
"gemini","Gemini",2566,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",468,141,13,41,11,10,14,10,394,6,6,11,58,11,0,24,2,89,2,29,5,5,26,3,0,11,4,13,1,0,31,1,102,6,6,7,3
"gemini","Gemini",2589,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",478,156,18,33,13,11,11,10,425,3,3,12,45,10,0,26,3,76,2,21,4,4,40,4,0,22,4,16,2,2,60,1,107,3,14,12,10
"gemini","Gemini",2660,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",372,139,14,35,8,10,11,10,336,6,6,10,53,9,0,13,3,96,2,19,3,3,31,3,0,12,4,13,1,0,33,1,56,4,23,9,5
"gemini","Gemini",2793,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",540,171,15,26,11,17,12,10,459,6,6,13,67,3,3,75,2,98,2,17,5,5,43,2,0,6,4,9,4,4,48,1,83,8,9,9,6
"gemini","Gemini",2795,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",428,144,16,38,11,10,12,10,371,6,6,13,70,11,0,14,3,72,3,34,3,3,39,2,0,8,3,7,1,0,39,1,75,9,16,8,6
"gemini","Gemini",2860,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",518,187,16,49,8,9,5,10,445,3,3,3,63,4,4,76,2,85,1,10,4,4,32,3,0,12,4,12,6,6,48,1,104,5,31,9,3
"gemini","Gemini",2927,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",527,169,15,34,22,7,11,10,449,6,6,13,59,18,0,38,3,123,1,23,4,4,20,4,0,20,4,8,6,6,60,1,85,7,9,12,10
"gemini","Gemini",307,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",358,120,15,32,10,6,9,10,300,3,3,3,44,21,0,38,3,76,1,9,6,6,6,3,3,6,3,9,1,0,33,1,76,11,7,11,7
"gemini","Gemini",3131,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",595,190,18,29,17,11,22,10,482,6,6,11,55,4,4,110,3,92,2,27,5,5,24,5,5,15,4,7,7,7,36,1,105,3,19,7,5
"gemini","Gemini",377,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",528,185,15,55,13,10,11,10,464,6,6,13,76,11,0,32,3,107,3,38,4,4,71,3,0,11,5,11,1,0,28,1,77,17,12,7,8
"gemini","Gemini",465,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",503,167,15,43,10,12,10,10,419,8,8,9,76,9,0,46,3,85,1,12,5,5,32,3,0,12,4,11,1,0,46,1,90,6,12,9,6
"gemini","Gemini",528,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",497,177,15,50,13,9,15,10,436,6,6,10,52,4,4,83,3,101,3,42,5,5,19,4,0,16,4,11,1,0,42,1,60,6,9,6,7
"gemini","Gemini",571,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",500,155,22,49,11,15,8,10,431,3,3,7,79,13,0,22,3,113,1,19,2,2,37,4,4,12,4,9,1,0,45,1,88,6,10,7,4
"gemini","Gemini",6,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",416,124,17,26,11,13,0,10,340,6,6,11,64,3,3,17,2,67,1,12,2,2,27,3,3,7,3,10,2,2,61,1,64,10,14,15,7
"gemini","Gemini",762,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",485,169,16,38,15,16,1,10,420,6,6,13,59,27,0,58,2,40,3,28,2,2,23,3,0,12,4,7,5,5,100,1,80,7,16,12,7
"gemini","Gemini",778,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",493,168,19,37,18,16,12,10,417,6,6,12,74,13,0,20,3,112,2,19,2,2,29,2,0,8,3,11,6,6,36,1,96,6,13,10,6
"gemini","Gemini",930,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","google-gemini","gemini-2.5-flash-lite",611,186,15,45,11,5,18,10,544,6,6,11,64,17,0,51,3,125,3,44,3,3,112,5,0,26,4,10,1,0,41,1,60,5,15,8,6
"gemini","Gemini",1416,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",454,161,13,31,12,12,12,10,411,6,6,12,67,10,0,33,3,103,3,29,2,2,46,2,0,8,4,10,1,0,44,1,59,4,12,8,9
"gemini","Gemini",1485,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",406,139,14,29,6,12,9,10,341,2,2,2,79,1,0,29,3,96,1,13,2,2,19,2,2,6,3,11,1,0,37,1,49,8,11,6,4
"gemini","Gemini",1665,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",549,175,13,39,9,7,15,10,448,6,6,11,65,2,0,58,3,99,3,27,4,4,26,4,0,16,3,8,8,8,55,1,83,11,13,13,1
"gemini","Gemini",1737,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",482,155,21,44,8,10,16,10,417,6,6,14,58,10,0,17,2,90,3,32,3,3,54,3,0,12,4,14,1,0,48,1,78,13,10,7,3
"gemini","Gemini",176,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",691,223,23,49,30,10,17,10,551,6,6,13,67,6,6,150,2,98,2,30,5,5,33,7,0,28,4,11,1,0,22,1,99,5,21,18,8
"gemini","Gemini",1871,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",541,188,12,34,11,3,23,10,422,6,6,11,69,11,0,34,3,109,3,34,5,5,43,4,0,16,4,10,1,0,43,1,53,6,17,15,8
"gemini","Gemini",1885,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",447,154,22,44,10,6,7,1,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,15,7
"gemini","Gemini",201,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",474,164,13,39,14,7,14,10,405,6,6,11,56,2,2,37,3,101,3,31,3,3,28,3,3,5,4,9,1,0,48,1,79,6,15,10,7
"gemini","Gemini",2100,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",471,177,9,34,13,4,0,10,369,6,6,13,61,10,0,23,3,98,2,18,3,3,32,4,0,16,5,14,1,0,30,1,64,6,10,8,5
"gemini","Gemini",2147,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",443,151,14,38,10,9,12,10,375,5,5,10,53,10,0,28,2,75,3,34,4,4,45,2,0,8,4,6,1,0,40,1,76,11,17,17,4
"gemini","Gemini",2168,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",377,139,11,24,11,5,9,10,324,5,5,10,57,5,5,51,2,72,2,18,2,2,10,4,0,16,3,6,6,6,27,1,57,5,12,9,9
"gemini","Gemini",2173,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",525,190,12,46,9,7,15,10,461,5,5,12,51,3,3,54,3,125,2,20,2,2,23,2,0,8,4,11,8,8,70,1,87,8,12,11,6
"gemini","Gemini",221,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",501,168,22,52,13,15,9,10,454,4,4,11,68,16,0,22,3,128,1,15,2,2,23,2,2,6,4,9,5,5,71,1,101,10,13,10,6
"gemini","Gemini",2566,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",446,128,19,44,11,9,10,10,370,6,6,11,81,1,0,13,2,70,1,10,2,2,20,3,0,12,5,15,1,0,35,1,103,3,5,9,6
"gemini","Gemini",2589,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",477,171,14,27,4,6,9,10,432,6,6,12,71,9,0,23,2,61,2,20,5,5,29,4,0,22,4,8,9,9,136,1,50,4,14,13,9
"gemini","Gemini",2660,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",362,126,14,28,12,5,8,10,309,3,3,8,63,10,0,17,3,79,2,15,6,6,12,3,0,9,4,11,1,0,15,1,80,3,14,6,5
"gemini","Gemini",2793,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",576,176,19,36,16,13,17,10,494,6,6,13,89,3,3,93,3,116,2,19,3,3,29,2,0,6,4,8,1,0,56,1,65,9,10,13,8
"gemini","Gemini",2795,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",460,154,13,40,9,9,14,10,415,6,6,12,70,14,0,19,3,109,4,42,2,2,18,2,0,8,3,11,1,0,21,1,105,10,16,11,0
"gemini","Gemini",2860,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",552,215,14,45,17,7,7,10,494,6,6,11,57,3,3,61,3,133,1,15,9,9,13,3,0,10,4,7,8,8,94,1,93,4,27,11,6
"gemini","Gemini",2927,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",415,140,14,35,14,12,2,10,363,3,3,3,66,4,4,56,2,48,1,4,4,4,33,4,4,16,9,18,5,5,32,1,87,8,11,9,10
"gemini","Gemini",307,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",340,121,14,29,7,6,9,10,296,6,6,10,44,3,3,10,3,94,1,12,3,3,18,3,0,13,3,5,1,0,29,1,61,10,5,9,7
"gemini","Gemini",3131,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",544,180,12,27,10,10,17,10,446,6,6,13,64,17,0,39,3,100,3,28,4,4,42,5,0,20,4,9,6,6,59,1,72,5,13,7,1
"gemini","Gemini",377,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",569,178,17,54,19,11,12,10,488,6,6,15,66,10,0,37,3,109,3,27,6,6,52,3,0,12,4,12,1,0,56,1,102,12,10,7,5
"gemini","Gemini",465,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",521,190,17,37,9,8,9,10,442,5,5,12,52,3,3,81,3,84,2,23,2,2,32,3,0,12,5,13,5,5,53,1,80,4,8,11,5
"gemini","Gemini",528,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",672,238,13,48,11,12,16,10,570,6,6,11,73,16,0,93,3,94,3,35,2,2,34,4,0,16,4,7,8,8,97,1,110,11,7,9,5
"gemini","Gemini",571,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",486,160,20,48,15,7,9,10,421,5,5,10,46,9,0,29,3,110,1,14,3,3,49,4,0,16,5,16,1,0,37,1,94,6,15,9,4
"gemini","Gemini",6,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",375,114,16,31,13,12,2,10,317,6,6,13,59,2,2,11,1,42,1,7,2,2,20,3,3,7,3,6,4,4,38,1,114,8,10,9,6
"gemini","Gemini",762,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",452,148,17,42,11,7,12,10,390,6,6,10,65,13,0,38,2,69,3,25,4,4,21,3,0,12,4,10,6,6,35,1,105,5,14,12,9
"gemini","Gemini",778,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",487,154,18,44,12,14,8,10,419,6,6,10,60,16,0,27,3,126,3,16,3,3,16,2,0,8,4,9,1,0,46,1,101,10,12,13,6
"gemini","Gemini",930,22,"Emre_Eren","Emre","Eren","male","turkish","google-gemini","gemini-2.5-flash-lite",673,189,13,47,13,7,31,10,544,6,6,11,62,16,0,71,3,141,3,37,3,3,62,5,5,15,4,13,1,0,33,1,99,6,10,10,8
"gemini","Gemini",1416,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",405,138,8,31,7,5,12,10,352,5,5,12,47,11,0,27,3,100,3,25,2,2,27,2,2,6,4,12,1,0,34,1,62,3,7,7,8
"gemini","Gemini",1485,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",467,161,15,36,12,13,9,10,402,5,5,10,57,13,0,19,3,132,1,11,3,3,31,2,0,8,4,10,1,0,38,1,86,12,8,8,7
"gemini","Gemini",1665,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",720,232,17,50,12,6,6,10,594,5,5,11,70,5,5,125,3,108,4,39,3,3,30,4,0,16,5,12,9,9,84,1,99,12,22,10,3
"gemini","Gemini",1737,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",492,173,15,36,9,12,11,10,426,6,6,13,57,10,0,30,2,87,3,24,3,3,47,3,0,12,4,16,7,7,42,1,98,8,18,7,1
"gemini","Gemini",176,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",509,150,21,48,16,12,0,10,411,6,6,13,57,13,0,35,2,85,2,22,4,4,27,7,0,28,5,15,1,0,54,1,75,5,6,13,8
"gemini","Gemini",1871,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",450,150,21,37,10,17,10,10,388,6,6,12,59,8,0,19,3,90,3,40,10,10,10,4,0,16,4,16,1,0,37,1,89,4,18,4,5
"gemini","Gemini",1885,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",457,158,14,46,21,13,9,10,409,6,6,13,62,10,0,25,3,107,1,8,4,4,46,2,0,6,4,10,1,0,53,1,79,12,10,10,7
"gemini","Gemini",201,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",449,161,16,36,8,11,2,10,392,6,6,11,56,9,0,32,3,103,2,23,3,3,42,2,0,8,4,5,1,0,41,1,71,6,13,9,8
"gemini","Gemini",2100,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",524,184,17,43,15,15,18,10,444,7,7,13,61,3,3,45,3,119,2,19,4,4,33,4,0,16,4,8,1,0,51,1,79,9,13,17,6
"gemini","Gemini",2147,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",501,165,15,46,17,14,13,10,441,5,5,10,57,10,0,23,3,116,3,31,3,3,28,2,0,7,4,12,1,0,60,1,97,7,10,14,4
"gemini","Gemini",2168,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",452,143,17,31,13,13,24,10,362,6,6,13,49,3,3,38,3,86,2,20,2,2,17,4,0,16,1,7,6,6,31,1,85,4,14,13,8
"gemini","Gemini",2173,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",707,243,24,48,18,15,12,10,576,3,3,10,55,3,3,72,3,135,2,26,2,2,35,2,2,6,4,16,8,8,95,1,126,16,16,8,12
"gemini","Gemini",221,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",446,158,18,49,11,5,6,10,396,6,6,13,68,4,4,30,2,91,4,14,4,4,25,2,0,8,5,12,1,0,42,1,93,10,10,7,6
"gemini","Gemini",2566,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",401,113,16,33,11,13,10,10,347,6,6,13,61,17,0,41,2,72,1,12,2,2,19,3,0,9,3,10,5,5,23,1,87,3,7,6,5
"gemini","Gemini",2589,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",481,171,14,30,12,6,10,10,393,6,6,11,48,10,0,31,3,79,2,24,3,3,52,4,0,14,4,14,7,7,49,1,71,4,12,10,5
"gemini","Gemini",2660,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",470,160,21,45,20,13,13,10,419,6,6,12,61,10,0,13,3,106,2,18,3,3,35,3,0,19,4,4,1,0,67,1,84,3,18,20,7
"gemini","Gemini",2793,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",484,146,11,31,7,4,11,10,427,6,6,13,51,16,0,51,3,129,2,29,5,5,41,2,0,6,3,9,1,0,38,1,60,7,8,7,11
"gemini","Gemini",2795,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",471,143,16,32,10,15,20,10,387,6,6,10,69,3,3,27,2,73,3,40,2,2,17,2,0,8,4,13,1,0,37,1,93,7,11,10,4
"gemini","Gemini",2860,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",475,170,12,31,25,6,13,10,388,4,4,10,59,3,3,56,3,93,2,19,8,8,14,3,0,10,5,9,7,7,56,1,62,2,24,9,8
"gemini","Gemini",2927,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",524,149,14,42,19,6,23,10,434,6,6,13,69,11,0,24,3,118,2,21,3,3,47,4,0,12,4,9,1,0,50,1,71,8,11,11,8
"gemini","Gemini",307,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",424,137,17,38,22,8,16,10,371,6,6,13,64,22,0,30,3,96,1,15,8,8,13,3,0,12,3,8,1,0,50,1,70,10,7,9,7
"gemini","Gemini",3131,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",584,177,16,38,19,12,19,10,476,6,6,13,73,2,0,57,2,75,2,17,4,4,25,5,0,20,4,8,7,7,52,1,136,6,18,8,5
"gemini","Gemini",377,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",611,209,18,44,19,10,14,10,520,6,6,13,75,20,0,51,3,144,3,34,2,2,35,3,0,9,4,14,7,7,44,1,101,10,11,11,7
"gemini","Gemini",465,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",474,166,12,40,14,9,10,10,396,5,5,11,59,10,0,47,3,95,2,26,4,4,27,3,0,12,4,8,1,0,42,1,69,6,16,12,7
"gemini","Gemini",528,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",329,117,11,28,12,2,11,10,293,6,6,10,52,10,0,19,2,73,3,31,3,3,22,4,0,16,3,9,1,0,24,1,37,7,11,5,6
"gemini","Gemini",571,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",486,147,21,51,16,3,9,10,416,5,5,10,51,13,0,60,3,109,4,11,4,4,54,4,4,12,3,8,1,0,46,1,55,10,12,13,8
"gemini","Gemini",6,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",364,110,18,31,12,11,2,9,319,6,6,13,65,0,0,0,1,54,1,22,3,3,19,2,2,6,4,24,7,7,35,1,81,11,10,11,6
"gemini","Gemini",762,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",454,158,10,30,13,6,17,10,372,6,6,12,52,3,3,71,2,69,2,20,2,2,21,3,0,12,4,14,1,0,38,1,63,6,16,11,10
"gemini","Gemini",778,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",546,200,16,39,30,12,0,10,447,6,6,13,70,3,3,62,3,87,3,23,2,2,24,2,0,8,4,7,1,0,53,1,100,11,12,13,9
"gemini","Gemini",930,8,"Fabian_Kern","Fabian","Kern","male","german","google-gemini","gemini-2.5-flash-lite",634,185,14,52,17,10,16,10,547,6,6,11,67,11,0,41,3,159,3,36,2,2,34,5,0,20,4,13,6,6,70,1,96,5,7,6,3
"gemini","Gemini",1416,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",362,136,9,27,9,6,1,10,299,2,2,4,56,7,0,35,2,48,3,14,3,3,21,2,2,6,4,16,4,4,36,1,63,4,10,7,9
"gemini","Gemini",1485,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",377,117,13,29,30,4,9,10,324,6,6,13,55,11,0,21,3,89,1,10,13,13,22,2,0,8,4,8,1,0,32,1,66,6,7,7,7
"gemini","Gemini",1665,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",603,181,13,47,11,5,21,10,491,6,6,10,68,12,0,65,3,110,3,24,3,3,42,4,0,16,5,11,8,8,71,1,74,12,11,7,3
"gemini","Gemini",1737,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",573,189,18,57,19,17,13,10,506,5,5,11,77,9,0,13,3,141,3,24,3,3,48,3,0,11,3,9,1,0,54,1,118,12,16,12,6
"gemini","Gemini",176,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",510,167,14,50,15,7,7,10,430,6,6,13,69,12,0,37,2,78,2,20,3,3,36,7,0,28,5,13,1,0,39,1,97,7,12,10,8
"gemini","Gemini",1871,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",618,221,16,48,18,9,24,10,505,6,6,11,60,6,6,71,3,93,3,27,6,6,78,4,0,16,1,12,9,9,45,1,92,8,22,12,2
"gemini","Gemini",1885,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",484,169,22,41,11,11,8,10,419,3,3,8,97,8,0,27,3,87,1,13,4,4,44,2,2,6,4,9,1,0,47,1,81,9,16,9,11
"gemini","Gemini",201,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",445,171,18,32,16,9,11,10,376,6,6,11,81,3,3,34,3,98,2,21,4,4,35,2,0,8,3,7,6,6,32,1,49,5,18,10,5
"gemini","Gemini",2100,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",485,173,18,42,11,10,10,10,397,5,5,12,64,1,0,39,3,99,2,18,4,4,39,4,4,12,4,8,1,0,37,1,69,7,15,15,7
"gemini","Gemini",2147,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",514,164,23,44,14,17,19,10,423,5,5,10,58,4,4,67,2,68,3,31,2,2,23,2,0,8,4,6,1,0,34,1,118,6,13,11,6
"gemini","Gemini",2168,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",427,141,15,32,15,8,18,10,358,6,6,11,59,12,0,25,3,91,2,20,3,3,31,4,0,16,4,9,6,6,29,1,67,4,9,8,5
"gemini","Gemini",2173,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",480,172,17,34,17,11,11,10,407,5,5,10,64,7,0,23,3,101,2,17,3,3,39,2,2,6,4,11,2,2,44,1,92,8,10,8,6
"gemini","Gemini",221,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",437,132,17,40,32,6,9,10,398,6,6,11,58,16,0,37,3,116,1,12,10,10,25,2,0,6,3,16,1,0,50,1,67,5,6,4,5
"gemini","Gemini",2566,28,"Fikret_Akman","Fikret","Akman","male","turkish","google-gemini","gemini-2.5-flash-lite",548,184,21,53,16,12,3,10,473,3,3,13,68,4,0,46,2,105,1,17,3,3,21,3,0,12,4,9,5,5,45,1,137,7,14,11,4
