"model_key","model_label","profile_id","name_ID","name_type","first_name","last_name","gender","ethnicity","provider","model","total_tokens","num_nouns","num_verbs","num_adjectives","num_adverbs","num_pronouns","num_numerals","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_words","agentic_count","communal_count","certainty_count","tentative_count"
"openai","ChatGPT",2660,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",247,90,6,25,6,2,8,10,224,5,5,11,54,1,0,19,2,36,2,10,10,0,11,3,3,11,5,12,1,0,18,1,42,4,21,7,3
"openai","ChatGPT",2793,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",237,77,8,14,8,7,10,10,209,5,5,10,47,1,0,17,3,47,2,11,5,0,5,2,2,8,5,9,1,0,14,1,41,1,7,4,1
"openai","ChatGPT",2795,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",279,90,6,18,3,2,10,10,236,5,5,10,36,1,0,29,1,50,1,22,1,0,20,1,0,4,1,16,1,0,13,1,36,1,11,4,1
"openai","ChatGPT",2860,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",202,75,7,19,6,4,8,10,194,5,5,7,40,5,0,21,3,60,1,8,5,0,6,3,3,3,5,8,1,0,7,1,34,2,10,3,2
"openai","ChatGPT",2927,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",189,64,4,11,5,3,3,10,181,5,5,9,33,6,0,11,2,50,1,7,5,0,7,4,4,4,3,8,1,0,15,1,37,3,7,5,3
"openai","ChatGPT",307,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",244,76,6,25,7,3,11,10,200,5,5,9,46,1,0,17,2,38,1,6,1,0,14,3,3,3,1,11,1,0,13,1,43,7,6,5,3
"openai","ChatGPT",3131,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",199,68,4,10,7,3,6,10,164,5,5,7,32,1,0,15,2,29,2,16,1,0,6,5,5,7,1,9,1,0,9,1,34,1,6,1,2
"openai","ChatGPT",377,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",243,88,3,20,2,2,5,10,215,5,5,10,36,1,0,16,3,75,3,12,1,0,7,3,3,3,1,7,1,0,14,1,35,4,8,3,1
"openai","ChatGPT",465,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",211,78,4,17,1,3,6,10,183,5,5,8,43,1,0,25,2,39,1,7,1,0,8,3,3,3,1,10,1,0,8,1,32,4,9,4,4
"openai","ChatGPT",528,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",240,82,5,28,7,4,8,10,230,6,6,8,46,6,0,9,3,68,2,18,5,0,6,4,4,12,5,7,1,0,11,1,45,4,4,3,3
"openai","ChatGPT",571,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",204,77,7,18,1,4,4,10,192,5,5,9,44,7,0,12,2,52,1,8,8,0,9,4,4,4,5,10,1,0,7,1,37,4,7,4,2
"openai","ChatGPT",6,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",180,47,12,13,11,4,1,10,160,5,5,8,45,5,5,21,1,14,4,5,3,3,11,3,3,10,1,6,1,0,11,1,29,5,7,6,3
"openai","ChatGPT",762,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",208,73,7,17,4,9,11,10,189,5,5,11,32,1,0,8,2,34,2,16,5,0,6,3,3,9,4,11,1,0,15,1,47,1,10,7,4
"openai","ChatGPT",778,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",199,77,6,17,6,3,5,10,182,4,4,6,37,6,0,10,2,39,2,13,6,0,6,3,3,9,5,6,1,0,17,1,39,3,7,4,1
"openai","ChatGPT",930,33,"Dilek_Karakaya","Dilek","Karakaya","female","turkish","openai","gpt-4o-mini",242,75,5,24,1,5,6,10,218,6,6,11,49,1,0,24,2,45,2,18,1,0,9,5,5,5,1,7,1,0,8,1,42,5,4,3,2
"openai","ChatGPT",1416,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",213,74,5,22,5,4,7,10,200,5,5,7,49,5,0,23,2,38,2,11,5,0,5,3,3,7,5,7,1,0,13,1,40,2,8,5,5
"openai","ChatGPT",1485,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",188,70,3,11,5,4,5,10,164,5,5,9,41,1,0,7,2,30,1,6,1,0,8,2,2,2,1,11,1,0,14,1,36,5,7,3,5
"openai","ChatGPT",1665,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",261,84,4,27,0,5,11,10,233,5,5,9,50,1,0,26,3,53,3,19,1,0,9,4,4,4,1,6,1,0,14,1,43,6,8,4,2
"openai","ChatGPT",1737,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",190,68,6,22,0,5,5,10,181,5,5,9,33,5,0,10,2,39,3,20,5,0,6,3,3,3,5,9,1,0,7,1,45,5,7,2,1
"openai","ChatGPT",176,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",236,74,4,16,4,2,16,10,189,5,5,9,37,1,0,12,2,37,2,18,1,0,8,7,7,7,1,8,1,0,15,1,38,2,7,5,4
"openai","ChatGPT",1871,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",249,96,4,23,3,2,9,10,198,5,5,9,34,1,0,14,3,50,2,13,1,0,9,4,4,17,1,10,1,0,13,1,29,2,15,2,2
"openai","ChatGPT",1885,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",288,94,7,18,3,2,9,10,246,5,5,7,44,1,0,30,1,86,1,9,1,0,8,3,3,5,1,8,1,0,13,1,36,7,14,9,6
"openai","ChatGPT",201,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",234,94,8,14,6,4,8,10,221,5,5,8,36,4,4,43,2,38,2,10,5,0,9,2,2,2,5,11,1,0,18,1,46,3,11,3,4
"openai","ChatGPT",2100,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",199,81,9,21,2,6,7,10,193,6,6,11,38,7,0,9,3,42,2,9,6,0,10,4,4,4,5,12,1,0,14,1,44,2,6,4,3
"openai","ChatGPT",2147,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",222,83,6,18,6,2,17,10,217,5,5,9,34,5,0,13,3,62,3,25,5,0,6,2,2,4,5,9,1,0,13,1,42,2,4,3,2
"openai","ChatGPT",2168,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",246,83,7,20,3,4,10,10,215,5,5,8,42,1,0,11,2,49,2,15,1,0,5,4,4,17,6,8,1,0,17,1,43,4,12,8,4
"openai","ChatGPT",2173,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",195,71,6,17,7,5,5,10,186,5,5,10,49,1,0,7,2,39,2,10,4,0,5,2,2,7,4,9,1,0,10,1,40,2,5,2,2
"openai","ChatGPT",221,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",231,81,7,17,3,3,6,10,208,5,5,7,40,1,0,15,3,54,1,9,6,0,8,4,4,5,5,15,1,0,13,1,42,4,7,5,4
"openai","ChatGPT",2566,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",186,59,6,23,2,4,5,10,171,3,3,8,43,7,0,14,2,42,1,7,5,0,7,3,3,9,4,8,1,0,6,1,27,2,7,2,2
"openai","ChatGPT",2589,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",65,21,0,5,3,0,0,3,69,5,5,10,42,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1
"openai","ChatGPT",2660,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",212,77,7,20,6,3,5,10,190,5,5,9,41,8,0,16,2,40,2,9,6,0,8,3,3,11,4,8,1,0,9,1,39,1,18,5,2
"openai","ChatGPT",2793,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",238,86,4,22,3,3,6,10,215,6,6,11,33,1,0,22,3,64,2,10,6,0,7,3,3,7,5,10,1,0,9,1,42,5,7,4,1
"openai","ChatGPT",2795,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",267,80,6,20,4,9,25,10,218,5,5,10,37,1,0,17,2,37,3,30,1,0,6,2,2,2,1,6,1,0,17,1,56,3,8,3,4
"openai","ChatGPT",2860,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",233,83,6,24,2,5,4,10,212,5,5,11,44,6,0,24,2,47,1,4,5,0,5,3,3,13,5,6,1,0,15,1,43,2,17,5,4
"openai","ChatGPT",2927,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",229,71,8,22,7,4,4,10,194,5,5,8,38,1,0,19,2,35,1,6,7,0,9,4,0,16,4,7,1,0,16,1,40,4,9,4,3
"openai","ChatGPT",307,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",229,81,6,16,3,5,7,10,189,5,5,9,35,1,0,14,3,55,1,5,1,0,11,3,3,3,1,11,1,0,12,1,34,5,8,7,6
"openai","ChatGPT",3131,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",207,70,10,11,3,10,8,10,198,5,5,7,45,5,0,17,2,47,2,10,5,0,5,5,5,5,5,8,1,0,8,1,46,2,9,3,2
"openai","ChatGPT",377,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",179,65,4,16,3,2,6,10,175,5,5,10,31,6,0,20,2,32,3,19,5,0,6,3,3,3,5,5,1,0,13,1,36,3,5,0,1
"openai","ChatGPT",465,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",268,96,7,21,4,4,6,10,220,5,5,9,44,1,0,24,3,52,1,6,1,0,9,3,3,9,1,9,1,0,15,1,43,4,11,7,4
"openai","ChatGPT",528,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",254,75,6,26,8,5,6,10,215,5,5,9,35,1,0,11,2,53,3,19,1,0,11,4,4,17,1,7,1,0,17,1,36,4,6,1,1
"openai","ChatGPT",571,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",211,64,4,23,5,2,5,10,183,5,5,9,30,1,0,13,2,44,1,8,1,0,12,1,0,8,1,8,1,0,16,1,35,3,5,3,0
"openai","ChatGPT",6,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",122,38,5,14,2,3,1,10,121,5,5,9,22,5,0,11,1,20,1,6,4,0,5,3,3,9,3,8,1,0,6,1,25,4,8,3,1
"openai","ChatGPT",762,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",213,78,11,19,2,8,5,10,197,5,5,10,41,5,0,19,2,39,2,7,5,0,5,3,3,10,4,10,1,0,11,1,45,0,14,5,1
"openai","ChatGPT",778,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",183,69,5,14,4,3,6,10,164,5,5,13,28,1,0,11,2,39,2,8,1,0,8,2,2,2,1,5,1,0,15,1,35,4,4,3,3
"openai","ChatGPT",930,22,"Emre_Eren","Emre","Eren","male","turkish","openai","gpt-4o-mini",240,80,8,23,2,4,6,10,230,5,5,12,42,3,3,30,3,47,2,14,5,0,12,5,5,5,4,12,1,0,13,1,43,3,6,3,2
"openai","ChatGPT",1416,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",185,71,2,8,6,4,6,10,177,5,5,10,31,6,0,22,2,37,2,11,6,0,6,2,2,2,5,9,1,0,12,1,37,2,6,1,3
"openai","ChatGPT",1485,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",203,69,6,10,8,2,5,10,188,5,5,10,31,1,0,21,2,46,1,7,5,0,8,2,2,4,4,10,1,0,11,1,40,4,9,3,3
"openai","ChatGPT",1665,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",269,87,4,24,2,3,9,10,227,5,5,10,44,1,0,19,3,71,3,27,1,0,9,4,4,4,1,7,1,0,9,1,27,5,9,2,1
"openai","ChatGPT",1737,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",176,70,5,17,2,1,8,10,155,5,5,8,37,1,0,11,2,39,2,10,1,0,8,3,3,3,1,7,1,0,10,1,22,2,6,1,2
"openai","ChatGPT",176,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",241,78,7,18,1,6,10,10,212,5,5,8,49,1,0,16,3,49,2,17,1,0,8,7,7,7,1,7,1,0,12,1,39,2,5,3,6
"openai","ChatGPT",1871,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",231,94,5,15,6,3,7,10,207,5,5,11,42,5,0,9,3,54,2,7,5,0,5,4,4,12,5,7,1,0,13,1,47,6,11,3,5
"openai","ChatGPT",1885,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",191,75,5,21,4,3,7,10,184,5,5,8,36,8,0,12,3,50,1,6,6,0,7,3,3,5,5,11,1,0,14,1,35,5,10,5,2
"openai","ChatGPT",201,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",173,70,3,14,8,3,4,10,152,5,5,9,30,1,0,9,2,34,2,8,1,0,10,3,3,3,1,7,1,0,11,1,31,3,12,3,3
"openai","ChatGPT",2100,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",210,83,3,18,3,5,5,10,184,5,5,8,39,1,0,10,3,48,2,8,1,0,12,4,4,4,1,7,1,0,13,1,35,3,7,4,3
"openai","ChatGPT",2147,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",241,81,6,28,4,3,7,10,206,5,5,10,36,1,0,21,2,49,2,14,1,0,12,3,3,10,1,7,1,0,13,1,34,7,8,5,2
"openai","ChatGPT",2168,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",166,66,5,13,3,4,9,10,160,5,5,12,42,7,0,7,2,33,2,11,5,0,5,4,4,4,5,6,1,0,15,1,25,1,7,5,2
"openai","ChatGPT",2173,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",181,72,5,13,1,3,10,10,182,5,5,12,31,3,3,16,2,40,2,15,4,0,4,2,2,2,4,11,1,0,11,1,40,5,5,2,3
"openai","ChatGPT",221,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",228,82,6,20,5,5,7,10,216,5,5,9,52,6,0,12,3,55,1,8,4,0,10,3,3,9,4,9,1,0,14,1,38,6,6,5,3
"openai","ChatGPT",2566,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",182,59,5,23,2,3,5,10,176,5,5,9,37,3,3,16,2,37,1,9,4,0,6,3,3,3,4,7,1,0,16,1,36,3,3,3,3
"openai","ChatGPT",2589,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",270,94,6,23,2,5,6,10,224,5,5,12,37,1,0,23,2,44,2,14,1,0,9,4,4,12,1,14,1,0,15,1,44,3,6,5,1
"openai","ChatGPT",2660,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",226,84,6,20,4,3,7,10,196,5,5,9,40,1,0,17,2,45,2,13,1,0,5,3,3,9,1,8,1,0,11,1,39,2,10,5,1
"openai","ChatGPT",2793,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",234,83,6,13,4,5,8,10,213,5,5,12,36,3,3,34,2,45,2,10,5,0,8,2,2,6,4,10,1,0,12,1,40,1,4,1,3
"openai","ChatGPT",2795,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",222,79,5,17,6,5,6,10,195,5,5,10,34,1,0,6,2,47,3,24,1,0,5,3,3,8,1,7,1,0,14,1,40,2,11,7,2
"openai","ChatGPT",2860,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",246,87,3,15,4,4,8,10,216,5,5,10,31,1,0,24,3,65,1,5,1,0,19,3,3,3,1,7,1,0,16,1,36,2,11,1,0
"openai","ChatGPT",2927,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",220,68,7,13,7,5,7,10,206,5,5,9,42,7,0,13,3,66,1,8,7,0,7,4,4,4,5,6,1,0,9,1,42,2,6,7,4
"openai","ChatGPT",307,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",234,87,8,18,8,6,3,10,206,5,5,9,43,4,4,27,2,34,1,8,6,0,7,3,3,3,5,13,1,0,18,1,44,5,10,4,4
"openai","ChatGPT",3131,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",266,96,7,19,5,3,8,10,236,5,5,10,48,1,0,15,3,70,2,12,1,0,8,5,5,5,1,10,1,0,17,1,41,2,8,2,3
"openai","ChatGPT",377,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",234,80,5,24,8,5,5,10,224,5,5,10,44,5,0,13,3,63,3,14,5,0,7,3,3,3,5,8,1,0,16,1,46,2,11,5,2
"openai","ChatGPT",465,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",198,68,6,17,5,3,6,10,171,5,5,5,44,1,0,12,3,44,1,7,1,0,5,3,3,3,1,7,1,0,8,1,36,4,11,7,4
"openai","ChatGPT",528,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",254,88,4,29,5,3,3,10,221,5,5,9,41,4,4,28,2,48,3,14,5,0,9,4,4,12,5,7,1,0,12,1,41,3,8,3,4
"openai","ChatGPT",571,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",200,81,4,17,3,3,7,10,195,6,6,10,43,5,0,11,3,59,1,4,5,0,6,4,4,4,4,8,1,0,10,1,40,3,5,1,1
"openai","ChatGPT",6,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",159,42,9,16,6,5,3,10,140,5,5,10,41,1,0,7,1,13,1,8,1,0,4,3,3,8,1,7,1,0,9,1,33,5,8,6,2
"openai","ChatGPT",762,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",188,72,5,10,4,5,6,10,177,5,5,9,40,5,0,18,2,45,2,15,5,0,6,3,3,3,4,8,1,0,6,1,27,4,9,8,2
"openai","ChatGPT",778,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",206,72,4,22,5,4,16,10,179,5,5,9,36,1,0,19,3,50,1,5,5,0,7,2,2,4,5,6,1,0,14,1,29,4,4,6,1
"openai","ChatGPT",930,8,"Fabian_Kern","Fabian","Kern","male","german","openai","gpt-4o-mini",239,76,7,20,4,5,6,10,227,5,5,12,37,4,4,32,3,57,2,14,2,2,14,5,5,5,4,6,1,0,14,1,36,1,8,2,2
"openai","ChatGPT",1416,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",218,73,5,15,6,5,8,10,182,5,5,7,43,1,0,15,2,38,2,11,1,0,8,2,2,6,1,8,1,0,14,1,32,1,9,3,1
"openai","ChatGPT",1485,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",190,74,3,17,3,1,4,10,168,5,5,11,24,1,0,14,2,38,1,6,1,0,10,3,3,10,1,14,1,0,15,1,26,5,12,3,3
"openai","ChatGPT",1665,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",277,91,5,31,4,4,5,10,230,5,5,8,28,1,0,13,3,68,3,21,1,0,10,4,4,13,1,11,1,0,19,1,39,3,12,2,1
"openai","ChatGPT",1737,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",185,76,4,18,2,3,4,10,185,5,5,12,35,4,0,11,2,44,3,13,5,0,6,3,3,3,5,9,1,0,14,1,38,7,6,3,3
"openai","ChatGPT",176,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",207,73,9,15,4,7,4,10,206,7,7,13,39,5,0,7,2,48,2,15,5,0,7,7,7,7,5,9,1,0,21,1,40,2,3,2,9
"openai","ChatGPT",1871,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",260,94,8,25,4,7,9,10,238,5,5,10,58,5,0,18,3,51,2,12,5,0,5,4,4,13,5,11,1,0,13,1,47,3,14,4,4
"openai","ChatGPT",1885,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",223,78,8,18,2,6,7,10,193,5,5,11,49,1,0,14,2,41,1,8,1,0,9,2,2,4,1,9,1,0,7,1,41,4,18,2,1
"openai","ChatGPT",201,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",219,84,5,16,3,5,8,10,201,5,5,10,43,2,2,15,2,35,2,15,5,0,6,3,3,10,5,7,1,0,15,1,45,1,12,4,2
"openai","ChatGPT",2100,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",228,91,5,13,5,3,5,10,187,5,5,9,32,1,0,9,3,56,2,8,1,0,8,4,4,12,1,6,1,0,13,1,34,3,5,5,3
"openai","ChatGPT",2147,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",255,84,4,21,5,4,5,10,223,5,5,9,38,1,0,21,3,67,3,19,1,0,7,2,2,6,1,11,1,0,11,1,34,4,4,5,1
"openai","ChatGPT",2168,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",184,63,4,16,7,5,9,10,178,5,5,10,32,5,0,5,2,47,2,16,5,0,6,4,4,4,4,6,1,0,13,1,39,2,4,3,3
"openai","ChatGPT",2173,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",218,80,6,17,4,1,9,10,187,5,5,8,43,1,0,15,2,41,2,10,1,0,15,2,2,8,1,11,1,0,12,1,24,2,7,3,2
"openai","ChatGPT",221,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",178,62,6,14,9,5,4,10,168,5,5,8,35,4,0,13,2,38,1,7,5,0,9,3,3,3,4,7,1,0,12,1,36,3,5,2,3
"openai","ChatGPT",2566,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",202,68,3,26,4,4,5,10,193,5,5,8,41,7,0,14,2,36,1,8,5,0,6,3,3,11,5,9,1,0,17,1,43,1,5,3,2
"openai","ChatGPT",2589,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",259,88,8,19,3,7,8,10,223,5,5,12,38,3,3,23,2,44,2,19,1,0,5,4,4,18,1,10,1,0,14,1,40,2,7,4,4
"openai","ChatGPT",2660,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",233,85,4,25,2,3,6,10,202,5,5,12,41,1,0,13,2,45,2,11,1,0,7,3,3,9,1,13,1,0,15,1,36,2,19,5,3
"openai","ChatGPT",2793,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",211,86,7,10,4,5,6,10,188,5,5,9,43,4,4,26,2,38,2,6,5,0,8,3,3,8,5,5,1,0,13,1,32,2,2,3,4
"openai","ChatGPT",2795,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",264,96,6,18,7,4,5,10,230,5,5,10,34,1,0,10,3,63,3,21,1,0,19,3,3,10,1,9,1,0,10,1,44,1,9,5,4
"openai","ChatGPT",2860,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",228,77,7,20,7,5,6,10,212,5,5,6,45,1,0,9,3,60,1,7,5,5,5,3,3,3,5,8,1,0,22,1,47,4,12,2,1
"openai","ChatGPT",2927,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",277,100,11,17,6,8,6,10,258,5,5,8,52,8,8,78,2,44,1,5,7,0,10,4,4,4,5,9,1,0,23,1,25,3,7,3,5
"openai","ChatGPT",307,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",180,73,5,16,3,4,4,10,167,7,7,8,42,5,0,9,2,35,1,5,5,0,5,3,3,11,4,11,1,0,10,1,31,3,1,5,1
"openai","ChatGPT",3131,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",253,89,8,17,8,7,8,10,229,5,5,8,32,6,0,20,3,60,2,11,5,0,5,5,5,10,5,13,1,0,14,1,56,1,6,3,3
"openai","ChatGPT",377,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",234,82,9,30,6,2,6,10,227,5,5,13,46,8,0,19,2,41,3,22,8,0,11,3,3,3,5,6,1,0,16,1,50,4,15,9,3
"openai","ChatGPT",465,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",215,77,5,15,2,4,3,10,196,5,5,11,40,1,0,13,2,39,1,5,1,0,15,3,3,3,1,9,1,0,13,1,48,5,5,3,2
"openai","ChatGPT",528,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",285,95,6,25,4,5,17,10,246,5,5,9,46,1,0,17,3,60,3,28,1,0,10,4,4,17,1,11,1,0,13,1,35,3,6,2,3
"openai","ChatGPT",571,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",162,63,3,18,1,3,5,10,159,5,5,10,25,5,0,7,2,49,3,6,5,0,6,4,4,4,5,6,1,0,13,1,33,3,2,2,0
"openai","ChatGPT",6,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",195,54,12,22,5,4,3,10,171,5,5,10,47,1,0,8,1,22,1,6,1,0,7,3,3,11,1,6,1,0,16,1,38,4,11,7,3
"openai","ChatGPT",762,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",232,75,5,18,5,4,6,10,188,5,5,9,27,1,0,21,2,36,2,11,1,0,15,3,3,6,1,12,1,0,14,1,37,1,10,7,2
"openai","ChatGPT",778,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",235,81,3,21,5,1,11,10,194,5,5,10,39,1,0,25,2,42,1,6,1,0,9,2,2,4,1,6,1,0,20,1,33,4,10,5,2
"openai","ChatGPT",930,28,"Fikret_Akman","Fikret","Akman","male","turkish","openai","gpt-4o-mini",226,77,5,23,5,2,8,10,212,5,5,12,35,1,0,22,3,54,2,10,5,0,8,5,0,10,5,11,1,0,15,1,35,2,6,2,1
"openai","ChatGPT",1416,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","openai","gpt-4o-mini",179,57,8,10,6,4,7,10,176,5,5,8,43,5,0,18,2,35,2,14,5,0,6,2,2,2,4,6,1,0,9,1,35,1,7,5,5
